id,error_description,example,mathematical_domain,mathematical_topic,mathematical_subtopic,population_type,grade_band_as_declared,bibtex_key,authors,year,journal,orientation,salience,page_refs,local_pdf_path
37970,"Young students hold the initially productive belief that fair shares of a single whole must have the exact same size and shape, failing to recognize that equal parts need not be congruent.",When children encounter two identical rectangles—one split in half vertically and the other split in half diagonally—they may struggle to recognize the pieces are equal in size because they lack the same shape.,geometric,equipartitioning single wholes,Congruence and equal area,student,grades two to five,ZDM_Confrey_2014_Learning,"Jere Confrey, Alan P. Maloney, Andrew K. Corley",2014,ZDM Mathematics Education,productive,primary,"721, 722, 727",pdfs/ZDM/ZDM_Confrey_2014_Learning.pdf
38000,"Students struggle to recognize a sector as a specific proportion of a circle, such as a quarter, if it is presented in an atypical orientation rather than with standard horizontal and vertical radii.",A student found the task difficult because the 'clothes' sector was not oriented as an 'outright quarter' with vertical and horizontal boundary lines.,geometric,circles and sectors,Orientation,student,grade 7,ZDM_Diezmann_2009_Role,"Carmel Mary Diezmann, Tom Lowrie",2009,ZDM Mathematics Education,deficit,secondary,659,pdfs/ZDM/ZDM_Diezmann_2009_Role.pdf
38040,"Teachers hold an exclusive, partitional concept image of quadrilaterals rather than an inclusive, hierarchical one, preventing them from recognizing subset relationships among shapes.","When asked if it was possible for a parallelogram to have congruent diagonals, teachers answered incorrectly because their concept image of a parallelogram excluded rectangles as a special type.",geometric,quadrilaterals,Classification and definitions,in_service,elementary and middle school,ZDM_Ng_2012_Using,Dicky Ng,2012,ZDM Mathematics Education,sociocultural,primary,"406, 409",pdfs/ZDM/ZDM_Ng_2012_Using.pdf
38067,"Children restrict their definition of a triangle to a prototypical isosceles or equilateral shape with a horizontal base, failing to recognize right-angled or non-prototypical triangles as valid triangles.","When shown a right-angled triangle, some students called it a 'half-triangle, because if you put two of them together you get a real triangle.'",geometric,properties of shapes,Defining triangles,mixed,primary and middle years,ZDM_Clarke_2011_Building,"Doug Clarke, Barbara Clarke, Anne Roche",2011,ZDM Mathematics Education,deficit,primary,910,pdfs/ZDM/ZDM_Clarke_2011_Building.pdf
38170,"Students empirically derive an incomplete formula by only testing examples within a limited example space, missing edge cases where variables share common divisors.","Concluding that the number of squares crossed by a diagonal in an n by k rectangle is always n + k - 1, which only holds true when n and k are relatively prime.",geometric,grid patterns,Diagonals,mixed,middle school to preservice elementary school teachers,ZDM_Zazkis_2008_Role,"Rina Zazkis, Peter Liljedahl, Egan J. Chernoff",2008,ZDM Mathematics Education,deficit,secondary,139,pdfs/ZDM/ZDM_Zazkis_2008_Role.pdf
38196,"Students hold conflicting ontological views on parallel lines, with one viewing them as idealized theoretical constructs that never meet, and another viewing them as physical drawings that will eventually intersect.","One student argues parallel lines cannot intersect, while another extends the lines drawn on their paper to show a meeting point very far away.",geometric,parallel lines and linear equation systems,Ontological status of mathematical objects,student,grade 9 and 16 year old,ZDM_Prediger_2005_Developing,Susanne Prediger,2005,ZDM,productive,primary,253,pdfs/ZDM/ZDM_Prediger_2005_Developing.pdf
38216,"Students inappropriately applied general geometry terms like 'feet' or 'length' to describe the turtle's path, rather than using the turtle-specific intrinsic measure of discrete 'steps'.","Edna suggested ""Step forward two feet"" and Luke asked ""Do you know length?""",geometric,measurement,intrinsic vs extrinsic measurement,student,middle and high school students between grades 8 and 10,JMB_Granados_2000_Constructing,Rafael Granados,2000,Journal of Mathematical Behavior,productive,secondary,"512, 514, 516-517, 527",pdfs/JMB/JMB_Granados_2000_Constructing.pdf
38239,"In a dynamic physical situation (a pendulum swing), the student conceptualized an angle as having only one side or ray, failing to identify the second reference line that forms the angle.","When explaining the pendulum effect of falling, she described it as 'The angle from the wall where the rope is fastened and to me,' and used her hand to indicate only a single line.",geometric,angles,components of an angle,student,12-year old,JMB_Fyhn_2006_Climbing,Anne Birgitte Fyhn,2006,Journal of Mathematical Behavior,deficit,secondary,98,pdfs/JMB/JMB_Fyhn_2006_Climbing.pdf
38290,"Students lack the 'projection' mental process, failing to project points from the unit circle onto the axes to geometrically interpret trigonometric values, instead relying on partially memorized, disjointed rules.","When trying to find the inverse sine of -0.974927912, Diana correctly located the point for 10π/7 on the circle but failed to project it onto the y-axis to relate the values, instead attempting to apply a memorized rule about adding a negative sign.",geometric,unit circle trigonometry,projections,student,college,JMB_MartinezPlanell_2016_Unit,"Rafael Martínez-Planell, Angel Cruz Delgado",2016,Journal of Mathematical Behavior,deficit,primary,122-123,pdfs/JMB/JMB_MartinezPlanell_2016_Unit.pdf
38326,"A student incorrectly believed he could not draw a parallelogram using a generalized rectangle procedure because the shape's lines were ""slanted,"" failing to conceptually link the visual slant to the intrinsic geometric properties and angles defined in the Logo code.","When trying to draw a parallelogram, Jonathan said, 'Because the lines are slanted... This thing ain't slanted. It looks slanted, but if you put it back it wouldn't be slanted. Anyway you move this, it wouldn't be a rectangle.'",geometric,quadrilaterals,rectangles and parallelograms,mixed,elementary to high school,JMB_Clements_2000_From,Douglas H. Clements,2000,Journal of Mathematical Behavior,productive,secondary,19-20,pdfs/JMB/JMB_Clements_2000_From.pdf
38330,Students persistently confused the angle of turn (the exterior angle executed by the turtle) with the constructed interior angle of a polygon in turtle geometry.,,geometric,angle,exterior vs interior angles,mixed,elementary to high school,JMB_Clements_2000_From,Douglas H. Clements,2000,Journal of Mathematical Behavior,deficit,passing,27,pdfs/JMB/JMB_Clements_2000_From.pdf
38342,Students believed that the steepness of a straight hill or ramp was not constant but continually increased as one moved higher up the incline.,"When looking at a drawing of a hill, Terry claimed it was steeper at the top ''Cause it's like higher up on the angle.'",geometric,slope,constancy of steepness,student,8th- to 10th-grade,JMB_Lobato_2002_Quantitative,"Joanne Lobato, Daniel Siebert",2002,Journal of Mathematical Behavior,deficit,secondary,100,pdfs/JMB/JMB_Lobato_2002_Quantitative.pdf
38387,"The student believed there was a static relationship between the endpoints of the vector and the vertices of the pre-image and image, assuming that if the vector's tail moved, the pre-image would move with it.","The pre-image and its relationship to E was static. That is, wherever E would move, that (pre-image) would follow.",geometric,geometric transformations,vectors,PST,prospective elementary teachers,JMB_Yanik_2009_Understanding,"Huseyin Bahadir Yanik, Alfinio Flores",2009,Journal of Mathematical Behavior,deficit,primary,49-50,pdfs/JMB/JMB_Yanik_2009_Understanding.pdf
38389,"The student initially believed that a zero vector meant no translation occurred, as a vector with zero magnitude conflicted with his motion-based conception of a translation.","He was thinking that a vector has two points and if the magnitude of the vector was zero, there wouldn't be a vector at all, so the pre-image would not move.",geometric,geometric transformations,zero vector,PST,prospective elementary teachers,JMB_Yanik_2009_Understanding,"Huseyin Bahadir Yanik, Alfinio Flores",2009,Journal of Mathematical Behavior,deficit,secondary,51-52,pdfs/JMB/JMB_Yanik_2009_Understanding.pdf
38447,"Students incorrectly believed that a parallelogram is a type of rectangle, incorrectly manipulating the angles of their dynamic figural concept of a rectangle to produce a parallelogram rather than recognizing class inclusion in the other direction.",Some children responded that 'they are both rectangles' when comparing the rectangle and parallelogram.,geometric,shape classification,rectangles and parallelograms,student,4th-grade,JMB_Walcott_2009_Making,"Crystal Walcott, Doris Mohr, Signe E. Kastberg",2009,Journal of Mathematical Behavior,deficit,primary,38,pdfs/JMB/JMB_Walcott_2009_Making.pdf
38712,"Students exhibited an atomistic perception that blocked their understanding of 'small infinity' in continuous geometric contexts, believing that a process of inward contraction or division must eventually stop due to lack of physical space.","When asked to continue a spiral drawing inwards, Stefan (grade 4) stopped and claimed 'Here there is no room to continue!' and insisted that no matter how thin the pencil, it would not be possible to continue.",geometric,infinity,infinite divisibility,mixed,grades 1-12 and undergraduate,JMB_Singer_2008_Between,"Florence Mihaela Singer, Cristian Voica",2008,Journal of Mathematical Behavior,deficit,primary,200-201,pdfs/JMB/JMB_Singer_2008_Between.pdf
38723,Students' geometric reasoning is inflexible; their ability to find the area of a shape is heavily dependent on its visual orientation and the absence of superfluous information.,"Finding the area of a right-angled triangle in a standard orientation yielded an 88% success rate, but the same triangle rotated yielded a 64% success rate.",geometric,area,Figure orientation,student,"grade 10, age 16",ESM_Ekenstam_1979_New,Adolf af Ekenstam and Margita Nilsson,1979,Educational Studies in Mathematics,uncoded,primary,"60, 61, 63",pdfs/ESM/ESM_Ekenstam_1979_New.pdf
38802,"Children hold a spontaneous, phenomenological concept of a circle relying merely on visually salient attributes like roundness and symmetry, failing to define it by its formal geometric properties.",Alex states a genuine circle must be 'quite rotund' with a 'roundabout line with no ripples' and 'smoothly round.',geometric,circle concept,Spontaneous vs. formal definitions,student,third grade,ESM_Chassapis_1999_Mediation,DIMITRIS CHASSAPIS,1999,Educational Studies in Mathematics,deficit,primary,"285, 286",pdfs/ESM/ESM_Chassapis_1999_Mediation.pdf
38804,"Using physical templates leads children to believe that mathematical circles are concrete, objective entities that only exist if there is a corresponding physical tool or pattern available.","When unable to find a template exactly double the size, children claim 'such a circle is rather rare' or 'a circle in such a size does not exist.'",geometric,mathematical ontology,Abstraction vs. concrete objects,student,third grade,ESM_Chassapis_1999_Mediation,DIMITRIS CHASSAPIS,1999,Educational Studies in Mathematics,deficit,secondary,"289, 290",pdfs/ESM/ESM_Chassapis_1999_Mediation.pdf
38891,"Learners refuse to recognize a valid geometric shape if it is presented in a non-standard orientation, confusing its defining properties with its specific spatial alignment.",Children will refuse to consider a specific figure to be a right-angled triangle because of its orientation.,geometric,triangles,Orientation,student,,ESM_Bishop_nodate_What,Alan J. Bishop,,Studies in Mathematics Education,uncoded,primary,149,pdfs/ESM/ESM_Bishop_nodate_What.pdf
38893,"Students exhibit geometrical rigidity where their conceptions become trapped by a diagram, leaving them unable to perceive a line or component in an alternative role.",A student is unable to use the line AD as a 'side' of a sub-triangle because they only perceive it as the 'height' of the larger triangle ABC.,geometric,triangles,Altitudes and sides,student,,ESM_Bishop_nodate_What,Alan J. Bishop,,Studies in Mathematics Education,deficit,primary,151,pdfs/ESM/ESM_Bishop_nodate_What.pdf
38895,"When unable to generate an appropriate visual schema or conceptualize the spatial mathematical structure, students resort to superficial and inappropriate calculations combining the isolated numbers present in the problem text.",A student attempts to solve the painted cube problem by simply dividing 27 (the number of small cubes) by 4 (the four different types of painted cubes) because they are 'just looking at the numbers'.,geometric,3d geometry,Painted cube problem,student,grade 10,ESM_Campbell_1995_Visual,"K. JENNIFER CAMPBELL, KEVIN F. COLLIS AND JANE M. WATSON",1995,Educational Studies in Mathematics,deficit,secondary,185,pdfs/ESM/ESM_Campbell_1995_Visual.pdf
38984,"Students inappropriately rephrase given disjunctions by substituting semantic relationships between properties, which can inadvertently change the logical meaning or render the statement a tautology.","A student substitutes the property 'is not acute' with 'is obtuse', or replaces 'is equilateral' based on the warrant that 'equilateral triangles are acute', leading them to incorrectly rephrase a geometric disjunction.",geometric,mathematical logic,Disjunctions,student,undergraduate calculus 3 students,ESM_Dawkins_2017_Guiding,Paul Christian Dawkins & John Paul Cook,2017,Educational Studies in Mathematics,deficit,secondary,252,pdfs/ESM/ESM_Dawkins_2017_Guiding.pdf
39006,"Children perceive the continuous variation of an area during deformation in a discontinuous manner, believing the area remains constant until it nears an extreme limit.","When tilting a parallelogram, students initially think the area does not change, but then suddenly perceive it as becoming very small only when it is close to being completely flattened.",geometric,area variation,Continuity,student,CM1 (9-10 ans) et un CM2 (10-11 ans),ESM_Douady_1989_Un,Regine Douady and Marie-Jeanne Perrin-Glorian,1989,Educational Studies in Mathematics,uncoded,secondary,"394, 413",pdfs/ESM/ESM_Douady_1989_Un.pdf
39082,"Students struggle to draw three-dimensional objects on a two-dimensional surface without distortion because they attempt to preserve all characteristic properties, such as 90-degree angles and parallel lines.","Jeroen made many attempts to draw a cube... 'It's just not a cube, is it?', he sighed. It is, of course, impossible to make a two-dimensional drawing of a spatial object such as a cube, leaving all its properties intact.",geometric,spatial figures and 3d representations,Drawing cubes and perspective,student,12 to 16 year olds (seventh and eighth graders),ESM_Brink_1993_Different,JAN VAN DEN BRINK,1993,Educational Studies in Mathematics,productive,primary,"36, 37, 38, 44",pdfs/ESM/ESM_Brink_1993_Different.pdf
39098,Students confuse the definitions and visual properties of parallelograms and trapezoids.,"When asked to place a point D to complete a parallelogram ABCD, some students drew a trapezoid instead.",geometric,quadrilaterals,Parallelograms and trapezoids,student,classe de troisième,ESM_DHondt_1978_Quelques,M. Vandewiele et W. D'Hondt,1978,Educational Studies in Mathematics,deficit,secondary,444,pdfs/ESM/ESM_DHondt_1978_Quelques.pdf
39106,"Students intuitively assume that two shapes with visually different contours cannot have equivalent areas, even when they can be proven equal by translation.","When asked to prove that two areas formed between parallel curves are equivalent, students intuitively react that the two areas are not equal and that 'there is nothing to prove'.",geometric,area,Equivalence of areas,mixed,grades 5 to 11 and college students,ESM_Fischbein_1999_Intuitions,EFRAIM FISCHBEIN,1999,Educational Studies in Mathematics,deficit,secondary,"20, 21",pdfs/ESM/ESM_Fischbein_1999_Intuitions.pdf
39141,"Students hold the intuitive notion that area equivalence coincides with congruence, believing that non-congruent figures cannot have equal areas.","A student states, ""there is no possibility for having the same area, because there is no symmetry"" or ""to be sure I had to know whether these triangles are congruent, which does not hold, so they are different [in area].""",geometric,area conservation,Area equivalence and congruence,student,12th graders and university students,ESM_Kospentaris_2011_Exploring,George Kospentaris & Panagiotis Spyrou & Dionyssios Lappas,2011,Educational Studies in Mathematics,deficit,primary,"112, 116, 118, 122",pdfs/ESM/ESM_Kospentaris_2011_Exploring.pdf
39143,Students erroneously assume that the area of a shape remains constant if one dimension or side increases by the exact same additive amount that another decreases.,"A student believes a triangle with sides 1 and 9 has the same area as one with sides 3 and 7, explaining, ""You subtract an amount from one side and you add it on the other, in order to balance it...""",geometric,area comparison,Compensation strategies,student,12th graders and university students,ESM_Kospentaris_2011_Exploring,George Kospentaris & Panagiotis Spyrou & Dionyssios Lappas,2011,Educational Studies in Mathematics,deficit,secondary,"114, 115, 123",pdfs/ESM/ESM_Kospentaris_2011_Exploring.pdf
39172,"Students incorrectly believe that horizontal objects must have horizontal images and vertical objects must have vertical images, or vice versa, under geometric reflection.",,geometric,reflection geometry,Orientation of objects and images,student,secondary school class aged 11 and 12 years; 13-14 years old,ESM_Bell_1993_Some,ALAN BELL,1993,Educational Studies in Mathematics,deficit,primary,131,pdfs/ESM/ESM_Bell_1993_Some.pdf
39174,"Students mistakenly view reflection as moving a physical mirror along a line rather than as a mathematical folding operation, leading them to believe there can be multiple correct images.",Pupils justified their conclusion that there could be more than one correct image by showing how the mirror could be moved—still standing on the same line—to produce a movement of the image.,geometric,reflection geometry,Mirror images vs. folding,student,secondary school class aged 11 and 12 years; 13-14 years old,ESM_Bell_1993_Some,ALAN BELL,1993,Educational Studies in Mathematics,deficit,primary,"131, 132",pdfs/ESM/ESM_Bell_1993_Some.pdf
39189,Students are unable to spontaneously see or discriminate the mathematically relevant subfigures within a complex geometric figure due to competing visual and gestalt factors that screen out necessary elements.,"When shown a circle tangent to a rectangle and asked to find the length of a segment, students fail to recognize the segments as radii because the visually dominant subfigures obscure the mathematically useful ones.",geometric,geometric figures,Visual organization and subfigure discrimination,student,primary and secondary level,ESM_Duval_2006_Cognitive,RAYMOND DUVAL,2006,Educational Studies in Mathematics,deficit,primary,"116, 117, 118, 119",pdfs/ESM/ESM_Duval_2006_Cognitive.pdf
39270,Students apply finite physical reality to geometric infinity.,Number of points on a segment corresponds to its length; cannot draw point for smallest triangle.,geometric,infinity,infinitely close and infinitely many points,PST,university,ESM_Kolar_2012_Analysis,"Vida Manfreda Kolar, Tatjana Hodnik Cadez",2012,Educational Studies in Mathematics,deficit,primary,"401, 405, 407",pdfs/ESM/ESM_Kolar_2012_Analysis.pdf
39303,"Students use geometric characteristics (length) to determine numerosity of infinite point sets, ignoring 1-1 correspondence.","CD has more points than AB because CD is longer, despite acknowledging correspondence.",geometric,infinite sets of points,segments,student,university,ESM_Moreno_1991_Conceptual,LUIS E. MORENO A. AND GUILLERMINA WALDEGG,1991,Educational Studies in Mathematics,deficit,primary,225,pdfs/ESM/ESM_Moreno_1991_Conceptual.pdf
39401,"Students intuitively treat rotation globally as a movement, struggling to interpret it as a standard angle defined by two intersecting lines (e.g., an initial and final position).","When asked to represent the rotation of a wheel or door, many students accurately matched the size of the rotation but used only one arm of a bent straw or could not identify the two lines making up the standard angle.",geometric,angle,rotation and turns,student,Grades 2 to 8,ESM_Mitchelmore_2000_Development,MICHAEL C. MITCHELMORE and PAUL WHITE,2000,Educational Studies in Mathematics,deficit,primary,"224, 229",pdfs/ESM/ESM_Mitchelmore_2000_Development.pdf
39425,"Students confuse geometrically distinct entities, such as a segment and its length, relying on uncontrolled associations without applying a conceptual control mechanism.","When asked 'What is the distance between two points?', a student answers 'A segment', and even after the teacher corrects them by saying 'it is the length of the segment', the student insists 'But this is exactly what I have said.'",geometric,analytical geometry,distance,student,"multiple grades including primary, high school, and college",ESM_Vinner_1997_Pseudo-conceptual,SHLOMO VINNER,1997,Educational Studies in Mathematics,deficit,passing,"107, 108",pdfs/ESM/ESM_Vinner_1997_Pseudo-conceptual.pdf
39542,"Students appear to lack understanding of spatial concepts like 'middle' or 'flat', leading to potential misdiagnoses of learning difficulties, because these abstract terms do not exist in their home language.","A student was unable to point to the object in the 'middle' of a row during an assessment, but successfully completed the task after the concept was explained through concrete experiences.",geometric,spatial relationships,Abstract vocabulary,mixed,elementary,MERJ_Borden_2013_What's,Lisa Lunney Borden,2013,Mathematics Education Research Journal,sociocultural,primary,"17, 18",pdfs/MERJ/MERJ_Borden_2013_What's.pdf
39585,"Students incorrectly assume that uniformly scaling the linear dimensions of a two-dimensional shape results in an area scaled by the same linear factor, rather than the square of that factor.","Believing that an insect diagram with both length and width doubled will only have twice the area of the original, rather than four times the area.",geometric,scaling,Area of two-dimensional shapes,student,Years 5 to 9,MERJ_Hilton_2013_Development,Annette Hilton & Geoff Hilton & Shelley Dole & Merrilyn Goos,2013,Mathematics Education Research Journal,deficit,secondary,"533, 535, 542",pdfs/MERJ/MERJ_Hilton_2013_Development.pdf
39627,"Preservice teachers struggle to accurately sketch a mirror image or complete a symmetrical figure when the given line of symmetry is oblique, often distorting the image to create a congruent but non-symmetrical part.","When given an oblique line and half a figure, students distorted the mirror image, drawing a completed shape that was congruent but not actually symmetrical with respect to the oblique line.",geometric,line symmetry,Oblique symmetry lines,PST,undergraduate,MERJ_Leikin_2000_Learning,Roza Leikin & Abraham Berman & Orit Zaslavsky,2000,Mathematics Education Research Journal,deficit,primary,"27, 28, 32",pdfs/MERJ/MERJ_Leikin_2000_Learning.pdf
39760,"Students rely on Euclidean intuition and the visual appearance of diagrams rather than formal axioms when determining geometric relationships, such as claiming disjoint lines intersect.","Claiming that lines AC and BD in a 4-point geometry are not parallel because they cross visually, ignoring that their set intersection is empty.",geometric,axiomatic geometry,Parallel lines,PST,pre-service secondary,IJMEST_Zazkis_1999_Challenging,Rina Zazkis,1999,International Journal of Mathematical Education in Science and Technology,deficit,secondary,,pdfs/IJMEST/IJMEST_Zazkis_1999_Challenging.pdf
39797,Teachers mistakenly believe that the diagonals of a non-square rectangle represent lines of symmetry.,"Drawing the diagonals of a given rectangle in addition to, or instead of, the correct lines of symmetry.",geometric,symmetry,Lines of symmetry in polygons,in_service,grades 1 to 6,IJMEST_Nissen_1994_Jamaican,Phillip Nissen,1994,International Journal of Mathematical Education in Science and Technology,deficit,secondary,710,pdfs/IJMEST/IJMEST_Nissen_1994_Jamaican.pdf
39829,"Students inappropriately apply concepts and axioms from Euclidean geometry to spherical geometry, failing to incorporate the sphere's center or antipodal points when defining or drawing a spherical line.","When asked to draw a spherical line that passes through two points, a student draws an arbitrary arc connecting the points on the surface rather than a great circle that intersects the center of the sphere.",geometric,spherical geometry,Spherical lines (great circles),PST,student mathematics teachers,IJMEST_Guven_2010_Characterizing,Bulent Guven & Adnan Baki,2010,International Journal of Mathematical Education in Science and Technology,deficit,primary,"998, 999, 1000",pdfs/IJMEST/IJMEST_Guven_2010_Characterizing.pdf
39873,"Students separate geometric images from conceptual constraints, relying on visual prototypes to mistakenly assume triangles must always be equilateral or have a horizontal base.",Describing a triangle by stating 'It is a geometric figure with three equal sides' or 'Draw a horizontal segment and then like two diagonals.',geometric,triangles,Figural concepts,student,sixth grade,IJMEST_Prieto_2014_Designing,"Nuria Joglar Prieto, Jose Maria Sordo Juanena & Jon R. Star",2014,International Journal of Mathematical Education in Science and Technology,deficit,primary,"404, 409",pdfs/IJMEST/IJMEST_Prieto_2014_Designing.pdf
39875,Students assume every quadrilateral is a parallelogram or erroneously believe the rhombus is the only parallelogram without right angles.,"Drawing a parallelogram when asked to draw a general quadrilateral, or asking 'Isn't every quadrilateral a parallelogram?'",geometric,quadrilaterals,Parallelograms,student,sixth grade,IJMEST_Prieto_2014_Designing,"Nuria Joglar Prieto, Jose Maria Sordo Juanena & Jon R. Star",2014,International Journal of Mathematical Education in Science and Technology,deficit,primary,"404, 408, 410",pdfs/IJMEST/IJMEST_Prieto_2014_Designing.pdf
39920,"Students and teachers mistakenly accept that static diagrams or shapes formed by a finite rearrangement of circle wedges constitute an exact parallelogram, ignoring the necessary dynamic infinite limiting process.","Assuming it is acceptable to measure the area of the shape made by arranging 4, 8, 10, or 12 wedges simply by using the exact area of a parallelogram formula.",geometric,circle area,limits,other,elementary and grade 8,IJMEST_Kajander_2017_Understanding,Ann Kajander & Miroslav Lovric,2017,International Journal of Mathematical Education in Science and Technology,deficit,primary,,pdfs/IJMEST/IJMEST_Kajander_2017_Understanding.pdf
39923,"Prospective teachers possess a 'position-dependent base' image, believing the base is strictly the part, section, or surface of the object that touches the ground or is at the bottom, disregarding its actual geometric properties.",Naming a square prism a 'rectangular prism' when it is placed with its rectangular face touching the desk.,geometric,geometric solids,base concept,PST,"freshmen, sophomore",IJMEST_Horzum_2018_Prospective,Tuğba Horzum & Erhan Ertekin,2018,International Journal of Mathematical Education in Science and Technology,deficit,primary,,pdfs/IJMEST/IJMEST_Horzum_2018_Prospective.pdf
39925,"Prospective teachers overgeneralize the two-dimensional base concept to three dimensions, leading to a 'side/edge-dependent base' image where they believe the base of a 3D object is an edge rather than a face.","Stating that the edges of a prism with equal length are its bases, or suggesting that any side where a height descends on a solid is a base.",geometric,geometric solids,base concept,PST,"freshmen, sophomore",IJMEST_Horzum_2018_Prospective,Tuğba Horzum & Erhan Ertekin,2018,International Journal of Mathematical Education in Science and Technology,deficit,primary,,pdfs/IJMEST/IJMEST_Horzum_2018_Prospective.pdf
39927,"Prospective teachers hold a 'naming-dependent base' image, where they do not define the base geometrically but rather rely solely on rote recall that the base is the part that gives the prism its name.",Explaining the base simply as 'the geometric figure which gives the prisms their names' without describing any geometric attributes of that base.,geometric,prisms,naming conventions,PST,"freshmen, sophomore",IJMEST_Horzum_2018_Prospective,Tuğba Horzum & Erhan Ertekin,2018,International Journal of Mathematical Education in Science and Technology,deficit,secondary,,pdfs/IJMEST/IJMEST_Horzum_2018_Prospective.pdf
