id,error_description,example,mathematical_domain,mathematical_topic,mathematical_subtopic,population_type,grade_band_as_declared,bibtex_key,authors,year,journal,orientation,salience,page_refs,local_pdf_path
37814,"Rather than reasoning about the physical constraints of a story situation, students inappropriately apply rote computational rounding rules to deal with remainders.","After calculating a result of 31.33 for the number of buses needed, a student wrote, '3 is less than 5, so I just take the .33 away.'",whole_number,division,rounding rules,student,fifth and sixth graders,JRME_Cai_1995_Solution,Jinfa Cai and Edward A. Silver,1995,Journal for Research in Mathematics Education,uncoded,primary,494,pdfs/JRME/JRME_Cai_1995_Solution.pdf
37839,Students may compute sums by ignoring addend order to make counting easier without actually understanding or believing in the commutative principle.,"Shown 6 + 4 = 10, the student concludes that 4 + 6 would not add up to 10.",whole_number,addition,commutativity,mixed,"preschool, primary, junior high",JRME_Baroody_1990_Chapter,Arthur J. Baroody and Herbert P. Ginsburg,1990,Journal for Research in Mathematics Education. Monograph,uncoded,secondary,55,pdfs/JRME/JRME_Baroody_1990_Chapter.pdf
37855,"Students view estimation as a rigid, isolated procedure to be followed rather than a flexible process for 'honing in' on the exact answer.","A student might mentally calculate the exact answer to a computation but then round that exact answer to produce their estimate, believing they must strictly apply the estimation rule they were taught to be 'right'.",whole_number,estimation,nature of estimation,student,"fourth, fifth, and sixth graders",JRME_Schoen_1981_Instruction,"Harold L. Schoen, Charles D. Friesen, Joscelyn A. Jarrett and Tonya D. Urbatsch",1981,Journal for Research in Mathematics Education,uncoded,primary,176,pdfs/JRME/JRME_Schoen_1981_Instruction.pdf
37877,Students perform erroneous mathematical computations due to misrepresenting units or omitting computational steps indicated in the text.,A student multiplies a quantity by 7 when the given amount was already designated for 1 week.,whole_number,arithmetic word problems,units of measure,student,sixth- and seventh-grade,JRME_Pape_2004_Middle,Stephen J. Pape,2004,Journal for Research in Mathematics Education,uncoded,secondary,196,pdfs/JRME/JRME_Pape_2004_Middle.pdf
37900,A student incorrectly creates an array for a set number of items by drawing two unequal columns instead of arranging them in equal rows.,"Jeremy drew one column of 14 dots and another of 10, incorrectly believing that as long as the total was 24, it satisfied the requirement for equal rows.",whole_number,multiplication,arrays and equal groups,in_service,third-grade,JRME_Bray_2011_Collective,Wendy S. Bray,2011,Journal for Research in Mathematics Education,uncoded,primary,"22, 23",pdfs/JRME/JRME_Bray_2011_Collective.pdf
37934,"During multidigit subtraction, students incorrectly subtract the smaller digit from the larger digit within a column regardless of which is the minuend or subtrahend.","When solving 346 - 157, a student computes the difference as 211 by subtracting the smaller numbers from the larger numbers in each column (6 - 7 becomes 7 - 6 = 1, 4 - 5 becomes 5 - 4 = 1).",whole_number,multidigit subtraction,Regrouping and columns,student,"kindergarten, Grade 1, Grade 2",ZDM_Fuson_2009_Cross-cultural,"Karen C. Fuson, Yeping Li",2009,ZDM Mathematics Education,deficit,primary,"804, 805",pdfs/ZDM/ZDM_Fuson_2009_Cross-cultural.pdf
37985,"Students confuse the order of minuend and subtrahend during oral calculation steps, incorrectly stating they are subtracting the larger number from the smaller one.",A student states 'eight minus twenty' when attempting to subtract 8 from 20.,whole_number,subtraction,Minuend and subtrahend order,student,fifth grade,ZDM_Broza_2015_Contingent,"Orit Broza, Yifat Ben-David Kolikant",2015,ZDM Mathematics Education,uncoded,secondary,1100,pdfs/ZDM/ZDM_Broza_2015_Contingent.pdf
38054,Students blindly follow and misapply standard multiplication algorithms taught by teachers without understanding place value alignment.,"When multiplying 245 by 37, a student multiplies 3 x 5 to get 15 but incorrectly places the 5 underneath the second 1 of 1715 because they are just blindly following steps modeled by the teacher.",whole_number,multiplication algorithm,Place value alignment,student,primary school,ZDM_Sembiring_2008_Reforming,"Robert K. Sembiring, Sutarto Hadi, Maarten Dolk",2008,ZDM Mathematics Education,deficit,secondary,"929, 930",pdfs/ZDM/ZDM_Sembiring_2008_Reforming.pdf
38089,"Students incorrectly determine the value of a point on a number line by counting the number of tick marks from zero, disregarding the distance or spacing between the tick marks.","When presented with a number line where not all integer tick marks are drawn, a student identifies the third tick mark after zero as 3, even though the spacing indicates a different value.",whole_number,number line,Locating numbers,other,primary and middle school,ZDM_Teppo_2014_Visual,"Anne Teppo, Marja van den Heuvel-Panhuizen",2014,ZDM Mathematics Education,deficit,secondary,49,pdfs/ZDM/ZDM_Teppo_2014_Visual.pdf
38106,"Students blindly guess arithmetic operations without mathematical insight, heavily guided by the teacher's narrowing questions.","Proposing to add the 6 children who raised their hands twice, and then guessing '6 less' just because the interviewer emphasized 'how else could you probably calculate this?'",whole_number,word problems,Sets,mixed,Grade 1 and Grade 3,ZDM_Steinbring_2015_Mathematical,Heinz Steinbring,2015,ZDM Mathematics Education,sociocultural,primary,"286, 287",pdfs/ZDM/ZDM_Steinbring_2015_Mathematical.pdf
38121,"When combining quantities described by numeration units, students incorrectly juxtapose the totals of each unit rank or arbitrarily manipulate the digits of multi-digit sums instead of performing base-ten conversions.","When adding units that result in 12 hundreds, students might incorrectly juxtapose digits to get 31215, eliminate the tens digit to get 3215, or add the digits of 12 together to get 3315.",whole_number,place value,Unit conversion and addition,mixed,grade 3,ZDM_Houdement_2018_Understanding,"Catherine Houdement, Frederick Tempier",2018,ZDM,deficit,primary,,pdfs/ZDM/ZDM_Houdement_2018_Understanding.pdf
38144,"Students are misled by lexical inconsistency in word problems, inappropriately selecting operations based on common key words rather than the underlying mathematical relationship.","Solving a problem where Joey bought 108 m of fencing, which was 'six times more' than Peter, by choosing multiplication instead of division due to the phrase 'times more'.",whole_number,word problems,Lexical inconsistency,student,Grade 7,ZDM_Venkat_2018_Improving,"Hamsa Venkat, Corin Mathews",2018,ZDM,deficit,secondary,,pdfs/ZDM/ZDM_Venkat_2018_Improving.pdf
38205,"Students interpret a number line by sequentially counting each tick mark starting from 1 or another initial number, ignoring the conventional significance of longer tick marks that typically represent specific intervals like fives or tens.","A student labels an empty number line by starting with 2 and counting every subsequent bar by ones to reach 8 at the next box, completely disregarding that the boxes align with longer tick marks that conventionally denote multiples.",whole_number,number line,Scale and conventions,student,grades three and four,ZDM_Gellert_2014_Students_a,"Andrea Gellert, Heinz Steinbring",2014,ZDM Mathematics Education,sociocultural,primary,"19, 20, 21",pdfs/ZDM/ZDM_Gellert_2014_Students_a.pdf
38227,Children made counting errors when subtracting by counting backwards because they failed to track the number of counts or started from the wrong number in the sequence.,"For 8 - 3, a child said 'I counted backwards 3 places 8,7,6'. For 16 - 8, a child counted '15, 14, 13, 12, 11... 10... I was right.'",whole_number,subtraction,counting backwards,student,"first three years of school (years 1, 2, and 3)",JMB_BoultonLewis_1998_Children's,Gillian M. Boulton-Lewis,1998,Journal of Mathematical Behavior,deficit,secondary,225,pdfs/JMB/JMB_BoultonLewis_1998_Children's.pdf
38242,"Children developed and applied their own incorrect rules for symbol manipulation, such as always subtracting the smaller digit from the larger regardless of position.","When performing 256 - 17, a student used the 'smaller from larger' bug, taking 6 from 7 to get 1, and 1 from 5 to get 4, resulting in an answer of 241.",whole_number,subtraction,borrowing,student,third grade,JMB_Laupa_2000_Children's,Marta Laupa,2000,Journal of Mathematical Behavior,productive,secondary,"292, 300",pdfs/JMB/JMB_Laupa_2000_Children's.pdf
38278,"When unable to construct a necessary unit of units structure, students may rely on familiar multiplication facts to guess an answer that is entirely disconnected from the contextualized referent units of the problem.","When asked how many 4s were in two 12s, Cody computed the total (24) and replied, 'It could be 6, or 8 three times, because 8 times 3 is 24 too.'",whole_number,multiplication,referent units,student,sixth-grade,JMB_Norton_2015_Provoking,"Anderson Norton, Steven Boyce",2015,Journal of Mathematical Behavior,deficit,secondary,217,pdfs/JMB/JMB_Norton_2015_Provoking.pdf
38377,"The student incorrectly executed the subtraction algorithm, adding instead of subtracting in the tens place or subtracting the smaller digit from the larger, losing sight of the problem's contextual meaning.","When determining 30 minus 6 to share cookies, she wrote it vertically and got 44 by adding 1 to the tens place, then subtracted 6 from 44 to get 42 by subtracting 4 from 6.",whole_number,subtraction,standard subtraction algorithm,student,second to fourth grade,JMB_Ebby_2005_Powers,Caroline Brayer Ebby,2005,Journal of Mathematical Behavior,deficit,primary,80,pdfs/JMB/JMB_Ebby_2005_Powers.pdf
38393,Students omitted necessary zeros in the quotient because they did not conceptually track place value when a specific place value group could not be divided by the divisor.,"When solving 36,064 divided by 8, Fran initially got the answer 3664, omitting the zero in the tens place.",whole_number,long division,zeros in the quotient,student,ages 8-10,JMB_Lee_2007_Making,Ji-Eun Lee,2007,Journal of Mathematical Behavior,deficit,primary,56-57,pdfs/JMB/JMB_Lee_2007_Making.pdf
38464,"Children reasoned about the outcome of successive paper folds using fixed-increment additive thinking, mistakenly assuming each fold added a fixed number of parts to a running total rather than multiplicatively doubling the existing parts.","When asked to predict how many equal parts would result from folding a paper in half three times, 21 out of 30 children predicted six parts because they reasoned that each fold in half simply added two parts.",whole_number,multiplicative thinking,partitioning sequences,student,"first-, third-, and fifth-grade",JMB_Empson_2006_Emergence,"Susan B. Empson, Erin Turner",2006,Journal of Mathematical Behavior,deficit,primary,"50, 55",pdfs/JMB/JMB_Empson_2006_Emergence.pdf
38543,"Low-achieving students interpreted elementary arithmetic symbols strictly as instructions to perform counting procedures on mentally projected physical analogues, failing to encapsulate them into abstract numerical concepts.","When adding 6 + 3, a 12-year-old reported an image consisting of 3, 6, 9, 12, 15, and 18, where the 3 and 6 stayed and the irrelevant numbers 'just fall away'.",whole_number,addition,mental arithmetic,student,age groups 9+ to 12+,JMB_Gray_2000_Objects,"Eddie Gray, Demetra Pitta, David Tall",2000,Journal of Mathematical Behavior,deficit,primary,"408, 409",pdfs/JMB/JMB_Gray_2000_Objects.pdf
38592,"Students relied heavily on counting on fingers or mental visual algorithms (like vertical subtraction/addition) rather than recognizing generalized arithmetic patterns, which caused errors and breakdown when extending simple change rules to larger numbers.","When asked to apply a +3 rule to an input of 3999, Scott engaged in a complex mental visualization of the vertical addition algorithm instead of directly arriving at 4002.",whole_number,arithmetic computation,extending facts,student,Year-4,JMB_Warren_2006_Investigating,"Elizabeth A. Warren, Tom J. Cooper, Janeen T. Lamb",2006,Journal of Mathematical Behavior,sociocultural,secondary,"215-216, 221",pdfs/JMB/JMB_Warren_2006_Investigating.pdf
38608,Students may successfully count backwards within the same tens decade but experience profound difficulty and make errors when crossing a multiple of ten.,"When counting backwards to find a predecessor for 40, Gaël gets blocked and guesses 31 by subtracting 10 and adding 1.",whole_number,subtraction,counting backwards,student,escuela primaria,JMB_Brousseau_1999_El,"Guy Brousseau, Virginia M. Warfield",1999,THE JOURNAL OF MATHEMATICAL BEHAVIOR,deficit,primary,,pdfs/JMB/JMB_Brousseau_1999_El.pdf
38637,"Students failed to map their knowledge of a partition to the spatial structure of the box diagram, incorrectly placing the whole and the parts in the wrong locations or treating the boxes as unconnected sets.","The student did not configure a partition such that the whole was in the large box and the parts were in the small boxes, violating the box rules.",whole_number,partitioning,box diagram representation,student,first grade,JMB_Superfine_2009_Translation,"Alison Castro Superfine, Reality S. Canty, Anne Marie Marshall",2009,Journal of Mathematical Behavior,deficit,secondary,233,pdfs/JMB/JMB_Superfine_2009_Translation.pdf
38725,"The student fails to conceive ten objects as a single unit of higher order, writing '10' in the tens column instead of '1' to represent the grouping.","When asked to fill in a table dividing 16 chocolates into tens ('D') and units ('U'), Enrique writes '10' in the tens column and '6' in the units column.",whole_number,place value,Tens and units,mixed,6-year-old child and future primary education teachers,ESM_Godino_2011_Why,Juan D. Godino & Vicenc Font & Miguel R. Wilhelmi & Orlando Lurduy,2011,Educational Studies in Mathematics,deficit,primary,"258, 260, 262",pdfs/ESM/ESM_Godino_2011_Why.pdf
38736,"Less successful students in arithmetic rely strictly on procedural, step-by-step counting tied to mental analogues of physical objects (like fingers) rather than flexibly using derived facts.","Students report using mental representations of 'finger like' objects to invoke double counting procedures for arithmetic combinations, whereas high achievers see numerical symbols 'flashing' to flexibly recall derived facts.",whole_number,addition,Mental representations and counting,student,seven-year-olds to undergraduate university students,ESM_Gray_1999_Knowledge,"EDDIE GRAY, MARCIA PINTO, DEMETRA PITTA and DAVID TALL",1999,Educational Studies in Mathematics,deficit,primary,"122, 123, 129",pdfs/ESM/ESM_Gray_1999_Knowledge.pdf
38849,"Students erroneously assume that any number formed by the product of two variables (xy) or a cubed variable (x^3) will have exactly four factors, failing to realize the variables must be prime numbers.","A student claims that numbers with exactly four factors are either of the form xy or x^3, but realizes this is incorrect when confronted with a counterexample.",whole_number,number of factors,Algebraic representations of primes,student,high school (13- to 14-year olds),ESM_Griffiths_2013_Intuiting,Martin Griffiths,2013,Educational Studies in Mathematics,deficit,secondary,"86, 87",pdfs/ESM/ESM_Griffiths_2013_Intuiting.pdf
38870,"Students over-rely on inefficient, one-by-one counting strategies when using an array to solve multiplication problems, which frequently leads to losing track and arriving at incorrect answers.","When calculating 7x9, a student ignores the groupings of 5s and 25s entirely, instead attempting to count every single dot one by one from 25 upwards, eventually losing track around 45.",whole_number,multiplication calculations,Calculation strategies,student,Year 4 and Year 6,ESM_Barmby_2009_Array,"Patrick Barmby, Tony Harries, Steve Higgins & Jennifer Suggate",2009,Educational Studies in Mathematics,deficit,primary,"232, 233, 234",pdfs/ESM/ESM_Barmby_2009_Array.pdf
38924,"A student experiences a temporary cognitive conflict when mental arithmetic patterns break down, generating a 'false image' before reflecting and correcting the error.","When asked 'What is 31 take away 30?', the student paused, initially guessed 'One?', and then after a prompt, corrected his previous sequence by saying 'Two... I've got it now.'",whole_number,subtraction,Mental arithmetic,student,upper high school level,ESM_Reynolds_1995_Addressing,Theodora H. Reynolds,1995,,productive,secondary,16,pdfs/ESM/ESM_Reynolds_1995_Addressing.pdf
38999,Students incorrectly hypothesize that pressing the multiply and equals keys in sequence on a calculator doubles the input number rather than squaring it.,"When asked what happens when pressing '2, x, =', children assume it is doubled, and subsequently expect '1, x, =' to produce 2 instead of 1.",whole_number,calculator operations,Squaring vs. doubling,student,10-year-old children,ESM_Fielker_1987_Calculator,DAVID S. FIELKER,1987,Educational Studies in Mathematics,productive,primary,419,pdfs/ESM/ESM_Fielker_1987_Calculator.pdf
39067,Students compare two multi-digit numbers digit-by-digit from left to right instead of perceiving and comparing the numbers as whole global entities.,"When trying to form a number larger than 423, a pupil played the digits 5, 4, 3 sequentially instead of treating 423 as a complete magnitude, demonstrating an inability to form a number on a term-to-term correspondence.",whole_number,number comparison,Place value and multi-digit numbers,student,"ages 6 to 10 (1st, 3rd, and 4th year)",ESM_Bednarz_1982_Understanding,NADINE BEDNARZ AND BERNADETTE JANVIER,1982,Educational Studies in Mathematics,deficit,primary,"44, 53",pdfs/ESM/ESM_Bednarz_1982_Understanding.pdf
39072,"Students inadvertently create addition problems or basic equivalent set problems when attempting to construct a Cartesian product multiplication problem, struggling to coordinate the two dimensions.","When asked to create a problem for 4x3, a student intending to make a Cartesian product problem instead writes, 'Kelly has 4 pairs of shorts and 3 T-shirts. How many pieces of clothing does she have?'",whole_number,multiplication word problems,Cartesian product vs. Addition,student,fifth-grade,ESM_English_1997_Development,LYN D. ENGLISH,1997,Educational Studies in Mathematics,deficit,secondary,207,pdfs/ESM/ESM_English_1997_Development.pdf
39120,"The student attempts to solve word problems by syntactically combining all given digits using addition or subtraction, rather than interpreting the semantic structure or using multiplication.","In a problem involving 4 shirts and 6 pants, the student suggested subtracting 4, 6, and 2 from the prices: 'All the numbers (you) do minus.'",whole_number,word problems,Choosing operations,student,7th grade,ESM_HeydMetzuyanim_2013_Co-construction,Einat Heyd-Metzuyanim,2013,Educational Studies in Mathematics,sociocultural,primary,"350, 351, 352",pdfs/ESM/ESM_HeydMetzuyanim_2013_Co-construction.pdf
39136,Students bypass the intended structural meaning of base-ten place value representations by relying entirely on the canonical counting sequence to fill in worksheet boxes sequentially.,"When working on a worksheet designed to decompose numbers 11 to 20 into tens and units, a student simply counts 'twelve, thirteen, fourteen...' down the column instead of linking the numbers to the corresponding grouped diagrams.",whole_number,place value,Decomposing numbers 11-20,student,late Kindergarten (ages 5 to 6) and early primary school (ages 6 to 7),ESM_Krummheuer_2013_Relationship,Götz Krummheuer,2013,Educational Studies in Mathematics,deficit,primary,"256, 258, 259",pdfs/ESM/ESM_Krummheuer_2013_Relationship.pdf
39166,"Students firmly believe it is mathematically impossible to divide a smaller number by a larger number, often reversing the divisor and dividend to compensate.","When asked to write an expression for equally sharing 5 pounds of trail mix among 15 friends, students incorrectly suggest '15 / 5', with one stating '5 divided by 15 is impossible.'",whole_number,division,Divisor greater than dividend,student,fourth and fifth graders,ESM_Graeber_1990_Insights,ANNA O. GRAEBER AND DINA TIROSH,1990,Educational Studies in Mathematics,deficit,primary,"580, 581, 583",pdfs/ESM/ESM_Graeber_1990_Insights.pdf
39215,"Students mistakenly believe that a perfect square must be an even number, possibly confounding the everyday meaning of 'even' (perfect, without rough ends) with its mathematical definition.","Stating that the product of 3, 17, and 19 cannot be a perfect square because odd numbers 'can't be whole numbers when they're square rooted', whereas the product of 2, 12, and 16 has a 'good chance' of being a perfect square because they are even.",whole_number,number theory,perfect squares and parity,PST,preservice elementary,ESM_Zazkis_1998_Odds,RINA ZAZKIS,1998,Educational Studies in Mathematics,deficit,secondary,"79, 84",pdfs/ESM/ESM_Zazkis_1998_Odds.pdf
39283,"Students and schools view mathematically valid, informal home-based algorithms as incorrect, illegitimate, or cheating simply because they differ from standard school-sanctioned procedures.","A student rejects their mother's valid alternative method for computing multi-digit division, telling her 'Mom, yours is not a right way' or 'Mom, you're wrong,' while another considers finger multiplication to be 'cheating'.",whole_number,multiplication and division,informal algorithms,mixed,elementary school-aged,ESM_Takeuchi_2018_Power,Miwa Aoki Takeuchi,2018,Educational Studies in Mathematics,sociocultural,primary,"45, 46, 47, 48",pdfs/ESM/ESM_Takeuchi_2018_Power.pdf
39320,"Students attempt to determine if a number is prime by checking its divisibility only against a limited set of 'small primes' (e.g., 2, 3, and 5) which they view as the fundamental 'building blocks' of numbers, rather than checking larger prime factors.","Testing a large number like 437 for divisibility by 2, 3, 5, and 7, and when these fail, concluding or leaning toward the assumption that the number is prime, treating primes like 19 or 23 as categorically different from 'building block' primes.",whole_number,number theory,prime testing / divisibility,PST,prospective elementary,ESM_Zazkis_2008_What,Rina Zazkis & Egan J. Chernoff,2008,Educational Studies in Mathematics,deficit,secondary,"198, 199, 200",pdfs/ESM/ESM_Zazkis_2008_What.pdf
39377,"Because traditional instruction treats word problems as applications after-the-fact, students fail to recognize when to apply formal multiplication and division algorithms to context problems.","More than one-third of children cannot make optimal use of column arithmetic procedures for simple word problems, instead falling back on circuitous informal additive methods because they cannot identify the required operation.",whole_number,word problems,operation sense,student,"third, fourth, and fifth grades",ESM_Treffers_1987_Integrated,A. TREFFERS,1987,Educational Studies in Mathematics,deficit,secondary,"132, 133, 140",pdfs/ESM/ESM_Treffers_1987_Integrated.pdf
39422,"In word problems, students pseudo-analytically apply the arithmetic operation typically associated with a single cue word (e.g., subtracting when seeing 'less') while completely ignoring the semantic structure of the text.","Reading that a milkman brought 7 bottles, which was 4 'less' than Sunday, and calculating 7 - 4 = 3 instead of 7 + 4 = 11.",whole_number,word problems,cue words,student,"multiple grades including primary, high school, and college",ESM_Vinner_1997_Pseudo-conceptual,SHLOMO VINNER,1997,Educational Studies in Mathematics,deficit,primary,125,pdfs/ESM/ESM_Vinner_1997_Pseudo-conceptual.pdf
39494,Students generate systematic procedural errors or bugs when executing arithmetic cognitive processes such as place value subtraction.,,whole_number,subtraction,place value,other,elementary,ESM_Levin_1981_Estimation,JAMES A. LEVIN,1981,Educational Studies in Mathematics,deficit,passing,432,pdfs/ESM/ESM_Levin_1981_Estimation.pdf
39499,Jumping off with the posterior operation in numerical expressions.,115-n+9=61: subtracting 9 from 115 to get 106-n=61.,whole_number,numerical expressions,grouping terms,student,sixth-graders,ESM_Linchevski_1999_Structure,LIORA LINCHEVSKI and DRORA LIVNEH,1999,Educational Studies in Mathematics,deficit,primary,"174, 185, 186, 187",pdfs/ESM/ESM_Linchevski_1999_Structure.pdf
39534,"Preservice teachers incorrectly translate division word problems by applying irrelevant operations, such as dividing the smaller number into the larger or multiplying the numbers.","When asked how to share 5 Mars bars equally among 12 friends, a typical error was to divide the smaller number into the larger or to multiply them.",whole_number,division,Word problems,PST,primary,MERJ_Taplin_1998_Preservice,Margaret Taplin,1998,Mathematics Education Research Journal,deficit,primary,64,pdfs/MERJ/MERJ_Taplin_1998_Preservice.pdf
39557,"Students inappropriately treat division as commutative, believing that dividing a by b yields the same result as dividing b by a.",Failing to distinguish 5 / 25 from 25 / 5.,whole_number,division,Commutativity,student,Grade 5 and 6,MERJ_Gooding_1993_Characteristics,Anne Gooding and Kaye Stacey,1993,Mathematics Education Research Journal,deficit,primary,"62, 65, 68",pdfs/MERJ/MERJ_Gooding_1993_Characteristics.pdf
39573,"Students revert to primitive counting-by-ones strategies when presented with a pre-structured number line with unit intervals, bypassing more efficient mental calculation methods.","For the problem 59 - 17, Emily counted back by ones on a pre-structured number line with tick marks for every unit, rather than performing a grouped mental jump.",whole_number,subtraction,Number line strategies,student,Grade 5,MERJ_HeuvelPanhuizen_2008_Learning,Marja van den Heuvel-Panhuizen,2008,Mathematics Education Research Journal,deficit,primary,21,pdfs/MERJ/MERJ_HeuvelPanhuizen_2008_Learning.pdf
39611,"Students intuitively conceptualize infinity merely as an unfinishable, never-ending process rather than encapsulating it as an actual mathematical object.",The mental image formed is of an 'unfinishable' process or potential infinity.,whole_number,infinity,Potential vs. actual infinity,PST,primary,MERJ_DateHuxtable_2018_Conceptualisations,Elizabeth Date-Huxtable & Michael Cavanagh & Carmel Coady & Michael Easey,2018,Mathematics Education Research Journal,uncoded,secondary,546,pdfs/MERJ/MERJ_DateHuxtable_2018_Conceptualisations.pdf
39690,"Students apply the rounding algorithm to the incorrect number domain, substituting the wrong number of zeros for the target place value.","When asked to round to hundreds, a student rounds to tens or to thousands instead.",whole_number,rounding,Target place value,student,second graders,MERJ_Hativa_1993_Constructing,Nira Hativa,1993,Mathematics Education Research Journal,productive,primary,"141, 142",pdfs/MERJ/MERJ_Hativa_1993_Constructing.pdf
39726,"Students exhibit an inadequate conceptual understanding of the associative property, expressing doubt that expressions without brackets are equivalent even when the order of factors is identical.","A student stated that if there were brackets around 24 and 27 on both sides of an equation they'd be exactly the same, but because there are no brackets, she felt it 'shouldn't be the same.'",whole_number,multiplication,Associative property,PST,primary,MERJ_Kaminski_1997_Teacher,Eugene Kaminski,1997,Mathematics Education Research Journal,deficit,secondary,231,pdfs/MERJ/MERJ_Kaminski_1997_Teacher.pdf
