id,error_description,example,mathematical_domain,mathematical_topic,mathematical_subtopic,population_type,grade_band_as_declared,bibtex_key,authors,year,journal,orientation,salience,page_refs,local_pdf_path
37641,"Students inappropriately apply memorized procedural rules from one fractional operation to another, such as taking the reciprocal when multiplying instead of dividing.","When estimating the multiplication of two fractions, a student frequently used the reciprocal of the second fraction.",fraction,multiplication,algorithms,student,undergraduate students,JRME_Hanson_2000_Computational,Sheri A. Hanson and Thomas P. Hogan,2000,Journal for Research in Mathematics Education,uncoded,secondary,494,pdfs/JRME/JRME_Hanson_2000_Computational.pdf
37665,"Students experience linguistic interference when ordering fractions, confusing 'more' (number of parts) with 'greater' or 'bigger' (size of parts).","When asked which of two fractions is less, a student might be unsure whether the question refers to the size of each subdivision or the number of subdivisions.",fraction,fraction order,linguistic interference,student,fourth-grade,JRME_Post_1985_Order,"Thomas R. Post, Ipke Wachsmuth, Richard Lesh and Merlyn J. Behr",1985,Journal for Research in Mathematics Education,uncoded,primary,"24, 33, 34",pdfs/JRME/JRME_Post_1985_Order.pdf
37678,The student produces an ambiguous representation for equal sharing that isolates the remainder without relating its fractional size to the whole.,"Pho used 5 linking cubes to represent sharing 1 piece of paper among 4 children, taking away two and two, leaving one, without specifying its fractional size.",fraction,equal sharing,partitioning continuous quantities,student,first-grade,JRME_Empson_2003_Low-performing,Susan B. Empson,2003,Journal for Research in Mathematics Education,productive,primary,"320, 321",pdfs/JRME/JRME_Empson_2003_Low-performing.pdf
37695,"Students make a gross estimate of fraction sizes based on flawed rules, such as incorrectly generalizing that the sum of two proper fractions will always be less than 1.","Ted understood that fractions with a denominator greater than the numerator are less than 1, but incorrectly generalized that the sum of two such fractions would automatically be less than 1.",fraction,fraction addition,estimation,student,fourth and fifth grade,JRME_Behr_1985_Construct,"Merlyn J. Behr, Ipke Wachsmuth and Thomas R. Post",1985,Journal for Research in Mathematics Education,uncoded,primary,"125, 128",pdfs/JRME/JRME_Behr_1985_Construct.pdf
37761,"A student misapplies whole-number partitioning strategies to find fractions of a set, grouping objects according to the numerator rather than first determining the fractional unit size based on the denominator.","When asked to find 3/5 of 10 Easter eggs, Alan made three equal groups of 3 eggs, leaving 1 egg over, because he did not know the meaning of the fraction 1/5.",fraction,fractions of a set,partitioning,student,fourth grade,JRME_Hunting_1983_Alan,Robert P. Hunting,1983,Journal for Research in Mathematics Education,uncoded,primary,"192, 193",pdfs/JRME/JRME_Hunting_1983_Alan.pdf
37780,"Students evaluate area by directly comparing a single physical dimension, such as the length or width of the shaded parts, rather than considering the part-whole area relationships.","Orange, because it's wider and this one's a lot thinner.",fraction,area comparison,perceptual features,student,"fourth, sixth, and eighth grades",JRME_Armstrong_1995_Students',Barbara E. Armstrong and Carol Novillis Larson,1995,Journal for Research in Mathematics Education,uncoded,primary,"3, 11, 12",pdfs/JRME/JRME_Armstrong_1995_Students'.pdf
37798,"Preservice teachers hold the unrealistic expectation that concrete or semiconcrete visual representations and real-world stories can be used to directly derive or explain the invert-and-multiply algorithm, rather than just verifying its solutions.","A student teacher suggested that if students could visualize dividing pizzas into 12ths, 'they would see why you flip the second number.'",fraction,division of fractions,invert-and-multiply algorithm,PST,seniors in an elementary teacher education program,JRME_Borko_1992_Learning,"Hilda Borko, Margaret Eisenhart, Catherine A. Brown, Robert G. Underhill, Doug Jones and Patricia C. Agard",1992,Journal for Research in Mathematics Education,uncoded,primary,"209, 214, 215",pdfs/JRME/JRME_Borko_1992_Learning.pdf
37821,Students believe that fractions are defined by the visual arrangement of identical parts rather than understanding that equal partitioning produces a specific unit of quantity relative to the whole.,"Micki claims she would rather eat one of the pieces of Anne's diagonally cut cookie than Sam's vertically cut cookie because 'it is bigger,' despite agreeing both original cookies and their respective halves are identical.",fraction,fraction as a quantity,fraction as an arrangement,student,fourth- and fifth-grade,JRME_Simon_2004_Explicating,"Martin A. Simon, Ron Tzur, Karen Heinz, Margaret Kinzel",2004,Journal for Research in Mathematics Education,productive,primary,"315, 316",pdfs/JRME/JRME_Simon_2004_Explicating.pdf
37845,"Students interpret areas partitioned into unequal parts as discrete quantities, simply counting the shaded parts and total parts without accommodating for the different sizes of the continuous area parts.","On an Unequal Area problem with one small gray part out of five unequal parts total, a student writes 1/5, treating the grayed area as a discrete quantity.",fraction,part-whole relations,unequal area models,student,"Grades 4, 5, and 6",JRME_Saxe_2005_Representing,"Geoffrey B. Saxe, Edd V. Taylor, Clifton McIntosh, and Maryl Gearhart",2005,Journal for Research in Mathematics Education,mixed,primary,"141, 144, 146, 154",pdfs/JRME/JRME_Saxe_2005_Representing.pdf
37859,"Rather than using number sense and the relative sizes of fractions to construct a reasonable estimate for a sum or difference, students blindly attempt to execute standard algorithms, frequently making whole-number additive errors in the process.","When asked to estimate the location of 11/12 - 4/6 on a number line, a student attempted to calculate an exact answer with a faulty algorithm: 'I took 11 - 4 = 7. I added 12 and 6 and got 18 so I got 7/18 and I thought 11/18 is between 1/2 and 1.'",fraction,estimation,addition and subtraction,student,fourth and fifth graders,JRME_Cramer_2002_Initial,"Kathleen A. Cramer, Thomas R. Post, and Robert C. delMas",2002,Journal for Research in Mathematics Education,uncoded,primary,"134, 135, 136, 137",pdfs/JRME/JRME_Cramer_2002_Initial.pdf
37878,"Students overgeneralize whole-number concepts to proper fractions, mistakenly interpreting the numerator as the number of wholes and the denominator as the number of parts in each whole.","When asked the meaning of the symbolic representation 1/3, a student explained it meant 'three pieces or one pizza that's cut into three pieces,' or interpreted 3/5 as 'three whole pumpkin pies with five pieces in each pie.'",fraction,fraction symbols,meaning of numerator and denominator,student,third-grade and fourth-grade,JRME_Mack_1995_Confounding,Nancy K. Mack,1995,Journal for Research in Mathematics Education,uncoded,primary,"430, 431, 432",pdfs/JRME/JRME_Mack_1995_Confounding.pdf
37908,Students erroneously evaluate fraction equivalence by adding a constant to both the numerator and the denominator.,"Three fourths equals seven eighths because ""three plus four equals seven, and four plus four equals eight.""",fraction,fraction equivalence,different numerators and denominators,student,fourth grade,JRME_Behr_1984_Order,"Merlyn J. Behr, Ipke Wachsmuth, Thomas R. Post and Richard Lesh",1984,Journal for Research in Mathematics Education,uncoded,primary,"331, 336",pdfs/JRME/JRME_Behr_1984_Order.pdf
37921,"Students incorrectly evaluate the magnitude of fractions by relying on the magnitudes of their natural number components, struggling to recognize that the overall magnitude scales inversely with the denominator.","Students find it difficult to correctly compare inconsistent fraction pairs, such as 5/6 and 8/19, because the two greater natural number components (8 and 19) are found in the lesser fraction (8/19).",fraction,fraction comparison,Magnitude,student,"5th, 6th, and 7th grade",ZDM_Gomez_2015_Effect,"David Maximiliano Gomez, Abelino Jimenez, Roberto Bobadilla, Cristian Reyes, Pablo Dartnell",2015,ZDM Mathematics Education,deficit,primary,"803, 804",pdfs/ZDM/ZDM_Gomez_2015_Effect.pdf
37971,"When fairly sharing a collection, students can easily name the share using an absolute count of objects but struggle to name the share relationally compared to the whole collection.","When sharing 12 coins among 3 people, students can state the fair share is 4 coins, but struggle to describe the whole collection as three times as many as a single share.",fraction,equipartitioning collections,Relational naming,student,grades two to five,ZDM_Confrey_2014_Learning,"Jere Confrey, Alan P. Maloney, Andrew K. Corley",2014,ZDM Mathematics Education,deficit,primary,728,pdfs/ZDM/ZDM_Confrey_2014_Learning.pdf
38041,"Students inappropriately persist in using visual diagrams to solve complex division of fraction problems, which constrains their mathematical thinking because the diagrams become too complicated to draw and interpret.","Students attempt to draw a diagram to visualize 1/2 / 1/3 but are unable to do so effectively, instead of shifting to proportional reasoning.",fraction,division of fractions,Algorithm justification,mixed,grades 1-6,ZDM_Huang_2016_Implementing,"Rongjin Huang, Zikun Gong, Xue Han",2016,ZDM Mathematics Education,deficit,primary,"432, 434, 435",pdfs/ZDM/ZDM_Huang_2016_Implementing.pdf
38112,Students intuitively believe that it is impossible to divide a smaller number by a larger number.,Arguing that it is impossible to perform 5:15 because 5 is smaller than 15.,fraction,division,Dividing by a larger number,mixed,elementary (grades 5 and 6) and secondary,ZDM_Tsamir_2008_Combining,"Pessia Tsamir, Dina Tirosh",2008,ZDM Mathematics Education,deficit,primary,"864, 866",pdfs/ZDM/ZDM_Tsamir_2008_Combining.pdf
38138,"Students inappropriately apply whole number counting schemes to fractions, resulting in adding or subtracting both the numerators and denominators.",,fraction,fraction addition and subtraction,,other,elementary school,ZDM_Sun_2018_Bridging,Xu Hua Sun,2018,ZDM,deficit,primary,,pdfs/ZDM/ZDM_Sun_2018_Bridging.pdf
38214,Students named the difference between two fractions based on its relationship to one of the fractions rather than the original whole.,Students measured the difference between 1/2 and 1/3 as a red rod and incorrectly named it 'one third' because it took three red rods to make the 1/2 rod.,fraction,comparing fractions,naming the difference,student,9- and 10-year-old fourth graders,JMB_Steencken_2003_Tracing,"Elena P. Steencken, Carolyn A. Maher",2003,Journal of Mathematical Behavior,productive,primary,123,pdfs/JMB/JMB_Steencken_2003_Tracing.pdf
38238,"When visually comparing fractions that are each one piece away from a whole (like 7/8 and 8/9), learners may incorrectly conclude they are equal by focusing on the absolute number of missing pieces rather than comparing the relative sizes of those missing pieces.","Jennifer anticipated her own potential confusion by stating, 'if I just saw them as a pie, I would say, ""Oh, there's only one pie piece left. They, they have to be the same.""'",fraction,fraction magnitude,comparing complements,PST,elementary,JMB_Whitacre_2018_Exploring,"Ian Whitacre, Şebnem Atabaş, Kelly Findley",2018,Journal of Mathematical Behavior,deficit,primary,,pdfs/JMB/JMB_Whitacre_2018_Exploring.pdf
38259,"Preservice teachers fall back on rote symbolic procedures to create drawings, resulting in models that simply replicate the procedure rather than demonstrating a conceptual understanding of the problem structure.","When asked to model 1/4 + 1/5, Dafne procedurally calculated a common denominator of 20, then drew two 20-part grids and shaded 5 and 4 parts, unable to conceptually partition her original 1/4 and 1/5 models to find the common unit.",fraction,addition,unlike denominators,PST,preservice teachers,JMB_Osana_2011_Obstacles,"Helena P. Osana, Diana A. Royea",2011,Journal of Mathematical Behavior,deficit,primary,346-348,pdfs/JMB/JMB_Osana_2011_Obstacles.pdf
38282,"Students may falsely assume linearity in division, believing that dividing by a mixed number like 1 1/2 will yield a result halfway between dividing by 1 and dividing by 2.","When figuring out how many small spoons fit into a cup, Dylan reasoned that since 16 large spoons fit, and a large spoon is 1.5 small spoons, he should do 16 divided by 2 (which is 8) and add half of it back to get 12.",fraction,division,linearity in division,student,sixth-grade,JMB_Boyce_2017_Dylans,"Steven Boyce, Anderson Norton",2017,Journal of Mathematical Behavior,deficit,secondary,133,pdfs/JMB/JMB_Boyce_2017_Dylans.pdf
38314,"Students view a fractional part merely as the missing piece required to complete a standard whole geometric figure (like a square), rather than a quantitative relationship resulting from partitioning a whole into equal parts.",Students held the theorem-in-action that 'Part is the missing piece to complete the whole standard unit (e.g. square)'.,fraction,concept of unit,part-whole relationship,student,grade 5,JMB_Chahine_2013_Impact,Iman C. Chahine,2013,Journal of Mathematical Behavior,deficit,secondary,444,pdfs/JMB/JMB_Chahine_2013_Impact.pdf
38346,"Students who lack an iterative fraction scheme cannot assimilate non-unit fractions as relative sizes or iterations of a unit fraction. Consequently, they may misinterpret non-unit fractions as familiar unit fractions to make sense of the task.","When asked to imagine 3/5 of a candy bar, Isaac repeatedly interpreted the request as either 1/3 or 1/5, demonstrating an inability to operate with non-unit fractions as he could with unit fractions.",fraction,non-unit fractions,meaning of fractions,student,sixth-grade,JMB_Norton_2013_Cognitive,"Anderson Norton, Steven Boyce",2013,Journal of Mathematical Behavior,deficit,secondary,276-277,pdfs/JMB/JMB_Norton_2013_Cognitive.pdf
38375,"Students relied on remembered procedures from class without real understanding, failing to connect their own real-world or pictorial representations of fractions to their mathematical conclusions.","Student 4 drew an orange to correctly explain fourths conceptually, but ignored this sense-making model when comparing 1/2 and 1/3, falling back on the rule that 3 is higher than 2.",fraction,representation,connecting concrete models to procedures,student,elementary,JMB_Schorr_2000_Impact,Roberta Y. Schorr,2000,Journal of Mathematical Behavior,deficit,secondary,"223-224, 226-227",pdfs/JMB/JMB_Schorr_2000_Impact.pdf
38404,"Students may struggle to conceptualize fractions greater than one, mistakenly believing that a fractional quantity cannot exceed the total number of parts or 'spots' available in a single whole.","A teacher anticipated a student asking, 'Wait a second, you only have 8 spots. How can you have ten... things?' when attempting to place 10/8 on a number line.",fraction,fractions greater than one,improper fractions,in_service,elementary,JMB_Gibbons_2017_Developing,"Lynsey K. Gibbons, Elham Kazemi, Rebecca M. Lewis",2017,Journal of Mathematical Behavior,deficit,secondary,"240, 241",pdfs/JMB/JMB_Gibbons_2017_Developing.pdf
38425,"Students experienced difficulty identifying and naming the correct fractional value of a part when working with units within units within units, losing track of the referential whole.","When Abbie was asked to construct 1/3 of a given bar and then to construct 2/5 of the results, she was unable to name the value (2/15) of the resulting fractional part.",fraction,composite units,units within units,student,seventh grade,JMB_Nabors_2003_From,Wanda K. Nabors,2003,Journal of Mathematical Behavior,deficit,secondary,"156, 168, 169, 171",pdfs/JMB/JMB_Nabors_2003_From.pdf
38453,"The student did not see a necessity for equal parts when dividing a continuous whole into fractional parts (lack of an equipartitioning scheme), and counted unequal pieces as if they were equal fractions.","Tim partitioned a unit bar into four equal parts, then one of those into three equal parts. When asked what fraction a small piece was, he counted all six unequal pieces and called it one sixth.",fraction,unit fractions,equipartitioning,student,6th grade,JMB_Olive_2006_Making,"John Olive, Eugenia Vomvoridi",2006,Journal of Mathematical Behavior,deficit,primary,25-26,pdfs/JMB/JMB_Olive_2006_Making.pdf
38479,"The student approached finding one-half of a discrete collection experimentally and experientially by separating it into two approximately equal piles, rather than conceptually using numerical part-to-whole operations.","To find half of a twelve-part bar, Jerry dragged five parts away without counting, joined the remaining seven, compared it to a 1/2 bar, realized it was too big, and then adjusted the amount by trial and error.",fraction,fractions of a set,numerical part-to-whole operations,student,third grade,JMB_Biddlecomb_2002_Numerical,Barry D. Biddlecomb,2002,Journal of Mathematical Behavior,deficit,primary,186-187,pdfs/JMB/JMB_Biddlecomb_2002_Numerical.pdf
38555,"Students interpreted a fraction of a discrete whole as the multiplication of the numerator and the denominator, treating the denominator as the cardinality of an iterating unit rather than the number of equal parts.","When asked to show 1/3 of 18, Li circled 3 dots, interpreting one-third as 'one three'. Ja interpreted 2/3 of 12 as 'two 3's' or 'two 6's'.",fraction,fraction of a discrete whole,natural number interpretation,student,fourth-grade,JMB_SaenzLudlow_2003_Collective,Adalira Saenz-Ludlow,2003,Journal of Mathematical Behavior,deficit,primary,196-198,pdfs/JMB/JMB_SaenzLudlow_2003_Collective.pdf
38572,"When attempting to partition a continuous whole into equal shares, students may fail to exhaust the whole, leaving an extra piece or cutting it off to make the remaining parts equal.","He did not make three parts in aiming to share a rectangle fairly among three people: he made four parts... He seemed undisturbed by a fourth part, referring to it as 'extra'.",fraction,partitioning,exhausting the whole,student,middle and high school,JMB_Hackenberg_2013_Fractional,Amy J. Hackenberg,2013,Journal of Mathematical Behavior,deficit,primary,547-548,pdfs/JMB/JMB_Hackenberg_2013_Fractional.pdf
38646,"Students may create fractional parts in activity but lack the language to quantify them relative to the whole, arbitrarily naming any unit fraction as a 'half' or simply 'pieces' regardless of the number of partitions.","After tearing a paper representing a cookie into eight parts to share among eight people, Stu referred to the parts as 'half' because 'it is not a whole. You split it and you give each one.'",fraction,fractional quantity,naming fractions,student,fifth grade,JMB_Hunt_2016_Levels,"Jessica H. Hunt, Arla Westenskow, Juanita Silva, Jasmine Welch-Ptak",2016,Journal of Mathematical Behavior,deficit,primary,53-56,pdfs/JMB/JMB_Hunt_2016_Levels.pdf
38662,"When multiplying two non-unit fractions mentally, a student may struggle to keep track of partial results and numbers because their concept of distributive partitioning is only at a participatory stage, requiring them to mentally simulate the partitioning process step-by-step.","For the task 8/5 x 7/4, Kylie stated, 'I can't remember what to multiply,' and had to draw an 8-part bar to keep track of the parts being partitioned and the subparts being pulled out.",fraction,fraction multiplication,mental computation,student,fifth-grade,JMB_Simon_2018_Promoting_a,"Martin A. Simon, Melike Kara, Nicora Placa",2018,Journal of Mathematical Behavior,deficit,primary,,pdfs/JMB/JMB_Simon_2018_Promoting_a.pdf
38671,"Students blindly applied the algorithm of multiplying numerators and denominators to multiply fractions without understanding why, viewing it as an arbitrary cultural rule rather than a mathematically justified operation.",They tell her they multiplied the two numerators and the two denominators. 'Why?' 'It's just what you're supposed to do!',fraction,fraction multiplication,algorithm vs conceptual understanding,student,fifth grade,JMB_Brousseau_2008_Rationals,"Guy Brousseau, Nadine Brousseau, Virginia Warfield",2008,Journal of Mathematical Behavior,deficit,secondary,171,pdfs/JMB/JMB_Brousseau_2008_Rationals.pdf
38704,"Traditional instruction may induce brittle fraction concepts by teaching equivalent fractions perceptually and figuratively using pre-partitioned pictures and manipulatives, which fails to develop children's internal operative, multiplicative reasoning.","Showing that 1/2 = 3/6 by visually matching paper folds leaves children's operative reasoning untouched, making them likely to erroneously reason later that 3/4 > 2/3 simply because the complement 1/3 is greater than 1/4.",fraction,equivalent fractions,instructional representations,student,Fifth and sixth graders,JMB_Kamii_1995_Equivalent,"Constance Kamii, Faye B. Clark",1995,Journal of Mathematical Behavior,deficit,secondary,"374, 375",pdfs/JMB/JMB_Kamii_1995_Equivalent.pdf
38752,"Students rely exclusively on procedural algorithms for fraction expansion, struggling to understand or articulate the conceptual meaning behind why an expanded fraction is equivalent to the original.","When asked why 3/8 and 6/16 are equivalent, a student merely points out that 6 is a multiple of 3 and 16 is a multiple of 8, unable to provide a conceptual explanation.",fraction,fraction expansion,Equivalence and conceptual meaning,student,fifth grade,ESM_Kolikant_2011_Effect,Yifat Ben-David Kolikant & Orit Broza,2011,Educational Studies in Mathematics,deficit,primary,"34, 35, 36",pdfs/ESM/ESM_Kolikant_2011_Effect.pdf
38835,Students inappropriately apply whole-number addition and subtraction procedures to fractions by operating straight across the numerators and denominators.,,fraction,fraction computation,Addition and subtraction,student,third-grade students (ages 8.5-10.11),ESM_Courey_2012_Academic,Susan Joan Courey & Endre Balogh & Jody Rebecca Siker & Jae Paik,2012,Educational Studies in Mathematics,deficit,primary,"269, 271, 272",pdfs/ESM/ESM_Courey_2012_Academic.pdf
38842,"Pupils struggle to iterate a given fractional unit to reconstruct the whole, particularly when they must first reverse a proper fraction like 2/5 to find the unit fraction 1/5 before iterating.","Only 10 of 90 pupils correctly solved a problem asking them to identify the whole when given a shaded region representing 2/5, as they failed to split the proper fraction to achieve the fractional unit before iterating.",fraction,reconstructing the whole,Iterative and partitive schemes,student,"fifth-grade pupils, between 10 and 11 years of age",ESM_Cadez_2018_How,"Tatjana Hodnik Cadez, Vida Manfreda Kolar",2018,Educational Studies in Mathematics,deficit,secondary,"347, 348",pdfs/ESM/ESM_Cadez_2018_How.pdf
38898,"When comparing fractions close to one, the student incorrectly assumes that a larger denominator inherently makes the fraction smaller, misapplying the rule that more parts in a whole means smaller pieces.","A student initially thinks 99/100 is smaller than 15/16 because she cannot get past the core idea that 'the more parts in the whole, the smaller the parts'.",fraction,fraction comparison,Comparing fractions to the whole,PST,primary and early years,ESM_Klein_2012_How,Mary Klein,2012,Educational Studies in Mathematics,uncoded,secondary,35,pdfs/ESM/ESM_Klein_2012_How.pdf
38962,Young children struggle to technically execute the subdivision of a continuous area while simultaneously maintaining the equivalence of the parts and the complete exhaustion of the whole.,"He draws one wedge of pancake and apologizes: 'I am not sure they will all fit.' ... He decides to subdivide the rest of the pancake in approximately equal wedges, so the final result is: 12 pieces [instead of 7].",fraction,subdivision of area,Equivalence and exhaustion,student,young children,ESM_Streefland_1978_Some,Leen Streefland,1978,Educational Studies in Mathematics,productive,primary,"55, 56",pdfs/ESM/ESM_Streefland_1978_Some.pdf
38980,Children incorrectly overgeneralize partial features of conventional fraction notation by appending a line and the number 2 beneath any whole number when they hear the word 'half'.,"Lucas wrote 7/2 to mean 'seven and a half', explaining 'I know to put a 2 cause one and a half has a 2.'",fraction,notation for fractions,Overgeneralization of denominator,student,Kindergarten and first grade,ESM_Brizuela_2005_Young,BARBARA M. BRIZUELA,2005,Educational Studies in Mathematics,productive,primary,"291, 292",pdfs/ESM/ESM_Brizuela_2005_Young.pdf
39010,"When quantifying a share composed of multiple pieces, children confuse the number of pieces in that specific share with the denominator for the whole object.","Ben cut a pizza into eighths and dealt 4 pieces to each person, but incorrectly quantified each person's share as 1/4 instead of 4/8, confusing the 4 pieces in the share with the number of pieces in the whole.",fraction,naming and quantifying fractions,Numerator vs. denominator confusion,student,Year Three / third grade students (aged between 7.9 and 8.3 years),ESM_Charles_2000_Young,KATHY CHARLES and ROD NASON,2000,Educational Studies in Mathematics,deficit,secondary,204,pdfs/ESM/ESM_Charles_2000_Young.pdf
39063,"Students believe that fractions lack invariance, assuming that the numerical value or quantity of a fraction changes when represented in a different base system.",A student claims that one-half in base three is less than one-half in base five because 'in base three you have less numbers'.,fraction,invariance of fractions,Base dependence,PST,junior and senior years,ESM_Khoury_1994_Fractions,HELEN A. KHOURY AND RINA ZAZKIS,1994,Educational Studies in Mathematics,deficit,primary,"199, 202",pdfs/ESM/ESM_Khoury_1994_Fractions.pdf
39130,Students confuse the algorithm for multiplying fractions with the cross-multiplication procedure used for solving proportions.,"While explaining multiplication, participants use an 'X' gesture or a diagonal hand angle and ask 'don't you cross them?', indicating they have confused cross-multiplication with the actual algorithm for multiplying fractions.",fraction,fraction operations,Multiplication vs. cross-multiplication,PST,prospective elementary school teachers,ESM_Edwards_2009_Gestures,Laurie D. Edwards,2009,Educational Studies in Mathematics,deficit,secondary,"136, 137",pdfs/ESM/ESM_Edwards_2009_Gestures.pdf
39152,Students confuse the dimensional roles of the rectangle's sides when reconstructing a physical visual model from a mental calculation.,"After correctly calculating 1/2 of 1/4 mentally by thinking of a 2 by 4 area, a student mistakenly swaps the 2 and the 4 when attempting to draw the rectangle on paper.",fraction,multiplication of fractions,Visual area models,student,Grade 6,ESM_Glade_2017_Students',Matthias Glade & Susanne Prediger,2017,Educational Studies in Mathematics,productive,passing,"194, 195",pdfs/ESM/ESM_Glade_2017_Students'.pdf
39181,"Students incorrectly add fractions by applying a flawed algorithm where they add the numerators together and the denominators together, or by inappropriately transferring the rule for multiplication.","When adding 1/4 and 1/6, students wrote 2/10, calculating (1+1)/(4+6), or applied multiplication rules to get 1/18.",fraction,addition,Unlike denominators,student,7th year of school,ESM_Hasemann_1981_Difficulties,KLAUS HASEMANN,1981,Educational Studies in Mathematics,deficit,primary,"78, 79",pdfs/ESM/ESM_Hasemann_1981_Difficulties.pdf
39268,"Students rely on memorized mnemonic tricks provided by outside influences for performing fraction division, bypassing mathematical reasoning and sense-making.","A student suggests using 'KFC: Keep, Flip, Change' to solve 2/3 divided by 1/6, which the class adopts without being able to explain why the algorithm works.",fraction,division,algorithms,mixed,fifth grade,ESM_McCloskey_2017_Theorizing,Andrea McCloskey & Gwendolyn Lloyd & Courtney Lynch,2017,Educational Studies in Mathematics,sociocultural,primary,,pdfs/ESM/ESM_McCloskey_2017_Theorizing.pdf
