id,error_description,example,mathematical_domain,mathematical_topic,mathematical_subtopic,population_type,grade_band_as_declared,bibtex_key,authors,year,journal,orientation,salience,page_refs,local_pdf_path
37801,"Preservice teachers believe that in division, the larger number must always be divided by the smaller number, causing them to reverse the roles of the divisor and dividend when the divisor is larger.","For problems where the whole-number divisor was larger than the dividend, interviewees reversed the roles, claiming 'it is impossible to divide a smaller number by a bigger number.'",whole_number,division,roles of divisor and dividend,PST,early elementary education majors,JRME_Graeber_1989_Preservice,"Anna O. Graeber, Dina Tirosh and Roseanne Glover",1989,Journal for Research in Mathematics Education,uncoded,primary,"99, 100",pdfs/JRME/JRME_Graeber_1989_Preservice.pdf
37818,"Students incorrectly conclude a number is prime, or not divisible by a specific divisor, by misapplying divisibility rules for 3 and 9 to other numbers like 23.","A student claims 391 is not divisible by 23, and is likely prime, because the sum of its digits is 13, and 13 is not divisible by 23.",whole_number,divisibility,divisibility rules,PST,preservice elementary school teachers,JRME_Zazkis_1996_Divisibility,Rina Zazkis and Stephen Campbell,1996,Journal for Research in Mathematics Education,uncoded,primary,"556, 557, 558",pdfs/JRME/JRME_Zazkis_1996_Divisibility.pdf
37842,"Students systematically subtract the smaller digit from the larger digit in a column, regardless of which is the minuend and which is the subtrahend.","When solving 52 - 24, the student subtracts 2 from 4 to get 2, and 2 from 5 to get 3, resulting in 32, and is untroubled if the difference is larger than the starting amount.",whole_number,subtraction,borrowing algorithm,mixed,"preschool, primary, junior high",JRME_Baroody_1990_Chapter,Arthur J. Baroody and Herbert P. Ginsburg,1990,Journal for Research in Mathematics Education. Monograph,uncoded,primary,"61, 62",pdfs/JRME/JRME_Baroody_1990_Chapter.pdf
37867,"Students rely on key words in word problems to dictate the arithmetic operation, applying multiplication instead of division when they encounter the word 'times', particularly in multiplicative compare problems with an unknown referent.","Rita justified using multiplication for a multiplicative compare referent problem (which required division) by stating, 'Well, it says '3 times' in the problem. We have to multiply!'",whole_number,multiplicative comparison word problems,inconsistent language,student,fifth-grade,JRME_Xin_2008_Effect,Yan Ping Xin,2008,Journal for Research in Mathematics Education,uncoded,primary,546,pdfs/JRME/JRME_Xin_2008_Effect.pdf
37882,"When distributing items into hidden or opaque containers, a student's over-reliance on counting skills to pre-measure shares can interfere with the successful use of systematic dealing procedures, leading to confusion if a counting error leaves a remainder.","A student attempted to pre-count groups of coins for each money box instead of systematically dealing them one by one. After a counting error left two remaining coins, he could not determine where to place them and tried unsuccessfully to look inside the boxes.",whole_number,sharing,dealing vs counting strategies,student,preschool,JRME_Pepper_1998_Preschoolers',Kristine L. Pepper and Robert P. Hunting,1998,Journal for Research in Mathematics Education,uncoded,secondary,180,pdfs/JRME/JRME_Pepper_1998_Preschoolers'.pdf
37902,A student executes the standard multidigit multiplication algorithm without maintaining the proper place values of the partial products.,A student calculates 645 x 123 by stacking the partial products directly under each other without shifting to account for place value.,whole_number,multiplication,standard algorithm and place value,in_service,third-grade,JRME_Bray_2011_Collective,Wendy S. Bray,2011,Journal for Research in Mathematics Education,uncoded,secondary,"13, 18, 19, 20",pdfs/JRME/JRME_Bray_2011_Collective.pdf
37937,Students mistakenly believe that ungrouping (borrowing) changes the total value of the top multidigit number because they view subtraction as isolated vertical operations on single digits.,,whole_number,multidigit subtraction,Ungrouping and conservation of value,student,"kindergarten, Grade 1, Grade 2",ZDM_Fuson_2009_Cross-cultural,"Karen C. Fuson, Yeping Li",2009,ZDM Mathematics Education,deficit,secondary,"804, 805",pdfs/ZDM/ZDM_Fuson_2009_Cross-cultural.pdf
38026,Students inappropriately rely on superficial cue words like 'more than' to automatically choose addition without understanding the underlying relational structure of the word problem.,,whole_number,word problems,Comparison problems,in_service,primary school,ZDM_Kaur_2018_Why,Berinderjeet Kaur,2018,ZDM,deficit,passing,,pdfs/ZDM/ZDM_Kaur_2018_Why.pdf
38059,"Students incorrectly translate spoken numbers into written numerals by writing the digits exactly as they sound, ignoring place value rules.",Writing '203' for 'twenty-three'.,whole_number,writing numbers,Place value,student,Kindergarten through Grade 3,ZDM_Ginsburg_2016_Research-inspired,"Herbert P. Ginsburg, Young-Sun Lee, Sandra Pappas",2016,ZDM Mathematics Education,deficit,passing,1009,pdfs/ZDM/ZDM_Ginsburg_2016_Research-inspired.pdf
38091,"Teachers incorrectly assume that their expert understanding of a number line's transparent mathematical representation will be self-evident to students, leading to ambiguous instructions.","Using a continuous arc or 'hop' on a number line to represent counting-on, while instructing students to count spaces, not points, resulting in confusion over how to align the count with the tick marks.",whole_number,number line,Addition,other,primary and middle school,ZDM_Teppo_2014_Visual,"Anne Teppo, Marja van den Heuvel-Panhuizen",2014,ZDM Mathematics Education,deficit,primary,"46, 49, 50",pdfs/ZDM/ZDM_Teppo_2014_Visual.pdf
38108,"Students spontaneously interpret zero as simply nothing, an empirical reference for the absence of something, rather than a symbolic-relational placeholder.",Saying 'zero means nothing'.,whole_number,zero,Place value,mixed,Grade 1 and Grade 3,ZDM_Steinbring_2015_Mathematical,Heinz Steinbring,2015,ZDM Mathematics Education,uncoded,secondary,289,pdfs/ZDM/ZDM_Steinbring_2015_Mathematical.pdf
38129,"Learners with dyscalculia experience an endogenous core deficit in processing numerosities, leading to atypical slowness and frequent errors when estimating or enumerating visual arrays of objects.","A Year 3 learner takes an atypical amount of time to enumerate sets of 6 or more dots, making many errors and insisting on counting the dots aloud instead of recognizing the patterns.",whole_number,numerosity and enumeration,Subitizing and pattern recognition,student,"6 to 14 years, Year 3, Year 4",ZDM_Butterworth_2010_Low,"Brian Butterworth, Diana Laurillard",2010,ZDM Mathematics Education,deficit,primary,"527, 528, 534, 535",pdfs/ZDM/ZDM_Butterworth_2010_Low.pdf
38180,"Students incorrectly group and partition numbers when using a visual representation for division, failing to accurately maintain equal distribution among groups.","When dividing 64 cards among 4 friends, a student represented 64 as six tens and 4 ones, correctly distributed four tens to the friends, but then incorrectly split the remaining 24 cards.",whole_number,division,Partitive division using representations,student,fourth through seventh grade,ZDM_Garderen_2014_Challenges,"Delinda van Garderen, Amy Scheuermann, Apryl Poch",2014,ZDM Mathematics Education,deficit,secondary,"144, 145",pdfs/ZDM/ZDM_Garderen_2014_Challenges.pdf
38212,"Preservice teachers have a fragile understanding of the equal groups meaning of multiplication, leading them to focus only on the literal meaning of numbers, arbitrarily change the role of a number from 'group size' to 'number of groups', or write number sentences backward when attempting to model properties.","To illustrate AP with 2, 3, and 4, a PT denoted '2 sets of 3' as '2 x 3' in the first step, but inconsistently represented '4 groups of 6' as '6 x 4' in the second step.",whole_number,meaning of multiplication,equal groups,PST,elementary,JMB_Ding_2013_Preservice,"Meixia Ding, Xiaobao Li, Mary M. Capraro",2013,Journal of Mathematical Behavior,deficit,primary,46-47,pdfs/JMB/JMB_Ding_2013_Preservice.pdf
38229,"Children made errors in complex addition problems due to a lack of understanding of the concept of zero, poor place value knowledge, or rote application of written algorithms without conceptual understanding.","Children were incorrect 50% or more of the time on items like 2 + 0, 12 + 21, and 121 + 324.",whole_number,addition,algorithms and zero,student,"first three years of school (years 1, 2, and 3)",JMB_BoultonLewis_1998_Children's,Gillian M. Boulton-Lewis,1998,Journal of Mathematical Behavior,deficit,secondary,234,pdfs/JMB/JMB_BoultonLewis_1998_Children's.pdf
38252,"Students rigidly focused on arithmetic calculation and accepted a fractional answer for a discrete, real-world context, failing to recognize the physical impossibility of a fractional lift trip.","When evaluating a peer's decimal answer of '19.21429 trips' for a lift, many children accepted it as correct because 'the calculator says that' or because it was the exact arithmetic division of 269 by 14.",whole_number,division with remainder,realistic considerations,student,10-11 and 11-12 years old,JMB_Cooper_2003_Children's,"Barry Cooper, Tony Harries",2003,Journal of Mathematical Behavior,sociocultural,primary,461-463,pdfs/JMB/JMB_Cooper_2003_Children's.pdf
38339,Students overgeneralized from non-carrying examples to erroneously conjecture that the tens and ones digits of the sum of any two-digit integer and its reversed counterpart are always equal.,"When the author presented 85 + 58, the students expected to find equal digits but were surprised to count thirteen counters per column and calculate a sum of 143.",whole_number,addition,base-10 carrying,student,fifth graders,JMB_Komatsu_2010_Counter-examples,Kotaro Komatsu,2010,Journal of Mathematical Behavior,productive,primary,4-7,pdfs/JMB/JMB_Komatsu_2010_Counter-examples.pdf
38390,"The child used unconventional number word sequences to count visible items and failed to associate the final count word with the cardinal size of the set, treating the words as mere tags rather than quantitative indicators.","Nat counted 5 visible bugs as '7, 0, 6, 3, 2, 1' and insisted the last bug was 'one' rather than acknowledging the total quantity.",whole_number,counting,cardinality,student,3- and 4-year-old children,JMB_Hunting_2003_Part-whole,Robert P. Hunting,2003,Journal of Mathematical Behavior,deficit,primary,229,pdfs/JMB/JMB_Hunting_2003_Part-whole.pdf
38438,"Children exhibited difficulty using ten as a composite unit to be iterated, reverting to counting by ones and forming disorganized, partial arrays without structural alignment.","Robert drew a grid of unaligned squares and wrote numerals 1-17, explaining 'you just put the numbers in the boxes as far as you can go... and you count in ones.'",whole_number,place value,grouping by ten,student,Grades K to 6,JMB_Thomas_2002_Children's,"Noel D. Thomas, Joanne T. Mulligan, Gerald A. Goldin",2002,Journal of Mathematical Behavior,deficit,secondary,124,pdfs/JMB/JMB_Thomas_2002_Children's.pdf
38498,"Students believe that operations should always be performed strictly from left to right, ignoring the mathematical hierarchy of operations.","For the problem 5 + 6 x 10, the majority of students performed addition first instead of multiplication.",whole_number,order of operations,hierarchy,student,middle grades,JMB_Bush_2013_Prerequisite,"Sarah B. Bush, Karen S. Karp",2013,Journal of Mathematical Behavior,deficit,primary,619,pdfs/JMB/JMB_Bush_2013_Prerequisite.pdf
38557,Students conflated the number of groups with the cardinality of each group when decomposing a discrete whole.,"Co decomposed 12 into three equal groups of 4, but was unable to see that having three equal groups of 4 was different from having four equal groups of 3.",whole_number,division,decomposition,student,fourth-grade,JMB_SaenzLudlow_2003_Collective,Adalira Saenz-Ludlow,2003,Journal of Mathematical Behavior,deficit,secondary,191,pdfs/JMB/JMB_SaenzLudlow_2003_Collective.pdf
38598,"Because early instruction strongly roots multiplication in asymmetric models like equal groups or repeated addition, students struggle to intuitively apply commutativity, viewing the multiplier and multiplicand as rigidly fixed roles.","Despite knowing that commutativity is valid, Ida exhibited wavering utilization of the property when evaluating calculations, tentatively stating 'it depends on which way one does it... or no, it doesn't matter which way one does it'.",whole_number,multiplication properties,commutativity,student,school years 5-7,JMB_Larsson_2017_Students,"Kerstin Larsson, Kerstin Pettersson, Paul Andrews",2017,Journal of Mathematical Behavior,deficit,secondary,,pdfs/JMB/JMB_Larsson_2017_Students.pdf
38617,"Students may successfully count backwards as long as they stay within the same tens decade, but experience profound difficulty and make errors when crossing a multiple of ten.","When counting backwards to find the difference between 52 and 13, Gaël stops and gets confused when trying to find the predecessor of 40, eventually guessing 31 by subtracting 10 and adding 1.",whole_number,subtraction,counting backwards,student,elementary school,JMB_Brousseau_1999_Case,"Guy Brousseau, Virginia M. Warfield",1999,Journal of Mathematical Behavior,deficit,primary,"25, 26, 33",pdfs/JMB/JMB_Brousseau_1999_Case.pdf
38688,"Preservice teachers conceptualize multidigit whole numbers as concatenated digits or groups of ones, treating a regrouped digit by an incorrect reference unit (e.g., treating a regrouped 10 in the tens place as 10 ones instead of 10 tens), leading to confusion when relating it to the hundreds place.","When explaining 527 - 135, Jamie stated, 'But I don't know why that [4 remaining in the hundred's place] would be 400, if you're only borrowing 10,' incorrectly interpreting the 10 in the tens place as 10 ones instead of 100 ones.",whole_number,subtraction,regrouping with 3-digit numbers,PST,Grades K-3,JMB_Thanheiser_2012_Understanding,Eva Thanheiser,2012,Journal of Mathematical Behavior,deficit,primary,"223, 228-229",pdfs/JMB/JMB_Thanheiser_2012_Understanding.pdf
38729,"When evaluating a provided mathematical solution, students merely verify the mechanical numerical computations and fail to consider whether the arithmetic operations logically model the real-world problem text.",A student accepts 23 - 8 = 15 as the correct distance between two towns located in opposite directions from a crossroad because the subtraction computation itself is correct.,whole_number,evaluating solutions,Contextual reasonableness,student,grade 6 (aged 12-13),ESM_Ekenstam_1983_Some,Adolf Af Ekenstam and Karl Greger,1983,Educational Studies in Mathematics,deficit,primary,"379, 380",pdfs/ESM/ESM_Ekenstam_1983_Some.pdf
38792,"When evaluating a provided mathematical solution, students merely verify the mechanical numerical computations and fail to consider whether the arithmetic operations logically model the real-world problem text.",A student accepts 23 - 8 = 15 as the correct distance between two towns located in opposite directions from a crossroad because the subtraction computation itself is correct.,whole_number,evaluating solutions,Contextual reasonableness,student,grade 6 (aged 12-13),ESM_Ekenstam_1983_Some_a,Adolf af Ekenstam and Karl Greger,1983,Educational Studies in Mathematics,deficit,primary,"379, 380",pdfs/ESM/ESM_Ekenstam_1983_Some_a.pdf
38851,Students misidentify certain composite numbers as prime based on their superficial appearance rather than systematically checking for factors.,Several students identify 91 as a prime number due to erroneous assumptions based on the appearance of the number.,whole_number,prime numbers,Identification,student,high school (13- to 14-year olds),ESM_Griffiths_2013_Intuiting,Martin Griffiths,2013,Educational Studies in Mathematics,deficit,passing,83,pdfs/ESM/ESM_Griffiths_2013_Intuiting.pdf
38882,"Children hypothesize that the presence of a comma or period in a written numeral intrinsically signifies its magnitude, using punctuation as a direct proxy for 'bigger' or 'lower' numbers rather than understanding its role in place value.","I think the period means that there needs to be kind of like lower numbers, then the comma needs bigger numbers to put the comma in.",whole_number,numerical writing system,Punctuation marks and value,student,Kindergarten and first grade,ESM_Brizuela_2008_Roles,Barbara M. Brizuela & Gabrielle A. Cayton,2008,Educational Studies in Mathematics,productive,primary,220,pdfs/ESM/ESM_Brizuela_2008_Roles.pdf
38969,"Students rely on ritualistic, syntactic manipulation of digits to arrive at a target answer, ignoring the place value or logical origin of the numbers.","To explain how 25 + 36 equals 61, Mina suggested taking the 1 from the 11 (the sum of 5 and 6) and placing it next to the 6 from the 36.",whole_number,addition,Place value,student,third grade,ESM_HeydMetzuyanim_2016_Between,Einat Heyd-Metzuyanim & Mellony Graven,2016,Educational Studies in Mathematics,sociocultural,primary,"362, 363",pdfs/ESM/ESM_HeydMetzuyanim_2016_Between.pdf
39050,"Students bypass conceptual understanding of word problems by simply searching for any numbers in the text, including irrelevant ones like exercise numbers, and combining them using a random arithmetic operation.","In one exercise, the text referred to a previous problem, No. 282, and students blindly included the number 282 in their calculations, with one student noting 'One can always take a chance'.",whole_number,word problems,Choice of operation,student,"intermediate level (forms 4-6, aged 10-12)",ESM_Hedren_1985_Hand-held,ROLF HEDRÉN,1985,Educational Studies in Mathematics,deficit,secondary,176,pdfs/ESM/ESM_Hedren_1985_Hand-held.pdf
39069,"Students struggle to simultaneously handle two different levels of groupings, such as a large grouping containing smaller sub-groupings, and often conflate the levels when performing subtraction.","When given a subtraction problem involving candies in bags (which contain rolls), one child confused the groupings, subtracting 10 for the bag and then attempting to subtract 70 to account for the individual rolls.",whole_number,subtraction,Multi-level groupings,student,"ages 6 to 10 (1st, 3rd, and 4th year)",ESM_Bednarz_1982_Understanding,NADINE BEDNARZ AND BERNADETTE JANVIER,1982,Educational Studies in Mathematics,deficit,primary,"48, 49, 53, 54",pdfs/ESM/ESM_Bednarz_1982_Understanding.pdf
39085,"Students incorrectly assume that an arithmetic expression entered into any calculator will yield the identical result, failing to recognize the differing built-in logic systems of different machines.","The sum 70 + 1 x 447 = is answered by one machine with LELIE (31737), while another machine gives the answer as LIS (517).",whole_number,order of operations,Calculator logic,student,12 to 16 year olds (seventh and eighth graders),ESM_Brink_1993_Different,JAN VAN DEN BRINK,1993,Educational Studies in Mathematics,productive,secondary,"53, 54",pdfs/ESM/ESM_Brink_1993_Different.pdf
39125,"When unable to subtract a larger number from a smaller one, students bypass the borrowing procedure by inappropriately making the minuend greater by adding 10 without corresponding compensation.",,whole_number,written subtraction,Borrowing technique,student,9-12 years old,ESM_Fiori_2005_Experimental,CARLA FIORI AND LUCIANA ZUCCHERI,2005,Educational Studies in Mathematics,deficit,primary,"328, 329",pdfs/ESM/ESM_Fiori_2005_Experimental.pdf
39138,"Students fail to transform a comprehended word problem into an appropriate sequence of mathematical operations, despite reading and understanding the goal.","When asked to share 24 lollies equally among children in a picture (12 children), a student incorrectly divides 24 by 12 to get 2, and then multiplies 12 by 12 to answer '144'.",whole_number,word problems,Transformation errors,student,grades 5-7,ESM_Clements_1980_Analyzing,M. A. (KEN) CLEMENTS,1980,Educational Studies in Mathematics,deficit,primary,2,pdfs/ESM/ESM_Clements_1980_Analyzing.pdf
39206,"Students rely on keywords like 'at least' to blindly trigger procedures such as finding the least common multiple, rather than conceptually understanding the problem.",Students interpret 'at least' in tasks as a prompt to use Least common multiple in problems when working with divisibility.,whole_number,divisibility,least common multiple,in_service,junior secondary,ESM_Stouraitis_2017_Contradictions,Konstantinos Stouraitis & Despina Potari & Jeppe Skott,2017,Educational Studies in Mathematics,deficit,passing,207,pdfs/ESM/ESM_Stouraitis_2017_Contradictions.pdf
39235,"Students initially interpret the equal symbol as a command to perform an arithmetical operation or a prompt to write the answer, rather than a relational symbol indicating quantitative sameness between two sides.","When asked what the equal sign means in the sentence 246 + 14 = [ ] + 246, a student states 'The equal sign is there so you can put the answer by the equal sign.'",whole_number,equality,equal symbol,student,third-grade,ESM_Saenzludlow_1998_Third,ADALIRA SÁENZ-LUDLOW and CATHERINE WALGAMUTH,1998,Educational Studies in Mathematics,productive,primary,"168, 169, 172, 173",pdfs/ESM/ESM_Saenzludlow_1998_Third.pdf
39299,"Students incorrectly subtract the smaller digit from the larger digit in a given column, regardless of whether it is in the minuend or subtrahend, to avoid regrouping or negative numbers.","In solving 62 minus 25, Sally puts 3 in the ones place because 5 is bigger than 2, effectively executing the larger minus smaller rule.",whole_number,subtraction,multi-digit subtraction,PST,elementary,ESM_Son_2016_Moving,Ji-Won Son,2016,Educational Studies in Mathematics,deficit,secondary,"109, 121, 126",pdfs/ESM/ESM_Son_2016_Moving.pdf
39357,"When determining the range of values that make up a sequentially ordered composite unit (e.g., the 14th ten), students incorrectly assume the range begins with the order number (e.g., 141 to 150) rather than recognizing the correct interval (131 to 140).","When asked to which subscribers the 14th box corresponds, a student incorrectly states 'It is from 141 to 150' instead of 131 to 140.",whole_number,place value,composite units,student,undergraduate,ESM_Triantafillou_2014_Revisiting,Chrissavgi Triantafillou & Despina Potari,2014,Educational Studies in Mathematics,sociocultural,primary,"347, 348, 350, 352",pdfs/ESM/ESM_Triantafillou_2014_Revisiting.pdf
39396,Students interpret the 'AS' in the BEDMAS or PEMDAS acronym to mean that addition must always be performed before subtraction in an arithmetic expression.,"When given the expression 12 - 5 + 6, calculating 5 + 6 = 11 first, and then 12 - 11 = 1, rather than calculating left-to-right.",whole_number,order of operations,addition and subtraction,PST,prospective elementary school teachers,ESM_Zazkis_2018_Order,Rina Zazkis & Annette Rouleau,2018,Educational Studies in Mathematics,deficit,secondary,"155, 156",pdfs/ESM/ESM_Zazkis_2018_Order.pdf
39463,"Conceptualizing zero as nothing or not a number, interfering with explanations of multiplication by zero, parity of zero, or equivalent fractions with zero.",Zero is not a number because 1 is the smallest number so if it is the smallest number it cannot make sense that 0 is smaller than that.,whole_number,the number zero,parity and operations,student,"second, fifth, sixth, and tenth grade",ESM_Levenson_2013_Exploring,Esther Levenson,2013,Educational Studies in Mathematics,deficit,primary,"186, 187, 188, 189, 190, 191",pdfs/ESM/ESM_Levenson_2013_Exploring.pdf
39496,"Children believe that a written numeral represents a quantity through a written counting sequence, writing out all numbers up to the total cardinality instead of using a single multi-digit numeral.","When asked to write down how many chips were in a heap of 17, a child wrote down the whole series '123...1617', insisting that every number in the sequence must correspond to a chip.",whole_number,numeration,cardinality representation,student,6 year-olds,ESM_Sinclair_1993_Understanding,ANNE SINCLAIR AND NORA SCHEUER,1993,Educational Studies in Mathematics,deficit,secondary,"204, 213",pdfs/ESM/ESM_Sinclair_1993_Understanding.pdf
39501,Execute operations left-to-right or add before multiplying.,5+6x10 = 11x10 = 110.,whole_number,order of operations,multiplication and addition,student,sixth-graders,ESM_Linchevski_1999_Structure,LIORA LINCHEVSKI and DRORA LIVNEH,1999,Educational Studies in Mathematics,deficit,primary,"178, 179",pdfs/ESM/ESM_Linchevski_1999_Structure.pdf
39543,"Students struggle to learn standard multiplication rules and algorithms because the school curriculum introduces them before division, which conflicts with their culturally embedded language that naturally emphasizes 'fair sharing'.","Students had a hard time with traditional multiplication algorithms and place value rules, but could easily understand division when framed as sharing candy equally with friends.",whole_number,multiplication and division,Fair sharing,mixed,elementary,MERJ_Borden_2013_What's,Lisa Lunney Borden,2013,Mathematics Education Research Journal,sociocultural,primary,"14, 15, 16",pdfs/MERJ/MERJ_Borden_2013_What's.pdf
39560,"Students confuse the spatial directionality of common division notations, directly translating linear equations into long division brackets in the wrong order.",A student incorrectly writes 3 / 6 as 3 ) 6 instead of the correct 6 ) 3.,whole_number,division,Notation,student,Grade 5 and 6,MERJ_Gooding_1993_Characteristics,Anne Gooding and Kaye Stacey,1993,Mathematics Education Research Journal,deficit,primary,62,pdfs/MERJ/MERJ_Gooding_1993_Characteristics.pdf
39578,Students view the prime-power form of a number purely as an instruction to calculate a final numeral rather than as a structural representation of its factors.,"When asked for the factors of a number presented as 3^2 x 5^3, students will first multiply the numbers out to get a numeral, and then try to factor it.",whole_number,prime factorization,Multiplicative structure,student,Year 6 to Year 9,MERJ_Mason_2009_Appreciating,John Mason & Max Stephens & Anne Watson,2009,Mathematics Education Research Journal,deficit,secondary,18,pdfs/MERJ/MERJ_Mason_2009_Appreciating.pdf
39678,"Students hold a deeply rooted intuitive belief that every mathematical operation must yield a numerical answer, leading them to incorrectly assign numerical values when dividing by zero.","When asked to solve 12 / 0, a student might answer 0 or 12 instead of recognizing it as undefined.",whole_number,division,Division by zero,student,"Grade 9, 10, and 11",MERJ_Tsamir_2000_Concrete,Pessia Tsamir and Ruth Sheffer,2000,Mathematics Education Research Journal,deficit,primary,"92, 98, 102",pdfs/MERJ/MERJ_Tsamir_2000_Concrete.pdf
39692,Students continue to apply the rounding rule for a previous target domain after the software advances them to a new level with a different target domain.,"A student who just mastered rounding hundreds to tens is moved to rounding hundreds to hundreds, but continues rounding to tens.",whole_number,rounding,Transfer between domains,student,second graders,MERJ_Hativa_1993_Constructing,Nira Hativa,1993,Mathematics Education Research Journal,productive,secondary,143,pdfs/MERJ/MERJ_Hativa_1993_Constructing.pdf
