id,error_description,example,mathematical_domain,mathematical_topic,mathematical_subtopic,population_type,grade_band_as_declared,bibtex_key,authors,year,journal,orientation,salience,page_refs,local_pdf_path
37759,A student attempts to solve equivalent fraction problems using superficial numerical patterns or inappropriate visual algorithms rather than operational partitioning schemes.,"To solve 2/6 = /3, Alan guessed 4 for the numerator, arguing that '3 and 3 is 6, plus 2 more of 6 equals 12'.",fraction,equivalent fractions,symbolic algorithms,student,fourth grade,JRME_Hunting_1983_Alan,Robert P. Hunting,1983,Journal for Research in Mathematics Education,uncoded,primary,"193, 194",pdfs/JRME/JRME_Hunting_1983_Alan.pdf
37778,"Students blur the unit when modeling fraction multiplication, confusing pieces of a single whole with pieces of multiple wholes.",A student explained 1/4 times 3 as 'like one fourth of a pie and then somebody brings two more... three pieces of pie that came out of four pieces of pie'.,fraction,fraction multiplication,unit and equipartitioning,other,"fifth-grade, seventh-grade",JRME_Leatham_2015_Conceptualizing,"Keith R. Leatham, Blake E. Peterson, Shari L. Stockero and Laura R. Van Zoest",2015,Journal for Research in Mathematics Education,uncoded,primary,"106, 112, 113, 118",pdfs/JRME/JRME_Leatham_2015_Conceptualizing.pdf
37793,Students learn the parts of a fraction symbol as isolated counting procedures rather than understanding the fraction as a single quantity representing a proportional relationship.,"A student stated, 'The top number is the numerator and that's the one that we chose stuff to put in, and the bottom number is the denominator and that shows all the things that are together.'",fraction,fractional representation,numerator and denominator,PST,elementary,JRME_Vacc_1999_Elementary,Nancy Nesbitt Vacc and George W. Bright,1999,Journal for Research in Mathematics Education,deficit,secondary,102,pdfs/JRME/JRME_Vacc_1999_Elementary.pdf
37811,"A student struggles to understand why a fractional stick composed of multiple small parts is measured as an equivalent, simpler fraction by the software.",Josh creates a 4/18 stick and is surprised when the computer measures it as 2/9.,fraction,equivalent fractions,composite units,student,sixth-grade,JRME_Norton_2008_Josh's,Anderson Norton,2008,Journal for Research in Mathematics Education,productive,primary,"414, 415, 416",pdfs/JRME/JRME_Norton_2008_Josh's.pdf
37830,"When asked to iterate a non-unit fraction, a student may incorrectly multiply both the numerator and the denominator by the multiplier if they do not actively conceive of the non-unit fraction as an iteration of a unit fraction.","When asked to repeat a bar that is two fifths of a unit long four times, Kylie multiplied both the numerator and denominator by four, resulting in eight twentieths.",fraction,fraction iteration,non-unit fractions,student,fourth- and fifth-grade,JRME_Simon_2016_Participatory,"Martin A. Simon, Nicora Placa, and Arnon Avitzur",2016,Journal for Research in Mathematics Education,uncoded,primary,"69, 70",pdfs/JRME/JRME_Simon_2016_Participatory.pdf
37857,"Students inappropriately apply whole-number ordering strategies or rote computational procedures (such as cross multiplication) to compare fractions with the same numerator, failing to recognize the inverse relationship between the denominator and the size of the fractional parts.","When asked which is larger, 4/15 or 4/10, a student responded '4/15' and reasoned 'Because 10 is less than 15.' Another student reasoned, 'If you take 4 from 15 it's 11; if you take 4 from 10 that's 6. 6 is way smaller than 11.'",fraction,ordering,same numerator,student,fourth and fifth graders,JRME_Cramer_2002_Initial,"Kathleen A. Cramer, Thomas R. Post, and Robert C. delMas",2002,Journal for Research in Mathematics Education,uncoded,primary,"129, 130, 131",pdfs/JRME/JRME_Cramer_2002_Initial.pdf
37872,Students incorrectly justify the flawed 'add numerators and add denominators' rule by superficially combining their sketches.,A student claimed that 2/5 + 1/3 = 3/8 and justified it by drawing two separate sketches and combining the counts of shaded and total pieces.,fraction,fraction addition,visual models,student,sixth grade,JRME_Peck_1981_Conceptual,Donald M. Peck and Stanley M. Jencks,1981,Journal for Research in Mathematics Education,uncoded,primary,343,pdfs/JRME/JRME_Peck_1981_Conceptual.pdf
37906,"Students apply a whole-number ordering rule to denominators when comparing fractions, failing to incorporate the inverse relation between numerator and denominator.","One third is less than one fourth ""because three is less than four.""",fraction,fraction order,same numerators,student,fourth grade,JRME_Behr_1984_Order,"Merlyn J. Behr, Ipke Wachsmuth, Thomas R. Post and Richard Lesh",1984,Journal for Research in Mathematics Education,uncoded,primary,"328, 333, 337",pdfs/JRME/JRME_Behr_1984_Order.pdf
37918,"Students judge the size of a fraction by incorrectly comparing only the numerators, only the denominators, or the difference between the numerator and denominator.","A student may think 4/9 is bigger than 3/4 because 4 is bigger than 3, or that 3/5 is the same size as 5/7 because the difference between the top and the bottom in both fractions is 2.",fraction,fraction magnitude,fraction comparison,mixed,Grades 2-5,JRME_Lewis_2017_Lesson,Catherine Lewis and Rebecca Perry,2017,Journal for Research in Mathematics Education,uncoded,secondary,267,pdfs/JRME/JRME_Lewis_2017_Lesson.pdf
37962,"Students equate differing units when reasoning about rates, ignoring the specific fractional relationship given in the problem.","Ethan initially answered 4 miles for a problem asking how many miles one could hike with 4 cups if drinking 2/3 cup per mile, incorrectly equating 1 cup of water with 1 mile hiked.",fraction,rate problems,Relationships between quantities,mixed,fourth and fifth graders,ZDM_Jacobs_2016_Responding,"Victoria R. Jacobs, Susan B. Empson",2016,ZDM Mathematics Education,deficit,secondary,193,pdfs/ZDM/ZDM_Jacobs_2016_Responding.pdf
38006,"Students interpret the visual representation of partitioned circles as whole, distinct shapes to be counted, applying natural number addition instead of viewing them as fractional parts of a whole.","When the teacher asks for the sum of a shaded third of a circle and a shaded quarter of a circle, a student says 'one plus one' equals 'two'.",fraction,fractions,Addition of fractions,student,kindergarten and Year 4,ZDM_Schutte_2014_Language-related,Marcus Schutte,2014,ZDM Mathematics Education,sociocultural,primary,"929, 930",pdfs/ZDM/ZDM_Schutte_2014_Language-related.pdf
38110,Students intuitively generalize from their experiences with natural numbers that division is an operation that always results in a smaller number.,,fraction,division,Meaning of division,mixed,elementary (grades 5 and 6) and secondary,ZDM_Tsamir_2008_Combining,"Pessia Tsamir, Dina Tirosh",2008,ZDM Mathematics Education,deficit,secondary,863,pdfs/ZDM/ZDM_Tsamir_2008_Combining.pdf
38131,Students misapply concepts and procedures that are appropriate for whole numbers but inappropriate for fractions.,6th-grade students typically claimed that 1/8 was greater than 1/6 because 8 is greater than 6.,fraction,fractions,Relative magnitude,student,"4th, 5th, and 6th grade",ZDM_Rau_2017_How,"Martina A. Rau, Percival G. Matthews",2017,ZDM Mathematics Education,deficit,secondary,,pdfs/ZDM/ZDM_Rau_2017_How.pdf
38195,"A student expects the quotient to be smaller than the dividend when dividing by a fraction, due to overgeneralizing the partitive model of sharing to all forms of division.","When calculating 2 divided by 1/4, the student is surprised to get 8, arguing that dividing an apple 'in quarters' yields pieces smaller than the whole.",fraction,division of fractions,Meaning of division,student,grade 9 and 16 year old,ZDM_Prediger_2005_Developing,Susanne Prediger,2005,ZDM,productive,primary,"252, 253",pdfs/ZDM/ZDM_Prediger_2005_Developing.pdf
38224,"When encountering a new type of fraction multiplication problem, students initially felt they could not partition the composite unit because it was already partitioned.",Students responded that they did not know how to solve the new problem because 'It's [the composite unit] already cut up' or 'How can I get [X] pieces when I already have [Y] pieces.',fraction,partitioning,reconceptualizing composite units,student,fifth and sixth grades,JMB_Mack_2000_Long-term,Nancy K. Mack,2000,Journal of Mathematical Behavior,productive,secondary,316-317,pdfs/JMB/JMB_Mack_2000_Long-term.pdf
38257,"Preservice teachers incorrectly pose multiplication word problems for subtraction number sentences, confusing subtracting a specific quantity with taking a fractional portion of the remaining quantity.","For the subtraction sentence 4/5 - 1/2, a participant generated: 'Sandra has 4/5 of a watermelon in her fridge. Her mom comes to visit and eats half of the watermelon in the fridge', describing multiplication instead of subtraction.",fraction,subtraction,problem posing,PST,preservice teachers,JMB_Osana_2011_Obstacles,"Helena P. Osana, Diana A. Royea",2011,Journal of Mathematical Behavior,deficit,primary,342,pdfs/JMB/JMB_Osana_2011_Obstacles.pdf
38279,"Students may assimilate fractions using a parts-out-of-wholes scheme based entirely on whole numbers rather than coordinating fractional units, relying on physically removing pieces rather than establishing a multiplicative size relationship.","When given an orange 10-rod representing 5/7 and asked to find 1/7, Dylan slid four red 2-rods away from a set of five and claimed the remaining one was 1/7, treating the problem as finding 5 minus 4 instead of recognizing the size of the unit.",fraction,unit fractions,parts-out-of-wholes scheme,student,sixth-grade,JMB_Boyce_2017_Dylans,"Steven Boyce, Anderson Norton",2017,Journal of Mathematical Behavior,uncoded,primary,126,pdfs/JMB/JMB_Boyce_2017_Dylans.pdf
38312,"Students believe that finding equivalent fractions by multiplying the numerator and denominator by the same number enlarges the fraction, resulting in a bigger physical quantity rather than an equivalent one.","TRAD students constructed rectangles of different sizes to show equivalent fractions, extending the rectangle further and assuming that more parts mean a bigger unit.",fraction,equivalent fractions,fraction magnitude,student,grade 5,JMB_Chahine_2013_Impact,Iman C. Chahine,2013,Journal of Mathematical Behavior,deficit,primary,"441-442, 444",pdfs/JMB/JMB_Chahine_2013_Impact.pdf
38344,Students evaluate the magnitude of unit fractions by treating them as iterations of a unit of 1 rather than relative sizes to a fixed whole. This leads them to incorrectly judge that a fraction with a larger denominator is larger because it represents more iterations.,"Isaac argued that 1/8 is bigger than 1/4 because 1/4 means 4 slices and 1/8 means 8 slices, later stating that 1/7 is bigger than 1/6.",fraction,comparing unit fractions,relative size,student,sixth-grade,JMB_Norton_2013_Cognitive,"Anderson Norton, Steven Boyce",2013,Journal of Mathematical Behavior,productive,primary,"271-272, 274-275",pdfs/JMB/JMB_Norton_2013_Cognitive.pdf
38373,"When comparing two unit fractions, students incorrectly focused on the number of unshaded parts (the complement) left over in a partitioned unit rather than the size of the fractional part itself.","Student 3 argued that 1/3 is bigger than 1/2 because 'if you cut off one-third, it would have two more pieces left.' Student 5 similarly argued 1/3 is bigger 'because it has more blank sides than one-half.'",fraction,comparison,unit fractions,student,elementary,JMB_Schorr_2000_Impact,Roberta Y. Schorr,2000,Journal of Mathematical Behavior,deficit,primary,219-221,pdfs/JMB/JMB_Schorr_2000_Impact.pdf
38402,"When fractional iterations exceed the whole, students whose fraction schemes are limited to partitive unit fraction schemes (or who lack iterative schemes) lose track of the original whole, resulting in renaming the improper fraction based on the number of iterations.","When a student iterated a 1/8 piece nine times to produce 9/8, the student referred to the result as ""nine-ninths"" rather than nine-eighths.",fraction,improper fractions,iterating beyond the whole,student,seventh-grade,JMB_Norton_2010_Students',"Anderson Norton, Jesse L.M. Wilkins",2010,Journal of Mathematical Behavior,deficit,secondary,"182, 189",pdfs/JMB/JMB_Norton_2010_Students'.pdf
38423,"The student interpreted the numerator of an improper fraction merely as an instruction for how many pieces to divide the whole into, disconnected from the contextual meaning of fractional parts.","When told a bar was 5/3 of another bar, Barbara partitioned it into 5 parts, explaining: 'When you said it was 5/3, I thought that since 5 was the first number you told me, so that's how many pieces I would divide it into.'",fraction,fractional parts,numerator and denominator,student,seventh grade,JMB_Nabors_2003_From,Wanda K. Nabors,2003,Journal of Mathematical Behavior,deficit,secondary,150-151,pdfs/JMB/JMB_Nabors_2003_From.pdf
38449,"Students believed that any two parts that combine to make a whole can be called halves, disregarding the definitional requirement that fractional parts must be equal in size.","Erik suggested that the purple and yellow rod could each be called one half of the blue rod, stating 'they're both halves, but only one's bigger than the other.'",fraction,fractions,halves and equal partitioning,student,fourth and sixth grade,JMB_Yankelewitz_2010_Task,"Dina Yankelewitz, Mary Mueller, Carolyn A. Maher",2010,Journal of Mathematical Behavior,deficit,primary,81-82,pdfs/JMB/JMB_Yankelewitz_2010_Task.pdf
38477,"Children overgeneralize their whole number counting principles to fractions, believing that larger denominators correspond to larger fractions, or inappropriately adding numerators and denominators.","Believing that 1/4 is larger than 1/2 because four is larger than two, or adding 1/3 and 1/7 to obtain a result of 2/10.",fraction,fraction operations and comparison,,student,third grade,JMB_Biddlecomb_2002_Numerical,Barry D. Biddlecomb,2002,Journal of Mathematical Behavior,deficit,secondary,167-168,pdfs/JMB/JMB_Biddlecomb_2002_Numerical.pdf
38553,Preservice teachers struggle to accurately partition a remaining fractional amount into a new set of parts if the number of remaining pieces is not already a multiple of the new denominator.,"When Lizzie needed to partition two remaining parts into three equal parts to represent 'bills', she incorrectly represented three parts in the third row by drawing two of the three parts in the same size as the last third part.",fraction,partitioning,coordinating different sized parts,PST,elementary and middle level,JMB_Baek_2017_Preservice,"Jae M. Baek, Megan H. Wickstrom, Jennifer M. Tobias, Amanda L. Miller, Elif Safak, Nicole Wessman-Enzinger, J. Vince Kirwan",2017,Journal of Mathematical Behavior,deficit,primary,10,pdfs/JMB/JMB_Baek_2017_Preservice.pdf
38563,"Students compare the magnitude of two fractions by treating their terms as independent natural numbers, concluding that a fraction is larger if its numerator and/or denominator are larger.","In comparing fractions with common numerators, students might incorrectly judge that 1/6 < 1/9 because 9 is greater than 6.",fraction,comparison,relative magnitude,student,university students,JMB_Vamvakoussi_2012_Naturally,"Xenia Vamvakoussi, Wim Van Dooren, Lieven Verschaffel",2012,Journal of Mathematical Behavior,deficit,primary,"346, 348, 352",pdfs/JMB/JMB_Vamvakoussi_2012_Naturally.pdf
38609,"When adding fractions, particularly mixed numbers, preservice teachers incorrectly add the numerators together and the denominators together, failing to find a common denominator despite mentioning it.","To calculate 1 2/3 + 3/4, Jillian wrote: ""I would draw 1 and (2/3) plus 3/4 in a circle and take 1 plus 2 plus 3 over 3 plus 4, so my answer is 5/7.""",fraction,addition,unlike denominators,PST,elementary,JMB_Lin_2013_Enhancing,"Cheng-Yao Lin, Jerry Becker, Yi-Yin Ko, Mi-Ran Byun",2013,Journal of Mathematical Behavior,deficit,primary,320,pdfs/JMB/JMB_Lin_2013_Enhancing.pdf
38660,"When dealing with fractional multiplicative comparisons where both the measure and the relationship are fractions, students may experience a 'quantity-measure conflict,' confounding the multiplicative relationship with the actual measure of the quantity.","When told a candy bar is 4/3 units long and is 8/5 the length of another bar, a student confused the two numbers, attempting to construct a bar that was 4/3 as large rather than working with the 8/5 relationship.",fraction,multiplicative comparison,quantity-measure conflict,student,seventh grade,JMB_Ramful_2014_Reversible,Ajay Ramful,2014,Journal of Mathematical Behavior,deficit,primary,127-128,pdfs/JMB/JMB_Ramful_2014_Reversible.pdf
38667,"The student interpreted the union of two fractions by mentally segmenting the smaller fraction using the complement of the smaller fraction in the larger fraction, resulting in idiosyncratic unit comparisons.",Laura stated the sum of 1/3 and 1/4 was 'one and one third' because she used the 1/3 bar as her referent unit and saw the 1/4 bar as holding three smaller fractional pieces.,fraction,fraction addition,common denominator,student,Grade 5,JMB_Steffe_2003_Fractional,Leslie P. Steffe,2003,Journal of Mathematical Behavior,productive,primary,271-274,pdfs/JMB/JMB_Steffe_2003_Fractional.pdf
38702,"When comparing fractional parts of a whole, students may rely on figurative or perceptual judgments rather than operative reasoning, leading them to incorrectly conclude that visually different but mathematically equivalent fractions are not equal.","When asked how many eighth-strips equal three-fourths of a rectangle, some children approached the task spatially and figuratively, trying to physically fit the strips onto the 3/4 piece rather than using multiplicative logic.",fraction,equivalent fractions,conservation of the whole and parts,student,Fifth and sixth graders,JMB_Kamii_1995_Equivalent,"Constance Kamii, Faye B. Clark",1995,Journal of Mathematical Behavior,deficit,primary,"371, 372, 373, 374",pdfs/JMB/JMB_Kamii_1995_Equivalent.pdf
38732,"The student erroneously compares fractions by relying on whole-number magnitude rules, assuming that fractions with larger numerators and denominators are inherently larger.","Rachel chose 2/5 to be larger than 1/2 because 'for a start off the top number's larger, and the bottom is as well.'",fraction,fraction comparison,Magnitude,student,Year 5,ESM_Hunting_1986_Rachel's,ROBERT P. HUNTING,1986,Educational Studies in Mathematics,productive,primary,"54, 61",pdfs/ESM/ESM_Hunting_1986_Rachel's.pdf
38805,Students erroneously add fractions by applying a flawed algorithm where they add the numerators together and the denominators together.,"In solving a fraction addition calculation, Stefan uses the rule 'numerator plus numerator, denominator plus denominator'.",fraction,fraction addition,Algorithms,student,"fourth, sixth, and eighth graders",ESM_Hasemann_1995_Concept,KLAUS HASEMANN AND HELEN MANSFIELD,1995,Educational Studies in Mathematics,deficit,secondary,59,pdfs/ESM/ESM_Hasemann_1995_Concept.pdf
38840,"Pupils believe that equal fractional parts of a whole must be geometrically congruent, failing to recognize that non-congruent parts of equal area can also represent valid and equal fractions.","When asked to identify which shapes are divided into quarters, pupils typically only mark the shapes divided into four congruent pieces and reject shapes divided into four non-congruent parts of equal area.",fraction,part-whole subconstruct,Congruency vs. equal area,student,"fifth-grade pupils, between 10 and 11 years of age",ESM_Cadez_2018_How,"Tatjana Hodnik Cadez, Vida Manfreda Kolar",2018,Educational Studies in Mathematics,deficit,primary,"344, 346, 349, 352",pdfs/ESM/ESM_Cadez_2018_How.pdf
38868,"Students incorrectly claim that two fractions are equal in size if they both lack exactly one piece from the whole, focusing on the absolute number of missing pieces rather than the proportional size of the pieces.",A student claims that 'The fractions 5/6 and 7/8 are of equal size! There is always one piece of the whole missing.',fraction,fraction comparison,Missing pieces,mixed,secondary school,ESM_Dreher_2015_Teachers',Anika Dreher & Sebastian Kuntze,2015,Educational Studies in Mathematics,deficit,secondary,98,pdfs/ESM/ESM_Dreher_2015_Teachers'.pdf
38960,"Students use natural number rules to order fractions, choosing the incorrect inequality sign because they reason based solely on the magnitude of the denominators.","When such pupils will have to complete an inequality like 1/8 ... 1/5 with the correct ordering sign (<), this dominance of meaning will manifest itself in the choice of the '>'-sign, because - as they reason - '8 is greater than 5'.",fraction,fraction comparison,Ordering,student,young children,ESM_Streefland_1978_Some,Leen Streefland,1978,Educational Studies in Mathematics,deficit,primary,51,pdfs/ESM/ESM_Streefland_1978_Some.pdf
38978,"Children use a plus sign as a 'dummy number' or placeholder for 'half' in their written notations because they know a fraction must be represented by something, even if they don't know the conventional symbol.","When asked to make a notation for six and a half, Sheila wrote '6+', but explicitly stated that six and a half is less than six, showing the plus sign was not meant to denote addition.",fraction,notation for fractions,Invented symbols,student,Kindergarten and first grade,ESM_Brizuela_2005_Young,BARBARA M. BRIZUELA,2005,Educational Studies in Mathematics,productive,primary,"292, 293",pdfs/ESM/ESM_Brizuela_2005_Young.pdf
39008,"Children inappropriately convert a continuous region model task into a discrete set model task after distributing pieces, identifying a share as one part out of the total separate elements distributed rather than a fraction of the original whole object.","After Claudia distributed four half-pizzas to four people, she incorrectly quantified each person's share as 1/4 because there were four separate pieces in total on the plates.",fraction,quantifying fractions,Region vs. set models,student,Year Three / third grade students (aged between 7.9 and 8.3 years),ESM_Charles_2000_Young,KATHY CHARLES and ROD NASON,2000,Educational Studies in Mathematics,deficit,secondary,"204, 205",pdfs/ESM/ESM_Charles_2000_Young.pdf
39061,"Students assume that the base of a number system dictates the size of the unit whole, interpreting a base-fraction as a part-whole relationship relative to the base itself.","A student interprets 0.2 in base three as meaning 'two out of three' and compares it to 0.2 in base five, which is viewed as 'two out of five'.",fraction,meaning of base representations,Unit whole,PST,junior and senior years,ESM_Khoury_1994_Fractions,HELEN A. KHOURY AND RINA ZAZKIS,1994,Educational Studies in Mathematics,deficit,primary,"196, 201",pdfs/ESM/ESM_Khoury_1994_Fractions.pdf
39095,"Students partially simplify fractions, leaving them in an incomplete form rather than reducing them to their lowest terms.","When asked to simplify 42/60, some students provided intermediate equivalent fractions like 21/30 or 14/20 instead of the fully simplified form.",fraction,simplifying fractions,,student,classe de troisième,ESM_DHondt_1978_Quelques,M. Vandewiele et W. D'Hondt,1978,Educational Studies in Mathematics,deficit,secondary,443,pdfs/ESM/ESM_DHondt_1978_Quelques.pdf
39150,"Students encounter friction when their initial visual models and theorems-in-action, which account only for the first denominator, fail to accommodate the subdivision required for the second denominator.","When finding 1/5 of 1/3, a student who drew a 9x8 rectangle to easily divide it by 3 struggles to then divide it by 5, stating 'Splitting is the problem, now by 5.'",fraction,multiplication of fractions,Visual area models,student,Grade 6,ESM_Glade_2017_Students',Matthias Glade & Susanne Prediger,2017,Educational Studies in Mathematics,productive,primary,"192, 193",pdfs/ESM/ESM_Glade_2017_Students'.pdf
39179,Students erroneously multiply instead of dividing when faced with division word problems or computations involving fractions.,"To calculate 63 divided by 9/5, a pupil incorrectly multiplied 63 by 9 to get 567, then divided by 5, or multiplied 63 by 9/5 to get 113.40.",fraction,division,Choosing the operation,student,7th year of school,ESM_Hasemann_1981_Difficulties,KLAUS HASEMANN,1981,Educational Studies in Mathematics,deficit,primary,"77, 78",pdfs/ESM/ESM_Hasemann_1981_Difficulties.pdf
39218,"Pre-service teachers fail to distinguish between different subconstructs of fractions, incorrectly viewing problems where a fraction acts as a measure and where it acts as an operator as mathematically identical.","Concluding that the problems 'Petr got 3/4 of a cake. He ate 1/2 of the cake' and 'There were 3/4 kg biscuits in the box. Eva ate 1/2 of them' are identical problems, viewing the wording differences as a 'fruitless play with words.'",fraction,fraction interpretations,measure vs operator,PST,primary school,ESM_Ticha_2013_Developing,Marie Tichá & Alena Hošpesová,2013,Educational Studies in Mathematics,deficit,primary,138,pdfs/ESM/ESM_Ticha_2013_Developing.pdf
39321,"Students incorrectly compare the magnitude of fractions by calculating the difference between the denominator and the numerator, concluding that the fraction with the larger difference is the smaller fraction.","Comparing 2/7 and 3/7 by subtracting the numerator from the denominator (7-2=5, 7-3=4) and concluding 2/7 is smaller because 5 is greater than 4. Also applying this successfully to 4/9 and 5/7 (9-4=5, 7-5=2, so 5/7 is larger).",fraction,fractions,ordering and comparing,PST,prospective elementary,ESM_Zazkis_2008_What,Rina Zazkis & Egan J. Chernoff,2008,Educational Studies in Mathematics,deficit,primary,"202, 203, 204",pdfs/ESM/ESM_Zazkis_2008_What.pdf
