id,error_description,example,mathematical_domain,mathematical_topic,mathematical_subtopic,population_type,grade_band_as_declared,bibtex_key,authors,year,journal,orientation,salience,page_refs,local_pdf_path
37680,The student fails to differentiate between the count of whole objects and fractional objects when quantifying a total share.,"After splitting a 'pretend' apple (linking cube) in half, Patrick initially counts the total share for one horse as 'five' (four whole apples and one half apple).",fraction,quantifying fractional shares,mixed numbers,student,first-grade,JRME_Empson_2003_Low-performing,Susan B. Empson,2003,Journal for Research in Mathematics Education,productive,primary,324,pdfs/JRME/JRME_Empson_2003_Low-performing.pdf
37745,"A child struggles to solve a fraction subtraction problem when presented symbolically, but correctly solves the exact same mathematical problem when it is situated in a relevant real-world context.","A child incorrectly solved 4 - 1/8 represented symbolically, then correctly solved the problem situated in the context of eating 1/8 of one of four cookies.",fraction,subtraction,context versus symbolic representation,PST,undergraduate,JRME_Philipp_2007_Effects_a,"Randolph A. Philipp, Rebecca Ambrose, Lisa L. C. Lamb, Judith T. Sowder, Bonnie P. Schappelle, Larry Sowder, Eva Thanheiser, Jennifer Chauvot",2007,Journal for Research in Mathematics Education,uncoded,secondary,460,pdfs/JRME/JRME_Philipp_2007_Effects_a.pdf
37769,"The student ignores the constraint of preserving the whole when creating equivalent fractions, focusing only on the numerosity of parts.",The student drew a 6/9 bar much bigger than a 2/3 bar because 'there are nine parts in that one and only three in the other one.',fraction,equivalent fractions,preserving the whole,student,Grade 6,JRME_Norton_2008_Zpc,Anderson Norton and Beatriz S. D'Ambrosio,2008,Journal for Research in Mathematics Education,uncoded,secondary,227,pdfs/JRME/JRME_Norton_2008_Zpc.pdf
37790,"Prospective teachers fail to understand the units associated with remainders and fractional quotients, frequently misinterpreting the fractional part of a quotient as a quantity of the original dividend rather than a fraction of the divisor's unit.","After dividing 35 cups of flour by 3/8 of a cup, resulting in 93 1/3, subjects mistakenly claimed there was 1/3 of a cup of flour left over, rather than recognizing 1/3 referred to a fraction of a cookie.",fraction,division,units and remainders,PST,prospective elementary teachers,JRME_Simon_1993_Prospective,Martin A. Simon,1993,Journal for Research in Mathematics Education,uncoded,primary,"243, 245, 249",pdfs/JRME/JRME_Simon_1993_Prospective.pdf
37808,"Children do not understand that partitioned quantities must exhaust the given whole, instead demonstrating idiosyncratic sharing notions where they might ignore leftover material or expect more to be provided.","When making skipping ropes from string so that it was 'all used up and each doll gets an even share,' some children made two cuts, resulting in leftover material.",fraction,partitioning,sharing quantities,student,preschool children,JRME_Hunting_1988_Fraction,Robert P. Hunting and Christopher F. Sharpley,1988,Journal for Research in Mathematics Education,uncoded,primary,"177, 178",pdfs/JRME/JRME_Hunting_1988_Fraction.pdf
37823,"Students overgeneralize whole-number properties to fractions, incorrectly assuming that a fraction with a larger denominator is larger.",Students initially thought one-eighth was larger than one-third because eight is bigger than three.,fraction,fraction comparison,unit fractions,mixed,elementary/middle school,JRME_Gutstein_1997_Culturally,"Eric Gutstein, Pauline Lipman, Patricia Hernandez, Rebeca de los Reyes",1997,Journal for Research in Mathematics Education,uncoded,passing,"719, 720",pdfs/JRME/JRME_Gutstein_1997_Culturally.pdf
37847,"When finding a whole amount from a discrete nonunit fraction, the student is perturbed by multiple numerosities and incorrectly interprets the fractional parts as literal whole number values.","For a moment, Michael interpreted 'two tenths' as 'two 10s' and got his answer of 20 cents.",fraction,fractions of discrete wholes,nonunit fractions,student,third grade,JRME_SaenzLudlow_1994_Michael's,Adalira Saenz-Ludlow,1994,Journal for Research in Mathematics Education,uncoded,primary,"67, 68, 69",pdfs/JRME/JRME_SaenzLudlow_1994_Michael's.pdf
37869,Students understand that a fraction symbol means to subdivide a figure but fail to recognize that the subdivisions must be equal in size.,"A student sketched a circle with lines going through the center that divided sections into unequal parts, indicating the portions were meant to be of different sizes.",fraction,fraction representation,equal parts,student,sixth grade,JRME_Peck_1981_Conceptual,Donald M. Peck and Stanley M. Jencks,1981,Journal for Research in Mathematics Education,uncoded,primary,342,pdfs/JRME/JRME_Peck_1981_Conceptual.pdf
37880,"Students do not understand that mathematical symbols require shared communication, leading them to inappropriately use whole numbers to represent fractional quantities in equations as long as they can mentally interpret the quantities correctly.","A student wrote the number sentence '2/4 + 1/4 = 3' and explained that the '3' stood for 'three fourths of a pizza,' insisting that 'five eighths as five or I can write it as five eighths. It doesn't matter.'",fraction,symbolic representation,shared communication,student,third-grade and fourth-grade,JRME_Mack_1995_Confounding,Nancy K. Mack,1995,Journal for Research in Mathematics Education,uncoded,primary,"436, 437",pdfs/JRME/JRME_Mack_1995_Confounding.pdf
37910,Students make separate comparisons of the numerators and the denominators using the ordering of whole numbers to judge fraction inequalities.,"Three fifths is less than six tenths because ""3 is less than 6, and 5 is less than 10.""",fraction,fraction order,different numerators and denominators,student,fourth grade,JRME_Behr_1984_Order,"Merlyn J. Behr, Ipke Wachsmuth, Thomas R. Post and Richard Lesh",1984,Journal for Research in Mathematics Education,uncoded,primary,"332, 337",pdfs/JRME/JRME_Behr_1984_Order.pdf
37941,"Students overgeneralize properties of natural numbers to rational numbers, incorrectly assuming that multiplication will always result in a larger product.",Believing the statement 'Multiplication always enlarges' when working with fractions.,fraction,multiplication of fractions,Magnitude of products,student,grade 6,ZDM_Hoch_2018_Design,"Stefan Hoch, Frank Reinhold, Bernhard Werner, Jurgen Richter-Gebert, Kristina Reiss",2018,ZDM,deficit,secondary,840,pdfs/ZDM/ZDM_Hoch_2018_Design.pdf
37979,"Pre-service teachers struggle to apply the measurement interpretation of division to fractions, incorrectly assuming that a larger fraction divisor cannot fit into a smaller fraction dividend.","When asked 'how many 1/2's are in 1/3?', many participants incorrectly gave an answer of 'none' or '0'.",fraction,fraction division,Measurement interpretation of division,PST,middle school,ZDM_Li_2008_Knowledge,"Yeping Li, Gerald Kulm",2008,ZDM Mathematics Education,deficit,primary,840,pdfs/ZDM/ZDM_Li_2008_Knowledge.pdf
38057,"Students reject a mathematically valid but unfamiliar procedure for solving a problem because they strictly adhere to the standard algorithm, demonstrating a rule-oriented attitude rather than conceptual flexibility.","Students judge 'Yoshiko's method' for dividing fractions (dividing numerators and denominators, e.g., 8/15 / 2/5 = (8/2)/(15/5) = 4/3) as an incorrect procedure simply because it differs from the standard algorithm they know.",fraction,division of fractions,Alternative algorithms,mixed,elementary and lower secondary school,ZDM_Hino_2007_Toward,Keiko Hino,2007,ZDM Mathematics Education,deficit,passing,506,pdfs/ZDM/ZDM_Hino_2007_Toward.pdf
38126,Students incorrectly apply the algorithm for finding equivalent fractions by multiplying the denominator of the original fraction by the numerator of the intended equivalent fraction.,"To find the missing denominator for an equivalent fraction to 2/5 with a numerator of 4, a student multiplies the original denominator (5) by the new numerator (4) to incorrectly get 20.",fraction,equivalent fractions,Algorithmic calculation,student,grade six,ZDM_DiezPalomar_2015_Using,"Javier Diez-Palomar, Joan Cabre Olive",2015,ZDM Mathematics Education,deficit,primary,"1306, 1307",pdfs/ZDM/ZDM_DiezPalomar_2015_Using.pdf
38140,"Students mistakenly assume that division always makes a number smaller, and that the dividend must always be larger than the divisor, based on whole number rules.",,fraction,fraction division,,other,elementary school,ZDM_Sun_2018_Bridging,Xu Hua Sun,2018,ZDM,deficit,primary,,pdfs/ZDM/ZDM_Sun_2018_Bridging.pdf
38221,"When asked to write a number sentence for a partitioning situation they had just solved, students wrote division sentences or refused to use multiplication, viewing their actions as incompatible with multiplication.","Lisa wrote a division problem (5/6 ÷ 3/4) and explained, 'I divided it up.' Adam refused to write a multiplication sentence, stating, 'It doesn't seem like it should be multiply because it just doesn't.'",fraction,multiplication,symbolic representation,student,fifth and sixth grades,JMB_Mack_2000_Long-term,Nancy K. Mack,2000,Journal of Mathematical Behavior,deficit,primary,320-321,pdfs/JMB/JMB_Mack_2000_Long-term.pdf
38246,"Students conceptualize fractions as parts within a whole but cannot disembed the fraction without destroying the whole, meaning they do not conceptualize the size relationships between the unit fractions and the whole itself.","Students can understand 5/7 as five equal parts within a whole partitioned into seven equal parts, but cannot simultaneously consider it as five parts taken out of the whole and as five of the seven parts making up the whole.",fraction,parts and wholes,disembedding,student,grade 6,JMB_Norton_2015_Students',"Anderson Norton, Steven Boyce, Catherine Ulrich, Nathan Phillips",2015,Journal of Mathematical Behavior,deficit,secondary,53,pdfs/JMB/JMB_Norton_2015_Students'.pdf
38261,"Learners incorrectly define a fraction merely as 'one out of n parts', failing to realize that the condition of having equal-sized parts is necessary if the division itself is the sole justification for the fractional value.","A student immediately answered 'Yes' to the Frame Problem, justifying it by stating, 'The painted part of the frame is its 1/3, because the frame is divided into three parts and one of them is painted', ignoring the fact that the three parts were visibly unequal in size.",fraction,part-whole relationship,equal partitioning,mixed,elementary school to university students and graduates,JMB_Ciosek_2016_False,"Marianna Ciosek, Maria Samborska",2016,Journal of Mathematical Behavior,deficit,secondary,"24, 25, 28",pdfs/JMB/JMB_Ciosek_2016_False.pdf
38284,"When recursively partitioning fractional parts, students may incorrectly name the resulting subparts by counting the total number of new parts within the fraction bar rather than considering their size relative to the whole unit.","When subdividing 3 sevenths into 5 subparts each, Kylie stated 'I made fifteenths', referring to the 15 total subparts in the bar rather than recognizing them as thirty-fifths of the whole.",fraction,equivalent fractions,recursive partitioning,student,fourth and fifth grade,JMB_Kara_2018_Empirically-based,"Melike Kara, Martin A. Simon, Nicora Placa",2018,Journal of Mathematical Behavior,deficit,primary,,pdfs/JMB/JMB_Kara_2018_Empirically-based.pdf
38327,"A student held a rigid, disconnected view of fractions, believing a fraction was only the shaded part of a specific divided shape and that the unshaded part was simply 'nothing.'","Debbie drew a circle divided into two, shaded the right half, and said 'That's a fraction.' When asked about the other half, she replied, 'No. It's not a fraction. It's nothing.'",fraction,representation,part-whole relationship,mixed,elementary to high school,JMB_Clements_2000_From,Douglas H. Clements,2000,Journal of Mathematical Behavior,deficit,secondary,31,pdfs/JMB/JMB_Clements_2000_From.pdf
38369,Students who rely on simultaneous partitioning rather than equi-partitioning evaluate the fairness of their fractional shares by visually comparing the drawn partitions to each other rather than mentally disembedding a single piece and iterating its length to check against the whole.,"After drawing lines to share a bar among 5 people, Adam concluded the share wasn't fair because 'One's going to get a bigger one than everyone else,' rather than testing if his first estimate iterated five times would precisely recreate the bar.",fraction,partitioning,checking estimates,student,sixth grade,JMB_Ulrich_2016_Tacitly,Catherine Ulrich,2016,Journal of Mathematical Behavior,uncoded,secondary,"8, 9, 12, 13",pdfs/JMB/JMB_Ulrich_2016_Tacitly.pdf
38394,"Students may erroneously believe that when adding or subtracting fractions, the operation should be applied to both the numerators and the denominators.","Tony initially thought he should subtract the denominators, and when asked why he shouldn't add 5 plus 5 in the denominator for 5/5 + 2/5, he replied, ''Cause it's a rule... sort of like adding ones and tens, you can't do that.'",fraction,addition and subtraction of fractions,operating on denominators,student,"third-, fourth-, and sixth-grade",JMB_Gutstein_1999_Learning,"Eric Gutstein, Nancy K. Mack",1999,Journal of Mathematical Behavior,deficit,primary,"453, 454",pdfs/JMB/JMB_Gutstein_1999_Learning.pdf
38406,"Students may struggle to compare fractions when they lack a robust benchmark strategy, especially if both fractions are missing one piece to make a benchmark like a whole or a half.","A student could not decide if 5/8 or 6/12 was bigger because both fractions were 'only one piece away' from something, and he couldn't immediately recognize 6/12 as a half.",fraction,comparing fractions,benchmark fractions,in_service,elementary,JMB_Gibbons_2017_Developing,"Lynsey K. Gibbons, Elham Kazemi, Rebecca M. Lewis",2017,Journal of Mathematical Behavior,deficit,secondary,246,pdfs/JMB/JMB_Gibbons_2017_Developing.pdf
38434,"Students mechanically apply the fraction division procedure to missing factor word problems without conceptually understanding the geometric or measurement context, leading to inaccurate visual representations such as confusing units or drawing incorrect dimensions.",A student wrote: 'Area of a land is equal to 1 3/4 km and one of its side – 1/2 km. Find the width.' The student mistakenly depicted the area unit as km instead of km2 and drew a square instead of a rectangle where the missing side (3 1/2 km) should be longer than the known side (1/2 km).,fraction,division of fractions,missing factor interpretation,mixed,"lower secondary, 6th-grade",JMB_Tchoshanov_2017_Analyzing,"Mourat Tchoshanov, Maria Cruz Quinones, Kadriya B. Shakirova, Elena N. Ibragimova, Liliana R. Shakirova",2017,Journal of Mathematical Behavior,deficit,primary,,pdfs/JMB/JMB_Tchoshanov_2017_Analyzing.pdf
38455,"The student used normative unit fraction language to refer to the whole itself, indicating he believed a unit fraction consisted of all the pieces that made up the whole.","Tim drew the exact same representation (a circle with 6 shaded parts) for both six-sixths and one-sixth, explaining that for one-sixth they would all be shaded because there is one whole of them out of six pieces.",fraction,unit fractions,referent whole,student,6th grade,JMB_Olive_2006_Making,"John Olive, Eugenia Vomvoridi",2006,Journal of Mathematical Behavior,deficit,primary,27-28,pdfs/JMB/JMB_Olive_2006_Making.pdf
38492,Students struggled to apply their fraction knowledge to a discrete context because they had difficulty recognizing a collection of discrete items as a single referent unit.,"In a problem involving losing 2/3 and then 2/9 of a bag of 63 marbles, students had trouble understanding that the unit was the bag of marbles.",fraction,discrete fractions,identifying the unit,student,4th grade,JMB_Brousseau_2004_Rationals,"Guy Brousseau, Nadine Brousseau, Virginia Warfield",2004,Journal of Mathematical Behavior,deficit,secondary,19,pdfs/JMB/JMB_Brousseau_2004_Rationals.pdf
38558,Students with a part-whole concept of fractions may believe that improper fractions are impossible because the denominator (number of parts in a whole) cannot be smaller than the numerator.,"When asked to make a bar 6/5 of a unit long, Barry made 5/6 and asserted, 'That's impossible. You mean five sixths? The denominator, cannot be smaller than the... [numerator].'",fraction,improper fractions,part-whole concept,student,age 9–11,JMB_Simon_2018_Empirically-based,"Martin A. Simon, Nicora Placa, Melike Kara, Arnon Avitzur",2018,Journal of Mathematical Behavior,deficit,primary,,pdfs/JMB/JMB_Simon_2018_Empirically-based.pdf
38574,"Without a splitting operation, students may interpret a multiplicative comparison additively or by taking away a number of spatial units (like finger spaces) rather than partitioning and iterating.","Given that Theo's string is seven times the length of Sam's, the student said Sam's would have to be shorter and moved her finger over seven finger spaces from the right end of the bar, making a mark, stating 'Sam's is not a times. So I just think of it [as] smaller.'",fraction,splitting,multiplicative comparisons,student,middle and high school,JMB_Hackenberg_2013_Fractional,Amy J. Hackenberg,2013,Journal of Mathematical Behavior,deficit,primary,550,pdfs/JMB/JMB_Hackenberg_2013_Fractional.pdf
38648,"When sharing multiple leftover items, a student may use an additive rather than multiplicative approach by partitioning the first item by the number of sharers, and then simply extending those exact same partition lines down across the remaining grouped items without recalculating the total parts.","To share 3 leftover clay sticks among 4 people, Stu stacked the 3 rectangles, drew 3 lines on the top one to make 4 pieces, and cut through the whole stack at once, saying 'I just mold them into one, and cut it into four pieces.'",fraction,partitioning,multiple wholes,student,fifth grade,JMB_Hunt_2016_Levels,"Jessica H. Hunt, Arla Westenskow, Juanita Silva, Jasmine Welch-Ptak",2016,Journal of Mathematical Behavior,deficit,secondary,57-58,pdfs/JMB/JMB_Hunt_2016_Levels.pdf
38664,"Students conflated the levels of units when iterating segments to produce equivalent fractions, confusing the number of iterations with the measure of the segment due to a lack of recursive partitioning operations.",Children repeated an unmarked segment of length six units four times to make a 24-unit segment and incorrectly claimed the segment used was 'six fourths' of the 24-unit segment.,fraction,commensurate fractions,recursive partitioning,student,Grade 5,JMB_Steffe_2003_Fractional,Leslie P. Steffe,2003,Journal of Mathematical Behavior,deficit,secondary,241,pdfs/JMB/JMB_Steffe_2003_Fractional.pdf
38679,"When using double-shaded area models, students and teachers lose track of the changing referent unit, incorrectly treating both fractions as fractions of the entire rectangle (the whole class) rather than treating the second fraction as a portion of the first (a fraction of a fraction).","In a problem about 2/3 of the boys (who are 3/4 of the class), a student drew two separate boxes of the same size, identifying the whole for both 3/4 and 2/3 as 'the whole class'. The teacher similarly demonstrated taking 'two-thirds of the whole' instead of 2/3 of the shaded 3/4.",fraction,fraction multiplication,referent wholes,mixed,fifth grade,JMB_Webel_2016_Meaning,"Corey Webel, William W. DeLeeuw",2016,Journal of Mathematical Behavior,deficit,primary,"134-135, 138",pdfs/JMB/JMB_Webel_2016_Meaning.pdf
38717,"When trying to construct an implicit whole from a proper fraction, students act as if constrained to operate within the given bar, interpreting the denominator as a command to partition the currently given bar into that many pieces.","When presented with a bar representing 4/5 of another bar, the student interpreted the task as calling for the production of one-fifth of the given bar, resulting in partitioning the 4/5 bar into five pieces.",fraction,fractional representations,reversible partitive reasoning,student,grades 5 and 6,JMB_Norton_2009_Quantitative,"Anderson Norton, Jesse L.M. Wilkins",2009,Journal of Mathematical Behavior,deficit,primary,153,pdfs/JMB/JMB_Norton_2009_Quantitative.pdf
38789,"Students hold a prototype conception of a fraction where they strictly recognize the shaded part of a divided figure as a fraction, considering the unshaded part to be 'nothing'.","When pointed to the unshaded half of an illustration and asked what it was, a student replied, 'Uhm... this is nothing. Only the shaded part is a fraction, a half.'",fraction,fraction representation,Shaded vs unshaded parts,other,fourth-grade,ESM_Edwards_1993_Review,Laurie D. Edwards,1993,Educational Studies in Mathematics,uncoded,secondary,324,pdfs/ESM/ESM_Edwards_1993_Review.pdf
38837,"Students fail to develop the idea of inclusion and count parts twice when interpreting part-whole representations, failing to see parts as components of the whole.","For instance, when requested to identify 2/3, students who have not yet constructed this notion usually select a representation depicting 2/5.",fraction,part-whole relationship,Inclusion and embeddedness,student,fifth and sixth graders,ESM_Charalambous_2007_Drawing,CHARALAMBOS Y. CHARALAMBOUS and DEMETRA PITTA-PANTAZI,2007,Educational Studies in Mathematics,deficit,passing,"296, 297",pdfs/ESM/ESM_Charalambous_2007_Drawing.pdf
38857,"Children disregard the need for equal-sized parts when identifying fractions, relying instead on a counting strategy of shaded pieces or the number of cuts.","A child determined a fraction by counting the number of cuts in a shape, reasoning that two cuts produced three parts and therefore represented 'thirds', regardless of their unequal area.",fraction,part-whole relationship,Equal-sized parts,PST,senior year of the mathematics program,ESM_Dambrosio_1992_Pre-service,BEATRIZ S. D'AMBROSIO AND TANIA MARIA MENDONCA CAMPOS,1992,Educational Studies in Mathematics,deficit,primary,"223, 224, 225",pdfs/ESM/ESM_Dambrosio_1992_Pre-service.pdf
38922,"A student abandons a correct, sense-making visual representation of a fraction problem in favor of an incorrect formal algorithm, falsely concluding that multiplication and division of fractions are the same operation.","After correctly illustrating that half of 1/3 is 1/6, the student tried using numbers: 1/3 divided by 1/2 = 2/3. Since this didn't match her drawing, she tried 1/2 x 1/3 = 1/6 and concluded division and multiplication are the same.",fraction,multiplication and division,Algorithm application,student,upper high school level,ESM_Reynolds_1995_Addressing,Theodora H. Reynolds,1995,,uncoded,primary,"14, 15",pdfs/ESM/ESM_Reynolds_1995_Addressing.pdf
38972,"Pupils incorrectly apply natural number arithmetic rules to operations with rational numbers, such as adding numerators and denominators separately.",Pupils assume that 2/3 + 3/5 = 5/8 because they add the numerators (2+3=5) and denominators (3+5=8) separately.,fraction,fraction addition,Natural number bias,PST,elementary school,ESM_Depaepe_2018_Stimulating,Fien Depaepe & Patrick Van Roy & Joke Torbeyns & Thilo Kleickmann & Wim Van Dooren & Lieven Verschaffel,2018,Educational Studies in Mathematics,deficit,primary,"197, 198, 204",pdfs/ESM/ESM_Depaepe_2018_Stimulating.pdf
38987,"Students view fractions strictly as concrete operations (e.g., sharing objects) rather than as quantitative values, leading to an inability to equate fractions with decimals or place them on a number line.",Students associate 1/3 strictly with 'one third of a cake' but fail to mark the point corresponding to 1/2 or 3/4 on a number line ranging from 0 to 1.,fraction,fraction magnitude and representation,Number lines and decimal equivalence,student,"6th, 7th, 8th, 9th and 10th classes (ages 13-17)",ESM_Ekenstam_1977_Children's,Adolf Af Ekenstam,1977,Educational Studies in Mathematics,deficit,primary,"317, 325, 327",pdfs/ESM/ESM_Ekenstam_1977_Children's.pdf
39039,"Students fail to apply school-learned fraction comparison algorithms to contextual problems, instead reverting to inappropriate additive strategies like summing the numerators or raw scores.",Most of the students simply added up the penalty scores and did not take account of denominators as they had in the abstract question.,fraction,fraction comparison,Contextual interference,student,Year 8,ESM_Boaler_1993_Encouraging,JO BOALER,1993,Educational Studies in Mathematics,deficit,primary,"360, 364, 366",pdfs/ESM/ESM_Boaler_1993_Encouraging.pdf
39089,"Students use 'gap thinking', focusing on the absolute difference between the numerator and denominator rather than the proportional ratio or size of the parts, essentially treating the fraction as two independent whole numbers.","For the pair 3/4 and 7/9, a student chooses 3/4 because it has a 'smaller gap' or claims 5/6 and 7/8 are the 'same because each has one left'.",fraction,fraction comparison,Gap thinking,student,grade 6,ESM_Clarke_2009_Students',Doug M. Clarke & Anne Roche,2009,Educational Studies in Mathematics,deficit,primary,"128, 132, 133",pdfs/ESM/ESM_Clarke_2009_Students'.pdf
39135,Students view fractions as representing two separate whole numbers rather than a single rational entity due to an overreliance on 'pie part' area models.,,fraction,rational numbers,Part-whole representation,student,grades 6 and 7,ESM_Adjiage_2007_Experiment,ROBERT ADJIAGE AND FRANCOIS PLUVINAGE,2007,Educational Studies in Mathematics,deficit,passing,173,pdfs/ESM/ESM_Adjiage_2007_Experiment.pdf
39169,"Pre-service teachers fail to distinguish between unit fractions and other types of fractions, inappropriately using proper or improper fractions when required to write questions specifically about unit fractions.","P15: Align 1/4, 6/3, -7, -2/3 and 4/3 and show them on the numerical axis.",fraction,fraction definitions,Unit fractions,PST,3rd grade,ESM_Yilmaz_2018_Investigation,"Nurbanu Yilmaz, Ilhan Karatas",2018,International Journal of Educational Studies in Mathematics,deficit,primary,"4, 8",pdfs/ESM/ESM_Yilmaz_2018_Investigation.pdf
39193,"When children realize a share is unfair, they have extreme difficulty adjusting the pre-existing unfair share into a fair one without starting over.","Rory attempted to adjust crackers previously shared between two dolls to accommodate a third doll, but gave them 3, 4, and 5 crackers respectively rather than achieving an even share.",fraction,partitioning,Adjusting shares,student,pre-school children,ESM_Davis_1990_Spontaneous,GARY ERNEST DAVIS AND ROBERT PAUL HUNTING,1990,Educational Studies in Mathematics,deficit,secondary,371,pdfs/ESM/ESM_Davis_1990_Spontaneous.pdf
