id,error_description,example,mathematical_domain,mathematical_topic,mathematical_subtopic,population_type,grade_band_as_declared,bibtex_key,authors,year,journal,orientation,salience,page_refs,local_pdf_path
37796,"When asked to map inverse operations, students formulate mathematically incorrect subtraction equations by improperly ordering the numbers from a related addition family.","Given the addition fact 5 + 4 = 9, a student attempts to write a matching subtraction sentence and writes 4 - 5 = 1.",whole_number,subtraction,inverse relationship to addition,student,second-grade,JRME_Steinberg_1985_Instruction,Ruth M. Steinberg,1985,Journal for Research in Mathematics Education,uncoded,secondary,349,pdfs/JRME/JRME_Steinberg_1985_Instruction.pdf
37817,"Students rely exclusively on procedural division to determine divisibility, failing to use prime factorization or conceptual properties of multiples.","When asked if 3^3 x 5^2 x 7 is divisible by 7, a student multiplies out the entire number to get 4725 and then divides it by 7 to check for a whole number quotient.",whole_number,divisibility,prime factorization,PST,preservice elementary school teachers,JRME_Zazkis_1996_Divisibility,Rina Zazkis and Stephen Campbell,1996,Journal for Research in Mathematics Education,uncoded,primary,"546, 547, 548",pdfs/JRME/JRME_Zazkis_1996_Divisibility.pdf
37840,A child overgeneralizes counting patterns by inventing new terms based on perceived rules rather than the standard sequence.,"When asked what comes after 29, the child answers 'tenty' because ten follows nine and the twenties end in 'ty'.",whole_number,counting,number words,mixed,"preschool, primary, junior high",JRME_Baroody_1990_Chapter,Arthur J. Baroody and Herbert P. Ginsburg,1990,Journal for Research in Mathematics Education. Monograph,uncoded,secondary,"55, 56",pdfs/JRME/JRME_Baroody_1990_Chapter.pdf
37856,"Children believe that counting after dealing out discrete items is logically essential to establish a fair share, failing to recognize that the systematic dealing procedure intrinsically ensures equality.","When asked if a boy in a video knew the dolls had a fair share before counting, a child replied 'No... Because he hadn't counted them.'",whole_number,sharing,dealing and counting,student,second-grade,JRME_Davis_1990_Cognitive,Gary Ernest Davis and Anne Pitkethly,1990,Journal for Research in Mathematics Education,uncoded,primary,"146, 149, 150, 152, 153",pdfs/JRME/JRME_Davis_1990_Cognitive.pdf
37881,"When attempting to find a total that includes hidden items, students in a transitional counting stage may successfully count visible items first but then fail to keep track of the number of subsequent counts needed for the hidden items, resulting in an incorrect total.","When told there were 7 pigs hidden in a shed and 4 visible outside, a developing counter would count the visible pigs first and then try to count the hidden ones by pointing over the shed, but lose track of their counts and report an incorrect total of 8 or 9.",whole_number,counting,hidden items,student,preschool,JRME_Pepper_1998_Preschoolers',Kristine L. Pepper and Robert P. Hunting,1998,Journal for Research in Mathematics Education,uncoded,secondary,174,pdfs/JRME/JRME_Pepper_1998_Preschoolers'.pdf
37901,"A student draws a model representing a division problem with remainders by creating equal groups that sum to a different total than the dividend, and pairs it with a mismatched number sentence.","For a problem with 23 candles and 3 in each row, Andre drew 3 columns of 8, totaling 24, and wrote the number sentence 24 / 8 = 3.",whole_number,division,remainders and models,in_service,third-grade,JRME_Bray_2011_Collective,Wendy S. Bray,2011,Journal for Research in Mathematics Education,uncoded,primary,"26, 27",pdfs/JRME/JRME_Bray_2011_Collective.pdf
37935,"English-speaking children fail to conceptualize teen numbers as composed of a ten and some ones due to irregular English number words, leading them to rely on less efficient counting strategies rather than make-a-ten methods.","When finding a single-digit total over ten, such as 9 + 5, a student might write down 1 in the tens place and then count fingers (eleven, twelve, thirteen, fourteen) to find out they need to write 4 in the ones place.",whole_number,single-digit addition and subtraction,Teen numbers and base-ten structure,student,"kindergarten, Grade 1, Grade 2",ZDM_Fuson_2009_Cross-cultural,"Karen C. Fuson, Yeping Li",2009,ZDM Mathematics Education,deficit,primary,"795, 796, 800, 801",pdfs/ZDM/ZDM_Fuson_2009_Cross-cultural.pdf
37998,"When estimating and comparing the number of items in visual arrays, individuals erroneously base their judgments on salient continuous visual cues—such as the total area (convex hull) or the average size of the items—rather than the actual numerosity.","Participants performed significantly below chance on incongruent trials with larger set sizes, demonstrating that they systematically chose the array with the larger convex hull even when it contained fewer dots.",whole_number,numerosity comparison,Approximate Number System (ANS),student,7-9 years,ZDM_Clayton_2015_Inhibition,"Sarah Clayton, Camilla Gilmore",2015,ZDM Mathematics Education,deficit,primary,"762, 766, 767",pdfs/ZDM/ZDM_Clayton_2015_Inhibition.pdf
38058,"Students make systematic errors in the counting sequence, particularly around decade transitions, by incorrectly overgeneralizing linguistic patterns.",A student might count '18...19...10-teen...11-teen' or '8...9...10...10-one...10-two'.,whole_number,counting,Decade transitions and teen numbers,student,Kindergarten through Grade 3,ZDM_Ginsburg_2016_Research-inspired,"Herbert P. Ginsburg, Young-Sun Lee, Sandra Pappas",2016,ZDM Mathematics Education,deficit,passing,1008,pdfs/ZDM/ZDM_Ginsburg_2016_Research-inspired.pdf
38090,"When using an empty number line to calculate, students may draw jumps that represent correct arithmetic values but violate the spatial and numerical left-to-right order of the line.","To solve 544 + 296 as 544 + 300 - 4, a student draws a forward jump of +300 to 844, and then draws a forward jump of -4 to 840, incorrectly placing 840 to the right of 844.",whole_number,addition and subtraction,Empty number line,other,primary and middle school,ZDM_Teppo_2014_Visual,"Anne Teppo, Marja van den Heuvel-Panhuizen",2014,ZDM Mathematics Education,deficit,primary,"54, 55",pdfs/ZDM/ZDM_Teppo_2014_Visual.pdf
38107,A student frames the scaling bars on a number line as concrete objects with specific attributes rather than understanding their relational structure.,"To represent '12 + 7', a student collects one long bar and two short bars for 12, and four and three short bars for 7, disregarding the continuous interval scale.",whole_number,number line,Addition,mixed,Grade 1 and Grade 3,ZDM_Steinbring_2015_Mathematical,Heinz Steinbring,2015,ZDM Mathematics Education,productive,primary,"290, 291",pdfs/ZDM/ZDM_Steinbring_2015_Mathematical.pdf
38122,"Students struggle to decompose a number non-canonically when higher-order units are unavailable, defaulting instead to canonical single-digit assignments per unit rank or incorrectly adding the missing unit's digit to another rank.","When asked to order 2615 sticks without bundles of 1000 being available, a student might incorrectly write '6 hundreds 1 ten 5 ones' or '8 hundreds, 1 ten, 5 ones'.",whole_number,place value,Non-canonical decomposition,mixed,grade 3,ZDM_Houdement_2018_Understanding,"Catherine Houdement, Frederick Tempier",2018,ZDM,deficit,primary,,pdfs/ZDM/ZDM_Houdement_2018_Understanding.pdf
38166,Students form an incorrect empirical generalization that all prime numbers are small and that any composite number must have a small prime factor.,"Assuming that 391 is a prime number because it is not divisible by 2, 3, 5, or 7, and explicitly stating that if it were composite it would have a prime factor smaller than 23.",whole_number,prime numbers,Prime decomposition,mixed,middle school to preservice elementary school teachers,ZDM_Zazkis_2008_Role,"Rina Zazkis, Peter Liljedahl, Egan J. Chernoff",2008,ZDM Mathematics Education,deficit,primary,134,pdfs/ZDM/ZDM_Zazkis_2008_Role.pdf
38211,"Preservice teachers confuse the associative property with the commutative property, mistakenly believing that the associative property involves changing the order or rearranging the numbers rather than changing the order of operations or grouping.","When asked to describe AP in words, a PT stated 'numbers can be rearranged in any order,' and when writing a formula, wrote '(a x b) x c = (c x b) x a'.",whole_number,associative property,commutative property,PST,elementary,JMB_Ding_2013_Preservice,"Meixia Ding, Xiaobao Li, Mary M. Capraro",2013,Journal of Mathematical Behavior,deficit,primary,44-45,pdfs/JMB/JMB_Ding_2013_Preservice.pdf
38228,"When performing multi-digit subtraction, children treated the digits in each column as separate single-digit subtraction operations rather than understanding their place value, leading to buggy algorithms.","For 31 - 6, a child read the problem, wrote 31, said 'you can't take 6 from 1', converted 2 tens for units, counted off 6, forgot the other ten, and answered 15.",whole_number,subtraction,multi-digit subtraction algorithms,student,"first three years of school (years 1, 2, and 3)",JMB_BoultonLewis_1998_Children's,Gillian M. Boulton-Lewis,1998,Journal of Mathematical Behavior,deficit,primary,225,pdfs/JMB/JMB_BoultonLewis_1998_Children's.pdf
38247,"When engaging in multi-level tasks that tax their working memory or push them to a higher level of units coordination, students may conflate different levels of units within a multiplicative structure.","While solving a problem about adding seats to a classroom, Carly conflated the rows and the seats in each row, counting columns as rows and adding additional individual seats across the bottom of the columns as if they were new rows.",whole_number,multiplicative reasoning,composite units,student,grade 6,JMB_Norton_2015_Students',"Anderson Norton, Steven Boyce, Catherine Ulrich, Nathan Phillips",2015,Journal of Mathematical Behavior,deficit,primary,"57, 60",pdfs/JMB/JMB_Norton_2015_Students'.pdf
38280,"When coordinating three levels of units, students may conflate the intermediate and overall units, losing track of what physical quantity their numbers refer to, particularly when attempting to reverse operations.","When asked how many boxes he would have if he had 30 cups (knowing 10 cups are in a box), Dylan conflated cups with chips and cents, confusingly arriving at 60 chips and 180 cents before tapping out '9' boxes.",whole_number,multiplicative reasoning,nested units,student,sixth-grade,JMB_Boyce_2017_Dylans,"Steven Boyce, Anderson Norton",2017,Journal of Mathematical Behavior,deficit,primary,"130, 131",pdfs/JMB/JMB_Boyce_2017_Dylans.pdf
38378,"The student viewed multidigit multiplication strictly as a series of isolated single-digit operations, which prevented her from developing an understanding of multiplicative thinking or place value groups.","For 81 times 4, she explained that she multiplied 4 by 1 to get 4, then 4 by 8 to get 32, failing to conceptualize the 8 as representing 80.",whole_number,multidigit multiplication,standard multiplication algorithm,student,second to fourth grade,JMB_Ebby_2005_Powers,Caroline Brayer Ebby,2005,Journal of Mathematical Behavior,deficit,secondary,82,pdfs/JMB/JMB_Ebby_2005_Powers.pdf
38437,"Children idiosyncratically associated large numbers with images of large or fast objects, treating the number as an isolated semantic label for magnitude rather than part of a structured counting sequence.",Anthony drew a truck to represent 100 because 'my Dad's truck does a hundred'. Magnus drew a dinosaur with the number 100 on its back.,whole_number,representation,meaning of large numbers,student,Grades K to 6,JMB_Thomas_2002_Children's,"Noel D. Thomas, Joanne T. Mulligan, Gerald A. Goldin",2002,Journal of Mathematical Behavior,productive,secondary,"122, 126, 127",pdfs/JMB/JMB_Thomas_2002_Children's.pdf
38465,"Students relied strictly on visual imagery of a symmetric static array to plan their folds, which constrained their ability to conceptualize the recursive multiplicative effects of sequences involving three or more folds.","Reynaldo correctly found 6 parts by folding a paper in two then three, envisioning a 2x3 array. But when predicting the result of folding those 6 parts into three parts again, he predicted 9 parts by imagining adding another row of three, rather than multiplying 6 by 3.",whole_number,multiplicative thinking,array multiplication,student,"first-, third-, and fifth-grade",JMB_Empson_2006_Emergence,"Susan B. Empson, Erin Turner",2006,Journal of Mathematical Behavior,deficit,primary,50-52,pdfs/JMB/JMB_Empson_2006_Emergence.pdf
38544,"Students failed to filter out irrelevant descriptive or real-world features from mathematical representations, treating abstract symbols and shapes as pictures requiring episodic stories and realistic detail.","A picture of small circles was described by a low achiever not by its abstract properties but as 'A game of marbles, some in a circle and boys are using others to hit them.'",whole_number,representation,imagery and symbolism,student,age groups 9+ to 12+,JMB_Gray_2000_Objects,"Eddie Gray, Demetra Pitta, David Tall",2000,Journal of Mathematical Behavior,deficit,primary,"406, 407",pdfs/JMB/JMB_Gray_2000_Objects.pdf
38596,"When extending multiplication to multi-digit numbers, students may overgeneralize addition strategies by separately multiplying the tens together and the units together, subsequently adding those partial products while completely omitting the cross-partial products.","To calculate 16 · 25, Ida multiplied the tens (10 · 20) and then the units (6 · 5), adding them together and explaining that 'one doesn't need to calculate all at once, as long as it will be the same number'.",whole_number,multi-digit multiplication,distributivity,student,school years 5-7,JMB_Larsson_2017_Students,"Kerstin Larsson, Kerstin Pettersson, Paul Andrews",2017,Journal of Mathematical Behavior,deficit,primary,,pdfs/JMB/JMB_Larsson_2017_Students.pdf
38616,"Students may avoid the intellectual work of constructing knowledge by relying on superficial cues from the didactical contract, such as automatically applying a recently learned operation without considering the problem's meaning.","When asked to find the number of non-red cars in a lot of 57 cars with 24 red ones, Gaël automatically adds 57 + 24 = 81 because he thinks 'I am going to do what I learned from the teacher.'",whole_number,word problem solving,choosing the operation,student,elementary school,JMB_Brousseau_1999_Case,"Guy Brousseau, Virginia M. Warfield",1999,Journal of Mathematical Behavior,sociocultural,primary,"9, 10, 16, 17, 19, 21, 26",pdfs/JMB/JMB_Brousseau_1999_Case.pdf
38644,"Teachers have difficulty distinguishing the number 1 from the label 'whole number' or from physical 'units', believing that 1 can only be expressed as a single whole and cannot be represented by a repeating decimal.","If it was equal to it would be one whole unit... if it was a whole they'd call it a whole, they call it one.",whole_number,number representation,definition of 1,in_service,fifth grade,JMB_Yopp_2011_Why,"David A. Yopp, Elizabeth A. Burroughs, Brian J. Lindaman",2011,Journal of Mathematical Behavior,deficit,secondary,310,pdfs/JMB/JMB_Yopp_2011_Why.pdf
38726,A university student's informal meaning of a number as a sign representing a quantity conflicts with the lecturer's intended formal logicist definition.,"When the lecturer asks 'Does anyone know what a number is?', the student replies, 'A sign that refers to a quantity,' which the lecturer subsequently ignores.",whole_number,definition of a number,Formal vs. informal meanings,mixed,6-year-old child and future primary education teachers,ESM_Godino_2011_Why,Juan D. Godino & Vicenc Font & Miguel R. Wilhelmi & Orlando Lurduy,2011,Educational Studies in Mathematics,mixed,secondary,"248, 255",pdfs/ESM/ESM_Godino_2011_Why.pdf
38739,"When asked to explain or prove a mathematical rule, students merely provide numerical examples of its use or restate the rule as its own justification, lacking the ability to connect it to existing mathematical knowledge.","When asked to explain why adding a 0 to the end of a number multiplies it by 10, a student simply wrote 'Whatever Whole number you x by 10 you just add A 0' and provided numerical examples like 100146 x 10 = 1001460.",whole_number,multiplication by 10,Proof and explanation,student,,ESM_Bell_1979_Learning,A. W. Bell,1979,Educational Studies in Mathematics,deficit,primary,"368, 369, 371",pdfs/ESM/ESM_Bell_1979_Learning.pdf
38850,"Students fail to abstract prime decomposition into a mathematical object, viewing it instead only as the end product of an operational process.",,whole_number,prime decomposition,Object encapsulation,student,high school (13- to 14-year olds),ESM_Griffiths_2013_Intuiting,Martin Griffiths,2013,Educational Studies in Mathematics,deficit,secondary,"88, 89",pdfs/ESM/ESM_Griffiths_2013_Intuiting.pdf
38871,"Students fail to connect the two numbers being multiplied with the two-dimensional row and column structure of an array, highlighting a lack of understanding of the binary nature of multiplication.","When asked to represent 11x6 on the array, two Year 4 students who knew the answer was 66 via rote memorization were entirely unable to determine how to position the array's right-angle to show the calculation visually.",whole_number,multiplication concepts,Binary nature of multiplication and arrays,student,Year 4 and Year 6,ESM_Barmby_2009_Array,"Patrick Barmby, Tony Harries, Steve Higgins & Jennifer Suggate",2009,Educational Studies in Mathematics,deficit,primary,"233, 234, 236",pdfs/ESM/ESM_Barmby_2009_Array.pdf
38958,"Students incorrectly break down both the dividend and divisor into additions to isolate simplified quotients, misapplying the distributivity of multiplication.","A student erroneously simplifies 346 / 123 into 300 / 100 = 3; 40 / 20 = 2; 6 / 3 = 2, giving a result of 322.",whole_number,division algorithm,Distributivity,student,fifth graders,ESM_Fluckiger_2005_Macro-situation,ANNICK FLUCKIGER,2005,Educational Studies in Mathematics,deficit,secondary,"75, 76",pdfs/ESM/ESM_Fluckiger_2005_Macro-situation.pdf
39001,"When asked to find how many times a factor goes into a number, students rely on additive or multiplicative trial-and-error strategies instead of utilizing division.","To find how many twos go into 52, a student reasons additively: 'Cos two twenty fives are 50, and another one makes 52, and if you share out the other 2 you get 26,' rather than dividing 52 by 2.",whole_number,factors,Division vs addition,student,10-year-old children,ESM_Fielker_1987_Calculator,DAVID S. FIELKER,1987,Educational Studies in Mathematics,productive,secondary,"432, 433",pdfs/ESM/ESM_Fielker_1987_Calculator.pdf
39068,"Students interpret the words 'hundreds', 'tens', and 'ones' merely as indicating the sequential order for writing digits from left to right, rather than representing hierarchical quantitative groupings.","In order to form 445 using written tags, a student might take 4 tens, 5 units and look for 4 hundreds; or a child who has 5 hundreds and 1 unit looks for 0 tens to form 501.",whole_number,place value,"Hundreds, tens, and ones",student,"ages 6 to 10 (1st, 3rd, and 4th year)",ESM_Bednarz_1982_Understanding,NADINE BEDNARZ AND BERNADETTE JANVIER,1982,Educational Studies in Mathematics,deficit,primary,"46, 47, 53",pdfs/ESM/ESM_Bednarz_1982_Understanding.pdf
39079,"Students display profound uncertainty and confusion regarding the language and standard notation of division, failing to distinguish between 'divided by' and 'divided into'.","When asked to represent GBP22 divided among 25 men, three pupils wrote 22)25, 25)22, and 25 / 22, but all read their written expressions aloud identically as '25 divided by 22.'",whole_number,division notation,Language and symbols,student,12- and 13-year-olds,ESM_Bell_1984_Choice,"ALAN BELL, EFRAIM FISCHBEIN, AND BRIAN GREER",1984,Educational Studies in Mathematics,deficit,primary,142,pdfs/ESM/ESM_Bell_1984_Choice.pdf
39124,Students incorrectly apply the 'borrowing from 0' technique in subtraction by decreasing the first non-zero digit to the left but failing to substitute 9 for the intermediate zero.,,whole_number,written subtraction,Borrowing from zero,student,9-12 years old,ESM_Fiori_2005_Experimental,CARLA FIORI AND LUCIANA ZUCCHERI,2005,Educational Studies in Mathematics,deficit,primary,328,pdfs/ESM/ESM_Fiori_2005_Experimental.pdf
39137,"Students make reading errors by misreading important words, preventing them from understanding the intended mathematical operation or units.",Billy reads 'What does fifty-six minus forty equal?' as 'What does fifty-six minutes forty equal?' and incorrectly adds 56 and 40 to answer '96 hours'.,whole_number,verbal arithmetic problems,Reading errors,student,grades 5-7,ESM_Clements_1980_Analyzing,M. A. (KEN) CLEMENTS,1980,Educational Studies in Mathematics,deficit,primary,1,pdfs/ESM/ESM_Clements_1980_Analyzing.pdf
39182,"Teachers and non-teaching adults incorrectly assume that arithmetic word problems conforming to the intuitive 'taking away' model of subtraction are always easier for students, failing to recognize when mental simulation makes those problems more cognitively costly.",Participants wrongly judged that students would find it easier to calculate 42 minus 39 (a difficult mental simulation within the intuitive scope) than finding the missing addend 39 plus what equals 42 (an easy simulation outside the intuitive scope).,whole_number,arithmetic word problems,Problem difficulty and subtraction,mixed,second-grade and elementary,ESM_Gvozdic_2018_When,Katarina Gvozdic & Emmanuel Sander,2018,Educational Studies in Mathematics,deficit,primary,"161, 162, 168, 171, 172",pdfs/ESM/ESM_Gvozdic_2018_When.pdf
39216,"When prompted to abstract a general arithmetical rule from a set of subtraction problems, students struggle to conceptualize the structural pattern and instead retreat to executing isolated calculations for single concrete examples.","While trying to explain why some answers fall below 10 and others do not, Felix attempts a general explanation but ultimately falls back to pointing at the specific digits in the task 12 - 4 = 8, noting that taking 4 from 2 means it 'cannot be simply 10 or so.'",whole_number,subtraction,transition of the 10,student,second-grade,ESM_Steinbring_1997_Epistemological,HEINZ STEINBRING,1997,Educational Studies in Mathematics,sociocultural,primary,"61, 62, 70, 71, 81, 82",pdfs/ESM/ESM_Steinbring_1997_Epistemological.pdf
39298,Preservice teachers falsely evaluate a mathematically valid student-invented strategy using partial differences and negative numbers as incorrect or not generalizable due to their rigid adherence to traditional algorithms.,"Several preservice teachers mistakenly considered Tommy's strategy of subtracting by partial differences to be incorrect, asserting that getting the right answer was merely 'just luck'.",whole_number,subtraction,student-invented strategies,PST,elementary,ESM_Son_2016_Moving,Ji-Won Son,2016,Educational Studies in Mathematics,deficit,primary,"113, 114, 123",pdfs/ESM/ESM_Son_2016_Moving.pdf
39342,Young students perform numerical comparison tasks as socially oriented rituals rather than explorations geared toward an objective mathematical outcome.,"A toddler touches blocks as if counting, but without 1-to-1 correspondence, treating the physical act of counting as the task.",whole_number,counting and comparing sets,early numerical thinking,student,early childhood to seventh grade,ESM_Lavie_2018_Routines,"Irit Lavie, Aya Steiner, Anna Sfard",2018,Educational Studies in Mathematics,productive,primary,,pdfs/ESM/ESM_Lavie_2018_Routines.pdf
39395,"Students inappropriately apply the BEDMAS mnemonic as a strict hierarchical sequence, erroneously concluding that division must always be performed before multiplication.","Calculating 200 ÷ 2 × 50 by doing 2 × 50 = 100 first, and then 200 ÷ 100 = 2, instead of computing left-to-right to get 5000.",whole_number,order of operations,multiplication and division,PST,prospective elementary school teachers,ESM_Zazkis_2018_Order,Rina Zazkis & Annette Rouleau,2018,Educational Studies in Mathematics,deficit,primary,"148, 149, 151, 152",pdfs/ESM/ESM_Zazkis_2018_Order.pdf
39424,"Students pseudo-analytically assume that questions asking to find a 'number greater than x by y' simply require calculating the difference (x - y), relying on fuzzy memories of similar problems rather than conceptual understanding.","When asked on a computer 'Which number is greater than 4 by 7?', a 9-year-old pupil calculates the difference and answers '3'.",whole_number,addition/subtraction,word problems,student,"multiple grades including primary, high school, and college",ESM_Vinner_1997_Pseudo-conceptual,SHLOMO VINNER,1997,Educational Studies in Mathematics,deficit,secondary,"119, 120",pdfs/ESM/ESM_Vinner_1997_Pseudo-conceptual.pdf
39495,"Children interpret the digits in a multi-digit numeral strictly by their individual face values, ignoring positional value and sometimes treating the numeral as an additive assembly of those face values.","To determine whether 298 or 511 is larger, a child chooses 298, reasoning 'there's eight and nine and those are more than all the others.'",whole_number,multi-digit numerals,place value,student,6 year-olds,ESM_Sinclair_1993_Understanding,ANNE SINCLAIR AND NORA SCHEUER,1993,Educational Studies in Mathematics,mixed,primary,"209, 214, 215",pdfs/ESM/ESM_Sinclair_1993_Understanding.pdf
39500,Random selection of combining operation for partial sums based on surface cues.,Subtracting two partial sums because a minus sign was in the middle.,whole_number,numerical expressions,partial sums,student,sixth-graders,ESM_Linchevski_1999_Structure,LIORA LINCHEVSKI and DRORA LIVNEH,1999,Educational Studies in Mathematics,deficit,primary,"187, 188",pdfs/ESM/ESM_Linchevski_1999_Structure.pdf
39540,Students make mental calculation errors when estimating addition with numerous large addends due to cognitive overload from attempting to hold many number facts in their minds at once.,1 868 + 2 451 + 2 949 + 45,whole_number,addition,Mental calculation and estimation,student,fifth grade,MERJ_Bobis_1991_Effect,Janette Bobis,1991,Mathematics Education Research Journal,deficit,primary,"25, 27",pdfs/MERJ/MERJ_Bobis_1991_Effect.pdf
39558,Students believe that it is impossible to divide a smaller number by a larger number.,"When asked to divide 3 by 6, a student says it 'can't be done' or that 5 / 25 'does not go.'",whole_number,division,Dividing a smaller number by a larger number,student,Grade 5 and 6,MERJ_Gooding_1993_Characteristics,Anne Gooding and Kaye Stacey,1993,Mathematics Education Research Journal,deficit,primary,"62, 65",pdfs/MERJ/MERJ_Gooding_1993_Characteristics.pdf
39574,"Students confuse the different manifestations and purposes of number lines (e.g., counting lines versus measuring lines), leading to a mismatch between the model and the intended calculation strategy.",A student states 'I get my number lines mixed up' because they fail to recognize whether the line represents discrete quantities for counting or continuous quantities for measuring.,whole_number,number lines,Continuous vs. discrete models,student,Grade 5,MERJ_HeuvelPanhuizen_2008_Learning,Marja van den Heuvel-Panhuizen,2008,Mathematics Education Research Journal,deficit,secondary,"25, 26",pdfs/MERJ/MERJ_HeuvelPanhuizen_2008_Learning.pdf
39646,"Students assume that a zero in a multiplicative expression means there is nothing to multiply by in that position, leading them to ignore the zero and multiply the remaining factors.","When asked to evaluate 76 x 34 x 0 x 17, a student ignored the zero and evaluated the product of 76 x 34 x 17.",whole_number,multiplication,Multiplication by zero,PST,primary,MERJ_Kaminski_2002_Promoting,Eugene Kaminski,2002,Mathematics Education Research Journal,deficit,primary,"137, 138",pdfs/MERJ/MERJ_Kaminski_2002_Promoting.pdf
