id,error_description,example,mathematical_domain,mathematical_topic,mathematical_subtopic,population_type,grade_band_as_declared,bibtex_key,authors,year,journal,orientation,salience,page_refs,local_pdf_path
38237,"Preservice teachers may incorrectly believe that valid mathematical operations, such as creating equivalent fractions with a common numerator, are mathematically 'illegal' simply because they were only explicitly taught to find common denominators.","When comparing 5/12 and 30/71, Jennifer's first instinct was to multiply 5/12 by 6 to get 30/72, but she hesitated, stating 'I've only been taught that you can find common denominators, so I just think that that's a wrong step to do.'",fraction,fraction comparison,equivalent fractions,PST,elementary,JMB_Whitacre_2018_Exploring,"Ian Whitacre, Şebnem Atabaş, Kelly Findley",2018,Journal of Mathematical Behavior,uncoded,primary,,pdfs/JMB/JMB_Whitacre_2018_Exploring.pdf
38258,"Preservice teachers' intuitive drawings for measurement division can lead them to generate number sentences that reflect repeated addition or multiplication, causing a failure to recognize the overarching division structure of the problem.","For the measurement division problem 7 / 1/4, Jacky drew 7 rectangles each divided into 4 parts and wrote 7 x 4 = 28, struggling to connect her drawing to the concept of division.",fraction,division,measurement division,PST,preservice teachers,JMB_Osana_2011_Obstacles,"Helena P. Osana, Diana A. Royea",2011,Journal of Mathematical Behavior,deficit,primary,344-345,pdfs/JMB/JMB_Osana_2011_Obstacles.pdf
38281,"In continuous settings without predefined discrete pieces, students may form a 'unit fraction' by arbitrarily cutting off a remaining piece or empirically estimating a smaller size, rather than systematically equipartitioning the whole.","Given a continuous strip labeled 3/5, Dylan made a copy, visually estimated a 2/5 piece to add, and then tried to iterate a 'cut-off' piece as 1/5, struggling when it did not fit exactly twice into his 2/5 strip.",fraction,equipartitioning,continuous contexts,student,sixth-grade,JMB_Boyce_2017_Dylans,"Steven Boyce, Anderson Norton",2017,Journal of Mathematical Behavior,deficit,primary,127,pdfs/JMB/JMB_Boyce_2017_Dylans.pdf
38313,"Students inappropriately apply whole number logic to fraction denominators, incorrectly concluding that a larger denominator makes the fraction larger.","A student stated 'the bigger the numerator . . . the bigger the denominator' when trying to explain why 5/7 is bigger than 1/7, reflecting the theorem-in-action 'The bigger the denominator the bigger the fraction'.",fraction,comparing fractions,role of denominator,student,grade 5,JMB_Chahine_2013_Impact,Iman C. Chahine,2013,Journal of Mathematical Behavior,deficit,primary,"441, 444",pdfs/JMB/JMB_Chahine_2013_Impact.pdf
38345,"Students overgeneralize their iterative way of operating with unit fractions to non-unit fractions, producing incorrect amounts by iterating a composite unit rather than iterating the unit fraction.","When given a 1-rod representing 1/7 and asked to show 2/7, Isaac pulled out seven 2-rods and lined them up, stating 'it fits in there twice' instead of taking two 1-rods.",fraction,non-unit fractions,iterating unit fractions,student,sixth-grade,JMB_Norton_2013_Cognitive,"Anderson Norton, Steven Boyce",2013,Journal of Mathematical Behavior,productive,primary,272-274,pdfs/JMB/JMB_Norton_2013_Cognitive.pdf
38374,"Students misapplied whole number reasoning to the denominators of unit fractions, concluding that a fraction with a larger denominator is the larger fraction.",Student 4 explained that one-third is bigger than one-half because 'Three is higher than two.',fraction,comparison,unit fractions,student,elementary,JMB_Schorr_2000_Impact,Roberta Y. Schorr,2000,Journal of Mathematical Behavior,deficit,secondary,223-225,pdfs/JMB/JMB_Schorr_2000_Impact.pdf
38403,"When asked to find an original whole given a piece that represents a multiple of that whole, students without a splitting operation will inappropriately iterate the given piece rather than partitioning it to find the iterable unit.","When told a given stick is 5 times as long as another stick and asked to draw the other stick, students without splitting operations will sometimes iterate the given stick instead of positing a piece that reproduces it.",fraction,splitting operation,inverse relations,student,seventh-grade,JMB_Norton_2010_Students',"Anderson Norton, Jesse L.M. Wilkins",2010,Journal of Mathematical Behavior,deficit,secondary,185,pdfs/JMB/JMB_Norton_2010_Students'.pdf
38424,The student incorrectly associated the operation of taking a fraction of a quantity with subtraction rather than multiplication.,"Barbara associated 'taking a fraction of something' with subtraction. For instance, she thought that 1/3 of 2/3 would be 1/3.",fraction,fraction operations,fractions of fractions,student,seventh grade,JMB_Nabors_2003_From,Wanda K. Nabors,2003,Journal of Mathematical Behavior,deficit,secondary,172,pdfs/JMB/JMB_Nabors_2003_From.pdf
38451,"When faced with tasks requiring the creation of a unit fraction from a whole, students who have not yet constructed a partitive unit fraction scheme may ignore the fractional language, initially drawing a segment the same length as the given whole.","When asked to draw a stick 1/7 as long as a given stick, both Cody and Devin initially responded by drawing a stick the exact same length as the given stick.",fraction,fraction schemes,partitive unit fraction scheme,student,sixth-grade,JMB_Boyce_2016_Co-construction,"Steven Boyce, Anderson Norton",2016,Journal of Mathematical Behavior,deficit,primary,22,pdfs/JMB/JMB_Boyce_2016_Co-construction.pdf
38478,"The student believed that cutting the excess off an over-estimated repeated part successfully produced ""one-half,"" failing to recognize the logical necessity that the two parts must be of equal size.","Jerry drew an estimate of a half-stick, repeated it to form a two-part stick, saw it was longer than the original stick, and broke off the excess part, explicitly claiming that both the original estimate and the shorter cut piece were ""half.""",fraction,partitioning,equal-sized parts,student,third grade,JMB_Biddlecomb_2002_Numerical,Barry D. Biddlecomb,2002,Journal of Mathematical Behavior,deficit,primary,181-183,pdfs/JMB/JMB_Biddlecomb_2002_Numerical.pdf
38554,"Preservice teachers may correctly represent fraction operations pictorially but fail to connect those drawn fractional parts to the whole number quantities they represent, losing track of what dollar amount corresponds to which drawn section.","Tony correctly determined the dollar values for the first three fractions but in the last step erroneously thought that 1/6 of the total is $125 when 5/6 equals $750, failing to keep track of the whole numbers represented by his diagram.",fraction,fraction models,connecting representations to quantities,PST,elementary and middle level,JMB_Baek_2017_Preservice,"Jae M. Baek, Megan H. Wickstrom, Jennifer M. Tobias, Amanda L. Miller, Elif Safak, Nicole Wessman-Enzinger, J. Vince Kirwan",2017,Journal of Mathematical Behavior,deficit,primary,"10, 11, 12",pdfs/JMB/JMB_Baek_2017_Preservice.pdf
38571,Students operating with the first multiplicative concept (MC1) add fractional parts by summing the number of parts regardless of their relative size.,"In adding one-half and one-fourth, Tim said the answer would be one-fifth because one-half was one part and one-fourth was four parts, for a total of five parts.",fraction,addition,unlike denominators,student,middle and high school,JMB_Hackenberg_2013_Fractional,Amy J. Hackenberg,2013,Journal of Mathematical Behavior,deficit,secondary,544,pdfs/JMB/JMB_Hackenberg_2013_Fractional.pdf
38645,"Students may initially view wholes as indivisible when dealing with division problems with remainders, preferring to leave leftover items unshared rather than partitioning them into fractional parts.","When asked to share 13 cookies among 4 people, Stu dealt out 12 cookies and stated the 13th cookie would just be 'one left over. One remaining,' initially refusing to partition it.",fraction,equal sharing,divisible whole,student,fifth grade,JMB_Hunt_2016_Levels,"Jessica H. Hunt, Arla Westenskow, Juanita Silva, Jasmine Welch-Ptak",2016,Journal of Mathematical Behavior,deficit,primary,53,pdfs/JMB/JMB_Hunt_2016_Levels.pdf
38661,"A student who can use distributive partitioning for equal sharing of whole items may fail to apply it when taking a fraction of a non-unit fraction because they assimilate the task into recursive partitioning, which cannot evaluate the size of a subpart of a multi-part unit.","When asked to show 2/5 x 3/7 using JavaBars, Kylie could not figure out how to divide 2 parts into 7 subparts, despite previously successfully sharing 11 whole bars of chocolate among 17 friends.",fraction,fraction multiplication,distributive partitioning,student,fifth-grade,JMB_Simon_2018_Promoting_a,"Martin A. Simon, Melike Kara, Nicora Placa",2018,Journal of Mathematical Behavior,deficit,primary,,pdfs/JMB/JMB_Simon_2018_Promoting_a.pdf
38668,"The student conflated overlapping fractional parts when joining them, mistakenly double-counting the overlapping complement piece.",Jason counted twelve total parts but stated the sum of 1/4 and 1/3 was 'eight twelfths' by mistakenly including the complement of the 1/4 bar in the 1/3 bar twice.,fraction,fraction addition,finding a common partition,student,Grade 5,JMB_Steffe_2003_Fractional,Leslie P. Steffe,2003,Journal of Mathematical Behavior,deficit,secondary,272-275,pdfs/JMB/JMB_Steffe_2003_Fractional.pdf
38703,"Students may struggle to conceive of a fraction as a number with multiple equivalent names because they process fractions additively rather than multiplicatively, preventing them from holding the part-whole relationship at two hierarchical levels simultaneously.","A fourth grader correctly identified a partitioned sector of a circle as 'three-twelfths' and the unpartitioned equivalent sector as 'one-fourth', but when asked for another name for the one-fourth piece, the child said 'No'.",fraction,equivalent fractions,multiplicative thinking,student,Fifth and sixth graders,JMB_Kamii_1995_Equivalent,"Constance Kamii, Faye B. Clark",1995,Journal of Mathematical Behavior,deficit,primary,"366, 367, 370",pdfs/JMB/JMB_Kamii_1995_Equivalent.pdf
38733,"The student inappropriately generalizes whole-number division algorithms to solve non-unit fraction problems, such as dividing the total amount by the numerator or dividing the denominator by the numerator.","When asked what two-thirds means in the context of finding a fraction of six sweets, Rachel replied 'Twos into the number?', applying a whole-number division rule rather than partitioning.",fraction,fractions of a set,Non-unit fractions,student,Year 5,ESM_Hunting_1986_Rachel's,ROBERT P. HUNTING,1986,Educational Studies in Mathematics,productive,primary,"54, 61",pdfs/ESM/ESM_Hunting_1986_Rachel's.pdf
38806,"Students misinterpret formal fraction notation when applied to an area model, conflating the written denominator or numerator directly with the absolute number of shaded parts.","When working with a 12-square rectangle, Stefan writes '1/4' to mean that 4 squares in the rectangle are marked, and '1/10' to mean that 10 squares are marked.",fraction,fraction representations,Area model,student,"fourth, sixth, and eighth graders",ESM_Hasemann_1995_Concept,KLAUS HASEMANN AND HELEN MANSFIELD,1995,Educational Studies in Mathematics,deficit,secondary,59,pdfs/ESM/ESM_Hasemann_1995_Concept.pdf
38841,"Pupils over-rely on visually checking for shape congruency to determine fractions, applying rigid 'no-no reasoning' where they falsely assume that if the visual parts of a whole are not congruent, the highlighted part cannot represent a specific unit fraction.","In a grid-based problem where a border is shaded, 44 pupils reasoned that 'the parts are not equal in size' so the shading couldn't be one-third, failing to calculate that the 32 shaded squares were exactly 1/3 of the 96 total squares.",fraction,part-whole subconstruct,Adaptability of reasoning,student,"fifth-grade pupils, between 10 and 11 years of age",ESM_Cadez_2018_How,"Tatjana Hodnik Cadez, Vida Manfreda Kolar",2018,Educational Studies in Mathematics,deficit,primary,"346, 349, 350, 352",pdfs/ESM/ESM_Cadez_2018_How.pdf
38869,Pre-service teachers hold the misconception that fraction addition and fraction multiplication cannot be shown or explained using the same type of pictorial representation.,"A pre-service teacher evaluates a vignette by incorrectly claiming, 'You cannot show both operations in the same representation,' revealing a lack of specific content knowledge about rectangle models.",fraction,operations with fractions,Pictorial representations,mixed,secondary school,ESM_Dreher_2015_Teachers',Anika Dreher & Sebastian Kuntze,2015,Educational Studies in Mathematics,deficit,secondary,"106, 107",pdfs/ESM/ESM_Dreher_2015_Teachers'.pdf
38961,Children face difficulties determining a fractional part of a discrete quantity due to the over-emphasis on the cardinal aspect of natural numbers in early education.,"Coen faces some difficulties when he has to determine a fractional part of a discrete quantity. ... Taking this fact into account he must be misled, as soon as a question concerning fractions starts with: 'How many...'",fraction,fractions of discrete quantities,,student,young children,ESM_Streefland_1978_Some,Leen Streefland,1978,Educational Studies in Mathematics,deficit,secondary,63,pdfs/ESM/ESM_Streefland_1978_Some.pdf
38979,"Children physically cross out or strike a line through a written whole number to represent a half, attempting to symbolically capture the physical action of halving the quantity.","Taylor crossed out the numeral seven to show 'seven and a half', visually representing a seven cut in half rather than seven whole units plus an additional half unit.",fraction,notation for fractions,Partitioning numerals,student,Kindergarten and first grade,ESM_Brizuela_2005_Young,BARBARA M. BRIZUELA,2005,Educational Studies in Mathematics,productive,primary,"293, 294",pdfs/ESM/ESM_Brizuela_2005_Young.pdf
39009,"Children draw on real-world social practices of food sharing to partition circular objects into many unequal pieces, attempting to balance visual area instead of creating mathematically equal fractional parts.","Ben cut a pizza into many unequal pieces and shared them as evenly by area as he could, making formal quantification of the shares impossible.",fraction,partitioning,Equal shares vs. visual area,student,Year Three / third grade students (aged between 7.9 and 8.3 years),ESM_Charles_2000_Young,KATHY CHARLES and ROD NASON,2000,Educational Studies in Mathematics,sociocultural,primary,"206, 215",pdfs/ESM/ESM_Charles_2000_Young.pdf
39062,"Students overgeneralize the decimal representation of 'one-half', universally applying the symbol '0.5' to other bases regardless of whether the digit 5 is valid or meaningful in that base.","A student writes 'one-half' in base three as 0.5, and then calculates its value as 5 x 1/3 = 5/3.",fraction,symbolic representation of fractions,Overgeneralization of decimal symbols,PST,junior and senior years,ESM_Khoury_1994_Fractions,HELEN A. KHOURY AND RINA ZAZKIS,1994,Educational Studies in Mathematics,deficit,primary,"199, 200",pdfs/ESM/ESM_Khoury_1994_Fractions.pdf
39129,"Students experience conceptual confusion regarding equivalent fractions, struggling to reconcile how 'splitting' a fraction into more pieces does not change its overall rational number value.","A student expresses confusion by stating 'it can split and split and still be... this is the same as this', struggling with the dual identity of a fraction as a physical object being split into smaller pieces versus a rational number that maintains the same value.",fraction,equivalent fractions,Conservation of value,PST,prospective elementary school teachers,ESM_Edwards_2009_Gestures,Laurie D. Edwards,2009,Educational Studies in Mathematics,uncoded,primary,"133, 134",pdfs/ESM/ESM_Edwards_2009_Gestures.pdf
39151,Students attempt to construct procedural rules for fraction multiplication based solely on superficial numerical patterns or analogies rather than underlying structural models.,"A student tentatively suggests multiplying numerators by noticing a number analogy, but cannot initially justify it with the area model when challenged by a peer.",fraction,multiplication of fractions,Procedural rules,student,Grade 6,ESM_Glade_2017_Students',Matthias Glade & Susanne Prediger,2017,Educational Studies in Mathematics,deficit,secondary,200,pdfs/ESM/ESM_Glade_2017_Students'.pdf
39180,Students can mechanically execute a computational rule for multiplying fractions but fail entirely to interpret or apply the same operation when presented in a visual diagram.,"Many students could correctly calculate 1/6 * 3/4, but when asked to shade 1/6 of a 3/4 dotted region in a circle diagram, they failed to recognize it as a multiplication exercise or execute it.",fraction,multiplication,Diagrammatic representation,student,7th year of school,ESM_Hasemann_1981_Difficulties,KLAUS HASEMANN,1981,Educational Studies in Mathematics,deficit,primary,78,pdfs/ESM/ESM_Hasemann_1981_Difficulties.pdf
39267,"Students treat visual models like the number line not as sense-making tools, but as formalized procedures to be performed to satisfy the teacher's requirement to 'show your work.'","Zane and Jack correctly computed 5/6 x 4 using the standard algorithm, then constructed an incorrect number line representation, eventually adjusting their drawing to match their numerical answer rather than using the drawing to find the answer.",fraction,multiplication,number line representation,mixed,fifth grade,ESM_McCloskey_2017_Theorizing,Andrea McCloskey & Gwendolyn Lloyd & Courtney Lynch,2017,Educational Studies in Mathematics,sociocultural,primary,,pdfs/ESM/ESM_McCloskey_2017_Theorizing.pdf
