id,error_description,example,mathematical_domain,mathematical_topic,mathematical_subtopic,population_type,grade_band_as_declared,bibtex_key,authors,year,journal,orientation,salience,page_refs,local_pdf_path
37972,"When equipartitioning a continuous whole, students fail to coordinate all necessary criteria, often creating an incorrect number of shares, unequal-sized pieces, or failing to exhaust the entire whole.","When drawing shares for 4 persons on a rectangular cake, students might draw pieces that are the same size but do not cover the whole rectangle, or they might draw four unequal-sized pieces.",geometric,equipartitioning single wholes,Criteria for equipartitioning,student,grades two to five,ZDM_Confrey_2014_Learning,"Jere Confrey, Alan P. Maloney, Andrew K. Corley",2014,ZDM Mathematics Education,deficit,primary,729,pdfs/ZDM/ZDM_Confrey_2014_Learning.pdf
38010,"During indirect argumentation, instead of reaching a contradiction, students may inappropriately modify or deform a geometric figure to maintain the validity of standard theorems.","When assuming the angle between two bisectors is a right angle, Paolo and Riccardo deform the triangle into a quadrilateral to preserve the 180-degree triangle angle sum, rather than rejecting the premise.",geometric,indirect argumentation,Reference theory application,student,"grades 11, 13, and university",ZDM_Antonini_2008_Indirect,"Samuele Antonini, Maria Alessandra Mariotti",2008,ZDM Mathematics Education,productive,primary,"409, 410",pdfs/ZDM/ZDM_Antonini_2008_Indirect.pdf
38050,"Students inappropriately apply linear proportional reasoning to the area of a circle, assuming that doubling the radius also doubles the area.","Students struggled with evaluating 'what if' statements based on non-proportional functions, such as incorrectly agreeing that 'if one doubles the radius of a cylinder then diameter and surface area of the circle is doubled as well'.",geometric,area,Scaling and proportions,student,9th classes of secondary level,ZDM_Kittel_2005_Computer,"Andreas Kittel, Astrid Beckmann, Volker Hole, Silke Ladel",2005,ZDM Mathematics Education,deficit,secondary,382,pdfs/ZDM/ZDM_Kittel_2005_Computer.pdf
38130,"Students erroneously judge the perimeter of a shape based on its area, intuitively assuming that a shape with a larger area also has a longer perimeter.","When comparing a rectangle to a shape derived by removing a small square from its corner (which have equal perimeters), students incorrectly claim the rectangle has a longer perimeter because 'the rectangle is larger' or 'has more area'.",geometric,perimeter and area,Comparison of perimeters,student,Grades 5 and 6,ZDM_Babai_2016_Comparison,"Reuven Babai, Laura Nattiv, Ruth Stavy",2016,ZDM Mathematics Education,uncoded,primary,"368, 369",pdfs/ZDM/ZDM_Babai_2016_Comparison.pdf
38191,"Students fail to differentiate between idealized geometrical lines and their physical representations, viewing a line segment as a string of discrete points with physical dimensions.",Describing a line segment as a 'necklace of beads' or claiming that a longer segment has more points than a shorter one.,geometric,points and lines,Infinity of points,student,7th to 11th graders,ZDM_Vamvakoussi_2017_Using,Xenia Vamvakoussi,2017,ZDM Mathematics Education,deficit,secondary,500,pdfs/ZDM/ZDM_Vamvakoussi_2017_Using.pdf
38215,"Students erroneously assumed they needed to draw a picture of a turtle or shape based on a previous activity, rather than provide verbal or textual instructions for the turtle to execute.","Students thought they had to ""draw some kind of turtle"" instead of using simple command words.",geometric,representation,turtle geometry,student,middle and high school students between grades 8 and 10,JMB_Granados_2000_Constructing,Rafael Granados,2000,Journal of Mathematical Behavior,productive,primary,513-514,pdfs/JMB/JMB_Granados_2000_Constructing.pdf
38217,Students confused the internal angle of a polygon with the exterior angle of turn required by the turtle to trace that polygon.,"To draw an equilateral triangle, Tamara instructed the turtle to turn ""60 degrees"" because ""180 divided by 3 is 60,"" picking the internal angle instead of the 120-degree exterior angle.",geometric,angle,exterior vs interior angles,student,middle and high school students between grades 8 and 10,JMB_Granados_2000_Constructing,Rafael Granados,2000,Journal of Mathematical Behavior,productive,primary,522-525,pdfs/JMB/JMB_Granados_2000_Constructing.pdf
38249,"The student held a limited image of trigonometry, believing it could only be applied if the given shape already explicitly contained a right angle, failing to recognize that a perpendicular line could be constructed.",Kerry stated 'It's not a right angle... so we can't use [trigonometry]' when trying to find the area of a triangular segment of a circle.,geometric,trigonometry,right triangles,mixed,first year of secondary school to post-graduate teacher education students,JMB_Martin_2008_Folding,Lyndon C. Martin,2008,Journal of Mathematical Behavior,deficit,secondary,78-79,pdfs/JMB/JMB_Martin_2008_Folding.pdf
38292,"Students cannot use circle symmetries to extend trigonometric relationships across different quadrants, resorting instead to unstructured trial and error with addition and subtraction.","Maria computed the inverse cosine of -0.6 to find a point (2.21) in the second quadrant, but to find the corresponding third-quadrant angle T, she randomly added and subtracted π instead of using geometric symmetry across the axes.",geometric,unit circle trigonometry,circle symmetries,student,college,JMB_MartinezPlanell_2016_Unit,"Rafael Martínez-Planell, Angel Cruz Delgado",2016,Journal of Mathematical Behavior,deficit,primary,125,pdfs/JMB/JMB_MartinezPlanell_2016_Unit.pdf
38329,Students believed they could abstract the properties of geometric objects directly from static diagrams and deduce geometric properties empirically based on visual appearance rather than geometric theory.,,geometric,proof,empirical vs. deductive reasoning,mixed,elementary to high school,JMB_Clements_2000_From,Douglas H. Clements,2000,Journal of Mathematical Behavior,deficit,secondary,18,pdfs/JMB/JMB_Clements_2000_From.pdf
38341,"Students conflated steepness with height, treating length as merely an implicit consequence of changing the height rather than an independent covarying quantity.","To make a ramp steeper, Terry suggested moving the height measurement closer to the tip of the ramp, stating that 'it basically matters on the height' and determining the new length only as a result of acting on the height.",geometric,slope,covariation of height and length,student,8th- to 10th-grade,JMB_Lobato_2002_Quantitative,"Joanne Lobato, Daniel Siebert",2002,Journal of Mathematical Behavior,deficit,primary,96-99,pdfs/JMB/JMB_Lobato_2002_Quantitative.pdf
38386,"The student did not understand how a vector determines translation, instead treating the vector as a line of reflection and placing the image at a visually estimated distance on the opposite side of the vector.",I determined where to place the triangle relative to the line [vector] that was given. I chose to put it a similar distance on the other side of the line.,geometric,geometric transformations,translations and vectors,PST,prospective elementary teachers,JMB_Yanik_2009_Understanding,"Huseyin Bahadir Yanik, Alfinio Flores",2009,Journal of Mathematical Behavior,deficit,primary,"47-48, 50",pdfs/JMB/JMB_Yanik_2009_Understanding.pdf
38388,"The student conceived the domain of a translation as a single object rather than all points in the plane, believing that objects sit on the plane independently and moving one object does not imply the rest of the plane moves.","So by me translating, not everything in the world moves; just me translated. If you move everything in the plane, actually nothing moves.",geometric,geometric transformations,domain and mapping,PST,prospective elementary teachers,JMB_Yanik_2009_Understanding,"Huseyin Bahadir Yanik, Alfinio Flores",2009,Journal of Mathematical Behavior,deficit,primary,52-53,pdfs/JMB/JMB_Yanik_2009_Understanding.pdf
38411,"Students confused the steepness or slant of a line with its linear length, attempting to measure it as a single standard unit like inches rather than as a ratio of rise to run.","When asked to figure out the steepness of a street, one student drew a triangle and used the Pythagorean theorem to find the length of the hypotenuse.",geometric,slope,steepness vs length,PST,secondary,JMB_Stump_2001_Developing,Sheryl L. Stump,2001,Journal of Mathematical Behavior,deficit,primary,216,pdfs/JMB/JMB_Stump_2001_Developing.pdf
38448,"Students held inflexible visual prototypes that prevented them from understanding class inclusion, viewing rectangles and parallelograms as entirely separate and disjoint classes rather than recognizing a rectangle as a special parallelogram.","Students stated that 'one is a parallelogram, one is a rectangle' to explain why the shapes were different, demonstrating two distinct mental constructs where the relation is not inclusive.",geometric,shape classification,class inclusion,student,4th-grade,JMB_Walcott_2009_Making,"Crystal Walcott, Doris Mohr, Signe E. Kastberg",2009,Journal of Mathematical Behavior,deficit,primary,37-38,pdfs/JMB/JMB_Walcott_2009_Making.pdf
38713,"In early middle school, a cognitive conflict emerges between students' processional (discrete) and topological (continuous) perceptions of infinity, causing them to incorrectly conclude that a process of continuous geometric division must terminate.","When presented with a multiple-choice question showing a shape repeatedly divided into three equal parts, 5th and 6th graders were highly prone to choosing the distractor answer 'We cannot continue, because the black parts become too smaller'.",geometric,infinity,convergence and division,mixed,grades 1-12 and undergraduate,JMB_Singer_2008_Between,"Florence Mihaela Singer, Cristian Voica",2008,Journal of Mathematical Behavior,deficit,primary,202-203,pdfs/JMB/JMB_Singer_2008_Between.pdf
38740,"Students do not naturally view mathematical properties as part of a formal deductive or axiomatic hierarchy, viewing them instead merely as distinct, interesting properties related to each other.","The Scottish Mathematics Group curriculum initially presented properties of the circle as 'deduced from' rotational and bilateral symmetry, but later abandoned this axiomatic language because pupils did not understand it, changing the text to simply list 'rotational properties'.",geometric,geometry,Axiomatic systems and deductive proof,student,,ESM_Bell_1979_Learning,A. W. Bell,1979,Educational Studies in Mathematics,uncoded,secondary,"366, 371, 372",pdfs/ESM/ESM_Bell_1979_Learning.pdf
38803,"Children equate the size of a circle with the physical space it occupies or its extreme width, lacking the formal understanding of a circle's radius or diameter as the definitive metric.","Alex explains that the size of a circle depends on 'how much space it takes up' and 'by its wideness,' physically demonstrating the distance between the furthest edges.",geometric,circle size,Area and diameter,student,third grade,ESM_Chassapis_1999_Mediation,DIMITRIS CHASSAPIS,1999,Educational Studies in Mathematics,deficit,secondary,289,pdfs/ESM/ESM_Chassapis_1999_Mediation.pdf
38807,"Students conflate distinct geometric concepts associated with lines, such as confusing 'equal length' with 'equidistant' when characterizing parallel lines.","Toni's delayed post-test concept map shows a confusion between the terms 'equal length' and 'equidistant', linking them incorrectly in relation to parallel lines.",geometric,parallel lines,Distance and length,student,"fourth, sixth, and eighth graders",ESM_Hasemann_1995_Concept,KLAUS HASEMANN AND HELEN MANSFIELD,1995,Educational Studies in Mathematics,deficit,secondary,"65, 66",pdfs/ESM/ESM_Hasemann_1995_Concept.pdf
38892,Students conflate the specific visual drawing of a figure with the general geometric concept it is meant to represent.,"Once the general triangle is drawn, it can become, in the child's mind, a specific triangle, leading to a confusion of form and content.",geometric,geometric figures,Representation and abstraction,student,,ESM_Bishop_nodate_What,Alan J. Bishop,,Studies in Mathematics Education,uncoded,primary,149,pdfs/ESM/ESM_Bishop_nodate_What.pdf
38894,"Children hold naive assumptions about scaling large-scale spatial phenomena to representations, resulting in flawed models of objects like the Earth and gravity.","Children drew a sphere set in a vertical gravity field, with all the accompanying beliefs about objects above the earth falling onto it while others were 'falling off the earth'.",geometric,3d space / spheres,Scaling and spatial conceptualization,student,,ESM_Bishop_nodate_What,Alan J. Bishop,,Studies in Mathematics Education,uncoded,secondary,149,pdfs/ESM/ESM_Bishop_nodate_What.pdf
38912,"A student incorrectly identifies a three-dimensional tetrahedron as a 'triangle' with four 'sides', conflating the terminology for 2D sides and 3D faces.","When asked if all triangles have three sides, Kayla says false and draws a tetrahedron, which the teacher immediately dismisses by saying, 'No. That's not a triangle. It's not flat.'",geometric,shapes,2D and 3D attributes,PST,,ESM_Harkness_2009_Social,Shelly Sheats Harkness,2009,Educational Studies in Mathematics,productive,secondary,"243, 244",pdfs/ESM/ESM_Harkness_2009_Social.pdf
38996,Students attempt to calculate the area of a triangle by mechanically halving the base and multiplying by the height without any conceptual understanding of the triangle's relationship to an enclosing rectangle.,"Three students halved the base and then multiplied by the perpendicular height, indicating that they had not had any experiences that related triangles and rectangles.",geometric,area of a triangle,Formula derivation,PST,first-year teacher education students,ESM_Baturo_1996_Student,ANNETTE BATURO and ROD NASON,1996,Educational Studies in Mathematics,deficit,primary,256,pdfs/ESM/ESM_Baturo_1996_Student.pdf
39015,"Students attempt to solve unfamiliar tasks by arbitrarily selecting a known algorithm that shares superficial features with the task, without understanding the intrinsic mathematical appropriateness of the algorithm.","Beatrice notices a 90-degree angle in a triangle problem and blindly sets up proportional equations for similar triangles, stating 'I just took the sides BA divided by the same side... but I don't really understand.'",geometric,problem solving,Algorithm selection,student,16 or 17 years of age,ESM_Boesen_2010_Relation,"Jesper Boesen, Johan Lithner, Torulf Palm",2010,Educational Studies in Mathematics,deficit,primary,"94, 101",pdfs/ESM/ESM_Boesen_2010_Relation.pdf
39083,"Students erroneously assume that a straight line on a flat map represents the shortest route and true direction, failing to account for the spherical nature of the earth and the role of great circles.","According to the Imam's book, from Havana you should pray due east; but the great circle, on the other hand, indicated north-east.",geometric,spherical geometry,Great circles and distance,student,12 to 16 year olds (seventh and eighth graders),ESM_Brink_1993_Different,JAN VAN DEN BRINK,1993,Educational Studies in Mathematics,productive,primary,"47, 48, 50, 51",pdfs/ESM/ESM_Brink_1993_Different.pdf
39105,"Students erroneously judge the size of an angle based on the visual length of its drawn arms, overriding the formal definition of opposite angles.","When shown two intersecting lines where the lines on one side are longer, many subjects claim that the opposite angles with longer 'arms' are bigger.",geometric,angles,Opposite angles,mixed,grades 5 to 11 and college students,ESM_Fischbein_1999_Intuitions,EFRAIM FISCHBEIN,1999,Educational Studies in Mathematics,deficit,primary,16,pdfs/ESM/ESM_Fischbein_1999_Intuitions.pdf
39107,"Students reject rectangles, squares, or rhombuses as parallelograms because their visual structure differs from the prototypical oblique parallelogram shape.","In grade 11, only 76% of the students identified the rhombus as a parallelogram, and only 85% identified squares and rectangles as such, relying on visual structure rather than formal definitions.",geometric,quadrilaterals,Parallelograms,mixed,grades 5 to 11 and college students,ESM_Fischbein_1999_Intuitions,EFRAIM FISCHBEIN,1999,Educational Studies in Mathematics,deficit,secondary,25,pdfs/ESM/ESM_Fischbein_1999_Intuitions.pdf
39142,Students rely on the intuitive rule that figures with longer sides or greater perimeters automatically have a greater area.,"A student incorrectly concludes that triangle B covers a larger area than triangle A because ""every slanted line has greater length than the vertical one... since CDB has greater sides, this is of larger area.""",geometric,area comparison,Area and perimeter relationship,student,12th graders and university students,ESM_Kospentaris_2011_Exploring,George Kospentaris & Panagiotis Spyrou & Dionyssios Lappas,2011,Educational Studies in Mathematics,deficit,primary,"112, 113, 122",pdfs/ESM/ESM_Kospentaris_2011_Exploring.pdf
39144,"Students base geometric proofs or calculations on visual assumptions, such as treating lines as perpendicular or assuming shapes are parallelograms simply because they look like it in the diagram.","Sixteen students attempted to justify their choice by using the formula Area = 1/2 * base * height, wrongly taking for granted from the visual diagram that the included angles were right angles.",geometric,area computation,Visual assumptions,student,12th graders and university students,ESM_Kospentaris_2011_Exploring,George Kospentaris & Panagiotis Spyrou & Dionyssios Lappas,2011,Educational Studies in Mathematics,deficit,secondary,"114, 122, 123",pdfs/ESM/ESM_Kospentaris_2011_Exploring.pdf
39173,"Students inappropriately map the geometric process of reflection to familiar pairs of linguistic opposites, deducing an image's orientation based on verbal rules rather than geometric mapping.","A pupil producing a response said, 'this one is on the left and points up so that one must be on the right and point down'.",geometric,reflection geometry,Spatial reasoning and language,student,secondary school class aged 11 and 12 years; 13-14 years old,ESM_Bell_1993_Some,ALAN BELL,1993,Educational Studies in Mathematics,deficit,primary,131,pdfs/ESM/ESM_Bell_1993_Some.pdf
39175,"Students over-generalize the concept of symmetry, believing a shape has a line of symmetry if it can simply be split into two equal parts, ignoring whether those parts map onto each other via reflection.","Pupils placed erroneous lines of symmetry on the letter N or as a diagonal of a rectangle, justifying it by stating 'It is the same on both sides'.",geometric,lines of symmetry,Congruence and orientation,student,secondary school class aged 11 and 12 years; 13-14 years old,ESM_Bell_1993_Some,ALAN BELL,1993,Educational Studies in Mathematics,deficit,primary,132,pdfs/ESM/ESM_Bell_1993_Some.pdf
39260,"Students hold an atomistic view of the continuous real line, believing that magnifying the line would reveal discrete, disconnected points rather than a continuous structure.","Stating that magnifying a line x times would reveal 'un groupe de points distincts et désordonnés, eux-mêmes formés d'une infinité de points' or drawing discrete dots.",geometric,the real line,continuity vs discreteness,student,17-18 years old and first year university students,ESM_Robinet_1986_Les,J. ROBINET,1986,Educational Studies in Mathematics,deficit,primary,"382, 383, 384, 385",pdfs/ESM/ESM_Robinet_1986_Les.pdf
39272,"When trying to construct a midpoint using a historical physical tool (a rope), students apply a partial contemporary abstract conception (equidistance) but omit the necessary alignment constraint, failing to coordinate the physical tool with the formal definition.","Placing a midpoint I at an equal distance from the segment's endpoints O and E, but not aligned with them, because they try to apply the contemporary definition of 'middle' without considering the physical tautness of the rope.",geometric,geometric construction,midpoint,student,aged 11-12,ESM_Vittori_2018_Analyzing,Thomas de Vittori,2018,Educational Studies in Mathematics,sociocultural,secondary,132,pdfs/ESM/ESM_Vittori_2018_Analyzing.pdf
39391,Students had difficulties relating mathematical values to the physical features of pipe assemblies or seeing the geometric organization required to determine unknown measurements.,Asking why it was necessary to calculate the length of the hypotenuse on the drawing of an offset pipe assembly when the hypotenuse line represented one of the required pipe lengths.,geometric,right triangles in offset pipe configurations,,student,adult students,ESM_LaCroix_2014_Learning,Lionel LaCroix,2014,Educational Studies in Mathematics,sociocultural,primary,"168, 169",pdfs/ESM/ESM_LaCroix_2014_Learning.pdf
39402,"Students possess a global conception of slope as a single sloping line, failing to construct the missing horizontal or vertical reference line necessary to quantify the slope as a standard angle.","Representing the slope of a hill using an inverted V-shape with the flexible straw, or matching the angle simply between the slope and a visible vertical edge of the model rather than identifying the horizontal.",geometric,angle,slope and inclination,student,Grades 2 to 8,ESM_Mitchelmore_2000_Development,MICHAEL C. MITCHELMORE and PAUL WHITE,2000,Educational Studies in Mathematics,deficit,primary,"224, 229, 230",pdfs/ESM/ESM_Mitchelmore_2000_Development.pdf
39508,"Prospective teachers erroneously believe that if all the sides of a given polygon (such as a hexagon) are equal, then all its angles must also be equal, applying the intuitive rule 'same A-same B'.","When asked to validate the statement 'In ANY hexagon if all sides are equal, then its angles are also equal', a prospective teacher confidently draws an incorrect geometric proof concluding the angles must be 120 degrees.",geometric,polygons,sides and angles,PST,secondary,ESM_Tsamir_2007_When,PESSIA TSAMIR,2007,Educational Studies in Mathematics,deficit,primary,"261, 262, 263, 264, 266, 267, 268",pdfs/ESM/ESM_Tsamir_2007_When.pdf
39579,"Students rely on empirical measurement to find the sum of interior angles in a triangle, often accepting the rule of 180 degrees just to please the teacher rather than understanding it structurally.","Measuring angles of triangles using a protractor, resulting in sums like 180 +/- 10 degrees, and accepting 180 degrees only because they are told.",geometric,angle sums,Planar triangles,student,Year 6 to Year 9,MERJ_Mason_2009_Appreciating,John Mason & Max Stephens & Anne Watson,2009,Mathematics Education Research Journal,deficit,secondary,"15, 16",pdfs/MERJ/MERJ_Mason_2009_Appreciating.pdf
39626,"Preservice teachers incorrectly identify a line that divides a figure into two congruent parts (such as a median or diagonal) as a symmetry axis, failing to recognize that the parts must be mirror images of each other.",Identifying a median of a non-rectangular parallelogram or a diagonal of a parallelogram as a symmetry axis.,geometric,line symmetry,Symmetry axes of quadrilaterals,PST,undergraduate,MERJ_Leikin_2000_Learning,Roza Leikin & Abraham Berman & Orit Zaslavsky,2000,Mathematics Education Research Journal,deficit,primary,"26, 27, 31, 32",pdfs/MERJ/MERJ_Leikin_2000_Learning.pdf
39628,Preservice teachers fail to recognize that a straight line is a symmetry axis of itself and of its segments because they hold a restricted conception that a symmetry axis must divide an object into two distinct parts.,"When asked to determine the number of symmetry axes of a straight line or a segment, most students did not recognize the line itself as a symmetry axis, often incorrectly concluding a segment has only one axis.",geometric,line symmetry,Symmetry of straight lines and segments,PST,undergraduate,MERJ_Leikin_2000_Learning,Roza Leikin & Abraham Berman & Orit Zaslavsky,2000,Mathematics Education Research Journal,deficit,secondary,"27, 28, 32",pdfs/MERJ/MERJ_Leikin_2000_Learning.pdf
39796,"Teachers erroneously assume that the ratio of the areas of two squares is the same as the ratio of their side lengths, or they incorrectly multiply the sides' ratio by the number of sides.",Giving an answer of 1:4 or 4:16 for the ratio of the areas of two squares when the ratio of their sides is 1:4.,geometric,ratio and proportion,Area of squares,in_service,grades 1 to 6,IJMEST_Nissen_1994_Jamaican,Phillip Nissen,1994,International Journal of Mathematical Education in Science and Technology,deficit,primary,709,pdfs/IJMEST/IJMEST_Nissen_1994_Jamaican.pdf
39828,"Student teachers possess restricted concept images of cylinders and cones based on prototypical examples, leading them to define the shapes by their visual appearance rather than formal properties and struggle to identify non-standard models.","Conceptualizing a cylinder strictly as a stove pipe and a cone as a funnel, or describing a cylinder merely as connecting circular regions and a rectangular region.",geometric,3d geometry,Cylinders and cones,PST,undergraduate student teachers in Year 1 and Year 2,IJMEST_Ertekin_2014_Investigation,"Erhan Ertekin, Ersen Yazici & Ali Delice",2014,International Journal of Mathematical Education in Science and Technology,deficit,primary,"574, 575, 576",pdfs/IJMEST/IJMEST_Ertekin_2014_Investigation.pdf
39830,"Students at the transition level perceive that geometric rules should change on a spherical surface but lack the formal knowledge to deduce how or why, assuming a new geometry just means a different surface for Euclidean axioms.",A student knows that the sum of interior angles of a spherical triangle cannot be 180 degrees but cannot determine what the sum actually is or provide a reason.,geometric,spherical geometry,Axioms and principles,PST,student mathematics teachers,IJMEST_Guven_2010_Characterizing,Bulent Guven & Adnan Baki,2010,International Journal of Mathematical Education in Science and Technology,deficit,secondary,"998, 1000",pdfs/IJMEST/IJMEST_Guven_2010_Characterizing.pdf
39874,"Students over-generalize or omit necessary conditions when defining squares, often assuming orientation properties like horizontal or vertical lines while forgetting to specify equal side lengths.",Describing a square as 'It is a figure formed with two vertical and two horizontal lines.',geometric,quadrilaterals,Squares,student,sixth grade,IJMEST_Prieto_2014_Designing,"Nuria Joglar Prieto, Jose Maria Sordo Juanena & Jon R. Star",2014,International Journal of Mathematical Education in Science and Technology,deficit,primary,"404, 409",pdfs/IJMEST/IJMEST_Prieto_2014_Designing.pdf
39901,"Students lack a fundamental understanding of concepts and their relationships, leading to errors in associating mathematical ideas.",Stating that a square is not a rectangle because 'a rectangle has a different length and breadth.',geometric,quadrilaterals,squares and rectangles,PST,elementary / primary,IJMEST_Hourigan_2013_Challenges,Mairéad Hourigan & John O'Donoghue,2013,International Journal of Mathematical Education in Science and Technology,deficit,primary,51,pdfs/IJMEST/IJMEST_Hourigan_2013_Challenges.pdf
39921,Students incorrectly conclude that the height of the limiting parallelogram formed by circle sectors is not equal to the circle's radius because they treat the arcs of the finite sectors as straight lines prematurely.,"A student might argue that the top and the bottom sides will become straight and draw a parallelogram over the finite wedge arrangement, concluding that the height is not equal to r.",geometric,circle area,convergence of circle sectors,other,elementary and grade 8,IJMEST_Kajander_2017_Understanding,Ann Kajander & Miroslav Lovric,2017,International Journal of Mathematical Education in Science and Technology,deficit,primary,,pdfs/IJMEST/IJMEST_Kajander_2017_Understanding.pdf
39924,"Prospective teachers display a 'figure-dependent base' image, interpreting the base as any structure (corner, edge, side, or face) that holds the geometric figure up or keeps it balanced.",Pointing to the corner of an inverted triangle and stating it is the base because it is the point the triangle 'stands' on.,geometric,geometric solids and figures,base concept,PST,"freshmen, sophomore",IJMEST_Horzum_2018_Prospective,Tuğba Horzum & Erhan Ertekin,2018,International Journal of Mathematical Education in Science and Technology,deficit,primary,,pdfs/IJMEST/IJMEST_Horzum_2018_Prospective.pdf
39926,"Prospective teachers hold a 'height-dependent base' image where they rigidly define the base as the geometric structure perpendicular to the height, leading to confusion when heights vary or in non-right prisms.","Arguing that a truncate cone positioned on its side cannot have a base because the 'height' descends to a line segment, which is not a plane.",geometric,geometric solids,base concept,PST,"freshmen, sophomore",IJMEST_Horzum_2018_Prospective,Tuğba Horzum & Erhan Ertekin,2018,International Journal of Mathematical Education in Science and Technology,deficit,secondary,,pdfs/IJMEST/IJMEST_Horzum_2018_Prospective.pdf
